id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
428,Adolf Ogi,,,,V,v,area/be,BE,National Council,41,1979-12-01,,,male
572,Albert Eggli,,,,S,s,area/zh,ZH,National Council,41,,,,male
764,Albert Rüttimann,,,,C,c,area/ag,AG,National Council,41,,,,male
733,Alexander Euler,,,,S,s,area/bs,BS,National Council,41,,,,male
683,Alfons Müller,,,,C,c,area/lu,LU,National Council,41,,,,male
648,Alfred Affolter,,,,S,s,area/zh,ZH,National Council,41,,,,male
754,Alfred Neukomm,,,,S,s,area/be,BE,National Council,41,,,,male
652,Alma Bacciarini,,,,R,r,area/ti,TI,National Council,41,,,,female
565,Amélia Christinat,,,,S,s,area/ge,GE,National Council,41,,,,female
661,Andreas Dürr,,,,C,c,area/sg,SG,National Council,41,,,,male
667,Andreas Gerwig,,,,S,s,area/bs,BS,National Council,41,,,,male
109,Andreas Herczog,,,,T,t,area/zh,ZH,National Council,41,,,,male
1224,Andreas Müller,,,,U,u,area/ag,AG,National Council,41,1983-10-24,,,male
780,André Gautier,,,,L,l,area/ge,GE,National Council,41,,,,male
123,Anton Keller,,,,C,c,area/ag,AG,National Council,41,,,,male
708,Anton Muheim,,,,S,s,area/lu,LU,National Council,41,,,,male
695,Anton Scherer,,,,C,c,area/zg,ZG,National Council,41,,,,male
664,Armand-Auguste Forel,,,,T,t,area/vd,VD,National Council,41,,,,male
426,Arnold Koller,,,,C,c,area/ai,AI,National Council,41,1980-12-01,,,male
743,Beda Humbel,,,,C,c,area/ag,AG,National Council,41,,,,male
571,Bernard Dupont,,,,R,r,area/vs,VS,National Council,41,,,,male
751,Bernard Meizoz,,,,S,s,area/vd,VD,National Council,41,,,,male
590,Bernhard Müller,,,,V,v,area/be,BE,National Council,41,,,,male
783,Bruno Hunziker,,,,R,r,area/ag,AG,National Council,41,,,,male
647,Burkhard Vetsch,,,,R,r,area/sg,SG,National Council,41,,,,male
323,Christian Grobet,,,,S,s,area/ge,GE,National Council,41,,1982-09-30,,male
670,Christian Jost,,,,R,r,area/gr,GR,National Council,41,,,,male
680,Christian Merz,,,,S,s,area/ag,AG,National Council,41,,,,male
21,Christoph Blocher,,,,V,v,area/zh,ZH,National Council,41,,,"https://upload.wikimedia.org/wikipedia/commons/a/ab/Christoph_Blocher_(Bundesrat,_2004).jpg",male
554,Claude Bonnard,,,,L,l,area/vd,VD,National Council,41,,,,male
83,Claude Frey,,,,R,r,area/ne,NE,National Council,41,,,,male
750,Claude Massy,,,,L,l,area/vd,VD,National Council,41,,,,male
650,Claudius Alder,,,,U,u,area/bl,BL,National Council,41,1983-10-24,,,male
665,Cornelia Füeg,,,,R,r,area/so,SO,National Council,41,,,,female
724,Daniel Brélaz,,,,G,g,area/vd,VD,National Council,41,,,,male
684,Daniel Müller,,,,R,r,area/so,SO,National Council,41,,,,male
600,Dario Robbiani,,,,S,s,area/ti,TI,National Council,41,,,,male
676,David Linder,,,,L,l,area/bs,BS,National Council,41,,,,male
752,Doris Morf,,,,S,s,area/zh,ZH,National Council,41,,,,female
46,Dumeni Columberg,,,,C,c,area/gr,GR,National Council,41,,,,male
160,Edgar Oehler,,,,C,c,area/sg,SG,National Council,41,,,,male
691,Eduard Rothen,,,,S,s,area/so,SO,National Council,41,,,,male
553,Elisabeth Blunschy-Steiner,,,,C,c,area/sz,SZ,National Council,41,,,,female
645,Elisabeth Kopp,,,,R,r,area/zh,ZH,National Council,41,,,,female
730,Ernst Eggenberg,,,,S,s,area/be,BE,National Council,41,,,,male
669,Ernst Huggenberger,,,,C,c,area/zh,ZH,National Council,41,,,,male
649,Erwin Akeret,,,,V,v,area/zh,ZH,National Council,41,,,,male
1222,Erwin Muff,,,,R,r,area/lu,LU,National Council,41,,1981-12-01,,male
203,Eva Segmüller,,,,C,c,area/sg,SG,National Council,41,,,,female
716,Felix Auer,,,,R,r,area/bl,BL,National Council,41,,,,male
677,Francis Loetscher,,,,S,s,area/be,BE,National Council,41,,,,male
573,Franz Eng,,,,R,r,area/so,SO,National Council,41,1982-11-29,,,male
745,Franz Jung,,,,C,c,area/lu,LU,National Council,41,,,,male
217,Franz Steinegger,,,,R,r,area/ur,UR,National Council,41,1980-12-01,,,male
25,François Borel,,,,S,s,area/ne,NE,National Council,41,1981-06-01,,,male
744,François Jeanneret,,,,L,l,area/ne,NE,National Council,41,,,,male
759,Françoise Pitteloud,,,,S,s,area/vd,VD,National Council,41,1983-06-13,,,female
612,Françoise Vannay,,,,S,s,area/vs,VS,National Council,41,,,,female
3079,Fred Rubi,,,,S,s,area/be,BE,National Council,41,,,,male
666,Fritz Ganz,,,,S,s,area/zh,ZH,National Council,41,,,,male
106,Fritz Hari,,,,V,v,area/be,BE,National Council,41,,,,male
581,Fritz Hofmann,,,,V,v,area/be,BE,National Council,41,,,,male
741,Fritz Hösli,,,,V,v,area/gl,GL,National Council,41,,,,male
763,Fritz Reimann,,,,S,s,area/be,BE,National Council,41,,,,male
687,Fritz Räz,,,,V,v,area/be,BE,National Council,41,,,,male
682,Félicien Morel,,,,S,s,area/fr,FR,National Council,41,,,,male
692,Gabriel Roy,,,,-,-,area/ju,JU,National Council,41,,,,male
