id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
66,ADEL EL ZABAYAR SAMARA,,,,PSUV,1,17,Bolivar,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_1530b9cb5138e2f20ab35afe5cf7485090eede70.jpg,
130,ALEJANDRO RAMÓN VILLANUEVA,,,,PSUV,1,11,Cojedes,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_f93abf26a458a2461443ab2ee6e5a2f6151686fc.jpg,
44,ALEXANDER HEDILIO DUDAMEL RODRÍGUEZ,,,,PSUV,1,7,Lara,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_9e76a6bfc70f82a840e8736d8f735ad167ab65ff.jpg,
94,ALEXANDER JOSÉ TORREALBA PÉREZ,,,,PSUV,1,7,Lara,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_85129c4ad4f75258f1aa788a3c894ffef02e3361.jpg,
50,ALFONSO JOSÉ MARQUINA DÍAZ,,,,PJ,5,8,Miranda,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_3d13c3505fce29b7c1b084051dce786cec504748.jpg,
89,ALFREDO ENRIQUE OSORIO URDANETA,,,,UNT,6,15,Zulia,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_048ad71fbfeaa9508f5de82affe5e0d0a016a3f9.jpg,
27,ALFREDO JOSÉ ROJAS HERNÁNDEZ,,,,PSUV,1,4,Delta Amacuro,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_cca9c0ae8f2d88797cc28d122498251ec6cb1bcd.jpg,
161,ALGENCIO JOSÉ MONASTERIO,,,,PSUV,1,9,Sucre,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_579740b018b30eef392fa48663e8d85bab384dbf.jpg,
62,AMÉRIGO GIUSEPPE DE GRAZIA,,,,LCR,10,17,Bolivar,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_b628493ceeafc5c71b87d7cd4f61b61bbb9176c1.jpg,
88,ANDRÉS ELOY MÉNDEZ GONZÁLEZ,,,,PSUV,1,16,Falcon,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_cd9f7daf2087556cfb718a411092649af65254e6.jpg,
35,ANDRÉS MANUEL VELÁSQUEZ,,,,LCR,10,17,Bolivar,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_46e47933e6349d2edef12530e894cd6014ca2678.jpg,
61,ANTONIO BARRETO SIRA,,,,AD,8,13,Anzoategui,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_976b1fadd7fed2529acc5a2413ae9f6b1ce78310.jpg,
109,ARCADIO JOSÉ MONTIEL,,,,PJ,5,24,Representación Indígena,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_21eb6f3272a93c7abed113813ecc11193a6221c7.jpg,
90,ASDRÚBAL ADRIÁN COLINA SOTO,,,,PSUV,1,6,Carabobo,National Assembly,2011,,,http://asambleanacional.gob.ve/uploads/diputado/dip_1a05a055d11583427552f060ee0024b0c093c9f9.jpg,
