name,id
"A. A. BAGUS ADHI MAHENDRA PUTRA, MH",1549
A. HELMY FAISHAL ZAINI,892
"ABDUL MALIK HARAMAIN, M.Si.",61
ABDUL WACHID,190
"ABIDIN FIKRI, S.H.",928
"ACHMAD MUSTAQIM, SP, MM",1468
"ADE REZKI PRATAMA, SE, MM",1352
"ADIAN YUNUS YUSAK NAPITUPULU, SH",1413
ADISATRYA SURYO SULISTO,296
"ADITYA ANUGRAH MOHA, S.Ked.",185
AGUS SUSANTO,1350
"AGUSTINA WILUJENG PRAMESTUTI, SS.",1451
"AHMAD HI M. ALI, SE",1582
"AHMAD NAJIB QODRATULLAH, SE",1403
"AHMAD ZAINUDDIN, Lc.",434
ALEX INDRA LUKMAN,1346
ALI MAHIR,1633
AMELIA ANGGRAINI,1462
"AMMY AMALIA FATMA SURYA, SH, M.Kn",1467
"AMRAN, S.E.",40
"AMRULLAH AMRI TUASIKAL, SE",1608
ANANG HERMANSYAH,1501
"ANDI RIO IDRIS PADJALANGI, SH, M.Kn",176
"ANDI TAUFAN TIRO, S.T.",39
"ANDIKA PANDU PURAGABAYA, S.Psi., M.Si, M.Sc.",1479
"ANDRIYANTO JOHAN SYAH, ST, MM",1473
ARIA BIMA,289
ARIF WIBOWO,305
"ARTERIA DAHLAN, S.T., S.H.",1636
ARVIN HAKIM THOHA,1630
ARYO P.S. DJOJOHADIKUSUMO,1395
"ARZETTY BILBINA SETYAWAN, SE.",1628
"ASDI NARANG, SH,M.COMM.LAW",324
"ASRIL HAMZAH TANJUNG, SIP.",1387
Abdul Hakim,543
Abdul Malik Haramain,61
Aboe Bakar,1567
Achmad Amins,1574
Achmad Dimyati Natakusumah,205
Adang Daradjatun,457
Ade Komarudin,111
Ade Rezki Pratama,1352
Adian Yunus Yusak Napitupulu,1413
Aditya Mufti Ariffin,233
Agus Gumiwang Kartasasmita,102
Ahmad Basarah,303
Ahmad Hanafi Rais,1480
Ahmad Muzani,290
Ahmad Riza Patria,1408
Ahmad Sahroni,1392
Ahmad Zainuddin,434
Ahmadi Noor Supit,144
Airlangga Hartarto,108
Akbar Faizal,13
Al Muzzammil Yusuf,542
Alamuddin Dimyati Rois,59
Ali Umri,1339
Alimin Abdullah,31
Andi Muhammad Ghalib,668
Andriyanto Johan Syah,1473
Ansory Siregar,560
Arief Suditomo,1398
Arzetti Bilbina,1628
Asman Abnur,36
Asril Tanjung,1387
Aziz Syamsuddin,1047
"BAMBANG ATMANTO WIYOGO, SE",1386
"BAMBANG HARYADI, SE",1499
"BERTU MERLAS, ST",1367
"BETTI SHADIQ PASADIGOE, SE, Ak, MM",1347
"BOBBY ADHITYO RIZALDI, S.E., M.B.A., C.F.E.",194
"BOWO SIDIK PANGARSO, SE",1446
"BUDI SUPRIYANTO, S.H., M.H.",129
BUDI YOUYASTRI,1433
"BUDIMAN SUDJATMIKO, M.Sc, M.Phil",295
Bachtiar Aly,1319
Bambang Soesatyo,127
Bambang Wuryanto,283
Benny Kabur Harman,472
Betti Shadiq Pasadigoe,1347
Biem Benyamin,1391
Biem Triani Benjamin,1391
Budi Supriyanto,1516
Budiman Sudjatmiko,295
"CAPT. H. DJONI ROLINDRAWAN, SE, MMAR, MBA",1410
CHARLES HONORIS,1394
Chairul Anwar,547
"DAENG MUHAMMAD, SE, M.Si",1424
DAMAYANTI WISNU PUTRANTI,1470
"DANIEL JOHAN, SE",1558
DANIEL LUMBAN TOBING,1621
DARMADI DURIANTO,1393
"DAVE AKBARSHAH FIKARNO, ME",1426
"DEDE YUSUF M.E., ST, M.Si",1402
"DELIA PRATIWI BR. SITEPU, SH",1341
DESMOND JUNAIDI MAHESA,279
"DIAH PITALOKA, S.Sos, M.Si",1406
"DIDIK MUKRIANTO, SH",1523
"DODI REZA ALEX NOERDIN LIC ECON, M.B.A.",191
"DONNY IMAM PRIAMBODO, ST, MM",1448
"DONY MARYADI OEKON, ST",1436
DR. H. ABDUL KHARIS ALMASYHARI,1455
