id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
alvera_maduro-caines,Alvera Maduro-Caines,,,,NDP,ndp,6,District 6,House of Assembly,2011,,,,
andrew_a._fahie,Andrew A. Fahie,,,,VIP,vip,1,District 1,House of Assembly,2011,,,,
archibald_christian,Archibald Christian,,,,NDP,ndp,none,At large,House of Assembly,2011,,,,
delores_christopher,Delores Christopher,,,,NDP,ndp,5,District 5,House of Assembly,2011,,,,
alvin_christopher,J. Alvin Christopher,,,,VIP,vip,2,District 2,House of Assembly,2011,,,,male
julian_fraser,Julian Fraser,,,,VIP,vip,3,District 3,House of Assembly,2011,,,,male
kedrick_pickering,Kedrick Pickering,,,,NDP,ndp,7,District 7,House of Assembly,2011,,,,
mark_vanterpool,Mark Vanterpool,,,,NDP,ndp,4,District 4,House of Assembly,2011,,,,
marlon_penn,Marlon Penn,,,,NDP,ndp,8,District 8,House of Assembly,2011,,,,
myron_walwyn,Myron Walwyn,,,,NDP,ndp,none,At large,House of Assembly,2011,,,,male
orlando_smith,Orlando Smith,,,,NDP,ndp,none,At large,House of Assembly,2011,,,https://upload.wikimedia.org/wikipedia/commons/a/ab/D._Orlando_Smith_(cropped).jpg,male
ralph_t._o'neal,Ralph T. O'Neal,,,,VIP,vip,9,District 9,House of Assembly,2011,,,https://upload.wikimedia.org/wikipedia/commons/b/bf/Ralph_T._O'Neal_(cropped).jpg,male
ronnie_skelton,Ronnie Skelton,,,,NDP,ndp,none,At large,House of Assembly,2011,,,,
