id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
236,Abba Eban,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/eban_aba.jpg,male
42,Abraham Hirchson,,,Likud,likud,,Knesset,10,1983-06-19,,http://www.knesset.gov.il/mk/images/members/hirshson_avraham.jpg,male
508,Abraham Melamed,,,National Religious Party,national_religious_party,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/melamed_avraham.jpg,male
261,Adiel Amorai,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/amurai_adi.jpg,male
178,Aharon Abuhatssira,,,Movement for the Heritage of Israel,movement_for_the_heritage_of_israel,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/abuchazera_aharon.jpg,male
384,Aharon Harel,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/harel_aharon.jpg,male
521,Aharon Nahmias,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/nachmias_aharon.jpg,male
242,Aharon Uzan,,,Movement for the Heritage of Israel,movement_for_the_heritage_of_israel,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/uzan_aharon.jpg,male
516,Akiva Nof,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/noff_akiva.jpg,male
526,Amal Nasereldeen,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/nasraldin_amal.jpg,male
485,Amnon Linn,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/lin_amnon.jpg,male
113,Amnon Rubinstein,,,Shinui - Center Party,shinui_-_center_party,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/rubinstein_amnon.jpg,male
125,Ariel Sharon,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,male
144,Ariel Weinstein,,,Likud,likud,,Knesset,10,1982-10-18,,http://www.knesset.gov.il/mk/images/members/weinstein_ariel.jpg,male
522,Arye Nehemkin,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/nehamkin_arye.jpg,male
465,Avraham Katz-Oz,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/katz-oz_avraham.jpg,male
670,Avraham Sharir,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/sharir_avraham.jpg,male
177,Avraham Yosef Schapira,,,Agudat Yisrael,agudat_yisrael,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/shapira_avraham.jpg,male
612,Ben-Zion Rubin,,,Movement for the Heritage of Israel,movement_for_the_heritage_of_israel,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/rubin_benzion.jpg,male
653,Benny Shalita,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/shalita_benny.jpg,male
391,Chaim Herzog,,,Alignment,alignment,,Knesset,10,,1983-03-22,http://www.knesset.gov.il/mk/images/members/herzog_haim.jpg,male
292,Charlie Bitton,,,Hadash,hadash,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/biton_charles.jpg,male
128,Dan Tichon,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/tichon_dan.jpg,male
614,Daniel Rosolio,,,Alignment,alignment,,Knesset,10,,1983-05-16,http://www.knesset.gov.il/mk/images/members/rozolin_daniel.jpg,male
72,David Levy,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/levi_david.jpg,male
82,David Magen (Monsonego),,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/magen_david.jpg,male
650,David Shiffman,,,Likud,likud,,Knesset,10,,1982-10-18,http://www.knesset.gov.il/mk/images/members/shifman_david.jpg,male
299,Dov Ben-Meir,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/benmeir_dov.jpg,male
173,Dov Shilansky,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/shilanski_dov.jpg,male
412,Dov Zakin,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/zacon_dov.jpg,male
407,Dror Zeigerman,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/zaigerman_dror.jpg,male
537,Edna Solodar,,,Alignment,alignment,,Knesset,10,1982-01-16,,http://www.knesset.gov.il/mk/images/members/solodar_edna.jpg,female
3,Ehud Olmert,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/olmert_ehud.jpg,male
471,Eitan Livni,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/livny_eitan.jpg,male
353,Elazar Granot,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/granot_elazar.jpg,male
21,Eliahu Ben Elissar,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/benelisar_eli.jpg,male
661,Eliahu Speiser,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/speizer_eliyahu.jpg,male
234,Eliezer Avtabi,,,National Religious Party,national_religious_party,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/avtavi_eliezer.jpg,male
594,Eliezer Kulas,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/kulas_eliezer.jpg,male
638,Eliezer Shostak,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,male
618,Emry Ron,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/ron_omri.jpg,male
193,Gad Yaacobi,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/yacobi_gad.jpg,male
444,Geula Cohen,,,Tehiya,tehiya,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/cohen_geula.jpg,female
164,Gideon Patt,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/pat_gidon.jpg,male
311,Haim Bar-Lev,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/barlev_haim.jpg,male
598,Haim Corfo,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/korpo_chaim.jpg,male
166,Haim Kaufman,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/kaufman_haim.jpg,male
202,Haim Meir Druckman,,,Single MK - Haim Druckman,single_mk_-_haim_druckman,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/drukman_haim.jpg,male
115,Haim Ramon,,,Alignment,alignment,,Knesset,10,1983-05-16,,http://www.knesset.gov.il/mk/images/members/ramon_haim.jpg,male
418,Hamad Khalaily,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/khalaily_hamad.jpg,male
99,Hanan Porat,,,Tehiya,tehiya,,Knesset,10,,1984-03-07,http://www.knesset.gov.il/mk/images/members/porat_hanan.jpg,male
375,Igael Hurvitz,,,Rafi,rafi,,Knesset,10,1981-10-16,,http://www.knesset.gov.il/mk/images/members/horvitz_yigal.jpg,male
406,Isaac Seyger,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/zigar_yizhak.jpg,male
262,Jacques Amir,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/amir_yaacov_zak.jpg,male
514,Jerucham Meshel,,,Alignment,alignment,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/meshel_yeruham.jpg,male
617,Josef Rom,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/rom_yosef.jpg,male
450,Meir Cohen-Avidov,,,Likud,likud,,Knesset,10,,,http://www.knesset.gov.il/mk/images/members/cohen_meir.jpg,male
