id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
236,Abba Eban,,,Alignment,alignment,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/eban_aba.jpg,male
508,Abraham Melamed,,,National Religious Party,national_religious_party,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/melamed_avraham.jpg,male
261,Adiel Amorai,,,Alignment,alignment,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/amurai_adi.jpg,male
178,Aharon Abuhatssira,,,National Religious Party,national_religious_party,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/abuchazera_aharon.jpg,male
181,Aharon Yadlin,,,Alignment,alignment,,Knesset,9,,1979-01-12,http://www.knesset.gov.il/mk/images/members/yadlin_aharon.jpg,male
516,Akiva Nof,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/noff_akiva.jpg,male
526,Amal Nasereldeen,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/nasraldin_amal.jpg,male
485,Amnon Linn,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/lin_amnon.jpg,male
113,Amnon Rubinstein,,,Shinui - Center Party,shinui_-_center_party,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/rubinstein_amnon.jpg,male
374,Amos Hadar,,,Alignment,alignment,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/hadar_amos.jpg,male
255,Arie Lova Eliav,,,Left Camp of Israel,left_camp_of_israel,,Knesset,9,,1979-01-31,http://www.knesset.gov.il/mk/images/members/eliav_arye.jpg,male
125,Ariel Sharon,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,male
182,Assaf Yaguri,,,Ya`ad (2),ya`ad_(2),,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/yaguri_asaf.jpg,male
461,Avraham Katz,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/katz_avraham.jpg,male
465,Avraham Katz-Oz,,,Alignment,alignment,,Knesset,9,1978-04-18,,http://www.knesset.gov.il/mk/images/members/katz-oz_avraham.jpg,male
470,Avraham Levenbraun,,,Hadash,hadash,,Knesset,9,1981-02-13,,http://www.knesset.gov.il/mk/images/members/levanbraun_avraham.jpg,male
670,Avraham Sharir,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/sharir_avraham.jpg,male
612,Ben-Zion Rubin,,,National Religious Party,national_religious_party,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/rubin_benzion.jpg,male
379,Benjamin Halevi,,,Single MK - Benjamin Halevi,single_mk_-_benjamin_halevi,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/halevi_binyamin.jpg,male
292,Charlie Bitton,,,Hadash,hadash,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/biton_charles.jpg,male
614,Daniel Rosolio,,,Alignment,alignment,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/rozolin_daniel.jpg,male
343,David Glass,,,National Religious Party,national_religious_party,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/glass_david.jpg,male
332,David Golomb,,,Alignment,alignment,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/golomb_david.jpg,male
72,David Levy,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/levi_david.jpg,male
644,David Stern,,,Likud,likud,,Knesset,9,1979-06-18,,http://www.knesset.gov.il/mk/images/members/stern_david.jpg,male
173,Dov Shilansky,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/shilanski_dov.jpg,male
3,Ehud Olmert,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/olmert_ehud.jpg,male
471,Eitan Livni,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/livny_eitan.jpg,male
496,Eliahu Moyal,,,Alignment,alignment,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/moyal_eliyau.jpg,male
661,Eliahu Speiser,,,Alignment,alignment,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/speizer_eliyahu.jpg,male
234,Eliezer Avtabi,,,National Religious Party,national_religious_party,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/avtavi_eliezer.jpg,male
638,Eliezer Shostak,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,male
283,Elyakim (Gustav) Badian,,,Likud,likud,,Knesset,9,,,http://www.knesset.gov.il/mk/images/members/badian_elyakim.jpg,male
618,Emry Ron,,,Alignment,alignment,,Knesset,9,1978-01-02,,http://www.knesset.gov.il/mk/images/members/ron_omri.jpg,male
