name,id
Aengus Ó Snodaigh,5
Alan Farrell,320
Alan Kelly,287
Alan Shatter,6
Alex White,275
Andrew Doyle,7
Ann Phelan,300
Anne Ferris,357
Anthony Lawlor,339
Aodhán Ó Ríordáin,322
Arthur Spring,335
Barry Cowen,355
Bernard Durkan,14
Billy Kelleher,17
Billy Timmins,18
Bobby Aylward,19
Brendan Griffin,338
Brendan Howlin,149
Brendan Ryan,245
Brendan Smith,258
Brian Stanley,356
Brian Walsh,360
Caoimhghín Ó Caoláin,20
Catherine Byrne,52
Catherine Murphy,204
Charles Flanagan,118
Charlie McConalogue,313
Ciara Conway,352
Ciarán Cannon,58
Ciarán Lynch,168
Clare Daly,321
Colm Keaveney,333
Damien English,106
Dan Neville,207
Dara Calleary,56
Dara Murphy,308
David Stanton,261
Denis Naughten,206
Derek Keating,319
Derek Nolan,334
Dessie Ellis,324
Dinny McGinley,183
Dominic Hannigan,132
Eamon Gilmore,123
Eamonn Maloney,332
Emmet Stagg,260
Enda Kenny,156
Eoghan Murphy,331
Eric Byrne,327
Fergus O'Dowd,219
Finian McGrath,184
Frances Fitzgerald,114
Frank Feighan,110
Gabrielle McFadden,401
Gerald Nash,343
Gerry Adams,342
Heather Humphreys,303
Helen McEntee,399
Jack Wall,269
James Bannon,28
James Reilly,241
Jan O'Sullivan,233
Jerry Buttimer,51
Jim Daly,310
Jimmy Deenihan,97
Joan Burton,49
Joan Collins,329
Joanna Tuffy,264
Joe Carey,59
Joe Costello,74
Joe Higgins,145
Joe McHugh,189
Joe O'Reilly,229
John Browne,44
John Deasy,96
John Halligan,353
John Lyons,325
John McGuinness,188
John O'Mahony,225
John Paul Phelan,290
John Perry,240
Jonathan O'Brien,307
Kathleen Lynch,169
Kevin Humphreys,330
Kieran O'Donnell,215
Leo Varadkar,267
Liam Twomey,265
Lucinda Creighton,83
Marcella Corcoran Kennedy,354
Martin Ferris,111
Martin Heydon,298
Mary Lou McDonald,317
Mary Mitchell O'Connor,316
Mattie McGrath,185
Maureen O'Sullivan,294
Michael Colreavy,350
Michael Conaghan,328
Michael Creed,81
Michael Fitzmaurice,405
Michael Healy-Rae,336
Michael Kitt,161
Michael Lowry,166
Michael McCarthy,173
Michael McGrath,186
Michael McNamara,304
Michael Moynihan,200
Michael Noonan,209
Michael Ring,242
Michelle Mulherin,345
Micheál Martin,172
Mick Wallace,299
Niall Collins,67
Noel Coonan,72
Noel Grealish,128
Noel Harrington,311
Olivia Mitchell,194
Paschal Donohoe,288
Pat Breen,39
Pat Deering,301
Pat Rabbitte,282
Patrick O'Donovan,340
Paudie Coffey,64
Paul Connaughton,362
Paul Kehoe,152
Paul Murphy,404
Peadar Tóibín,348
Pearse Doherty,102
Peter Fitzpatrick,344
Peter Mathews,326
Pádraig MacLochlainn,312
Ray Butler,347
Regina Doherty,346
Richard Boyd Barrett,315
Richard Bruton,46
Robert Dowds,318
Robert Troy,341
Ruairi Quinn,238
Ruth Coppinger,402
Róisín Shortall,257
Sandra McLellan,306
Seán Barrett,29
Seán Conlan,302
Seán Crowe,84
Seán Fleming,120
Seán Kenny,323
Seán Kyne,361
Seán Sherlock,256
Seán Ó Fearghaíl,21
Shane Ross,244
Simon Coveney,76
Simon Harris,358
Stephen Donnelly,359
Séamus Healy,140
Séamus Kirk,160
Terence Flanagan,119
Thomas Pringle,314
Timmy Dooley,103
Tom Barry,305
Tom Fleming,337
Tom Hayes,139
Tommy Broughan,42
Tony McLoughlin,349
Willie O'Dea,214
Willie Penrose,239
Áine Collins,309
Éamon Ó Cuív,2
