id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
55,Abuk Malual Aken,,,,SPLM,splm,area/lakes,Lakes,National Legislative Assembly,1,,,,
56,Abuk Payit Ayik,,,,SPLM,splm,area/upper_nile,Upper Nile,National Legislative Assembly,1,,,,
57,Achol Barouk Akasha,,,,SPLM,splm,area/northern_b.g.,Northern B.G.,National Legislative Assembly,1,,,,
58,Adeng Leek Deng,,,,SPLM,splm,area/jonglei,Jonglei,National Legislative Assembly,1,,,,
6,Agnes Kwaje Lasuba,,,,SPLM,splm,area/central_eq.,Central Eq.,National Legislative Assembly,1,,,,
59,Agyou Agyou Thiep,,,,SPLM,splm,area/northern_b.g.,Northern B.G.,National Legislative Assembly,1,,,,
60,Akon Bol Akok,,,,SPLM,splm,area/northern_b.g.,Northern B.G.,National Legislative Assembly,1,,,,
62,Akon Diang Athian,,,,SPLM,splm,area/warrap,Warrap,National Legislative Assembly,1,,,,
63,Akot Dau Niyok,,,,SPLM,splm,area/upper_nile,Upper Nile,National Legislative Assembly,1,,,,
50,Akuot Deng Kawal,,,,SPLM,splm,area/warrap,Warrap,National Legislative Assembly,1,,,,
19,Aleu Ayieny Aleu,,,,SPLM,splm,area/warrap,Warrap,National Legislative Assembly,1,,,,
61,Alfred Wol Acwal,,,,SPLM,splm,area/northern_b.g.,Northern B.G.,National Legislative Assembly,1,,,,
18,Andrew Okong Ayom,,,,SPLM-DC,splm-dc,area/upper_nile,Upper Nile,National Legislative Assembly,1,,,,
26,Angelina Nyamouka Magoun,,,,SPLM,splm,area/jonglei,Jonglei,National Legislative Assembly,1,,,,
64,Angelo Lokinga Lohita,,,,SPLM,splm,area/eastern_eq.,Eastern Eq.,National Legislative Assembly,1,,,,
65,Angoryang Mark Loifidi,,,,SPLM,splm,area/eastern_eq.,Eastern Eq.,National Legislative Assembly,1,,,,
4,Anthony Lino Makana,,,,SPLM,splm,area/western_eq.,Western Eq.,National Legislative Assembly,1,,,,
66,Arop Madut Arop,,,,SPLM,splm,area/warrap,Warrap,National Legislative Assembly,1,,,,
54,Asha Abboz Akuei,,,,SPLM,splm,area/warrap,Warrap,National Legislative Assembly,1,,,,
5,Awut Deng Achuil,,,,SPLM,splm,area/warrap,Warrap,National Legislative Assembly,1,,,,
67,Aya Janet Alex,,,,SPLM,splm,area/central_eq.,Central Eq.,National Legislative Assembly,1,,,,
17,Bangout Amum Okiech,,,,SPLM,splm,area/jonglei,Jonglei,National Legislative Assembly,1,,,,
7,Barnaba Marial Benjamin,,,,SPLM,splm,area/jonglei,Jonglei,National Legislative Assembly,1,,,,
71,Barnardo Kpasira Martin,,,,SPLM,splm,area/western_b._g.,Western B. G.,National Legislative Assembly,1,,,,
68,Bataria Mirror Maker,,,,SPLM,splm,area/unity,Unity,National Legislative Assembly,1,,,,
69,Beatrice Aber Samson,,,,SPLM,splm,area/eastern_eq.,Eastern Eq.,National Legislative Assembly,1,,,,
