id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image
336015,Jean Grellier,,Jean_Grellier,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
610701,Jean Jacques Vlody,,jvlody,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
1838,Jean Lassalle,,jeanlassalle,NI,ni,Nord,Assemblée nationale,14,2012-06-20,,
1844,Jean Launay,,,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
1946,Jean Leonetti,,JeanLeonetti,LES-REP,les-rep,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
2792,Jean-Charles Taugourdeau,,JCTaugourdeau,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
719,Jean-Christophe Cambadélis,,jccambadelis,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
610125,Jean-Christophe Fromantin,,JCFromantin,UDI,udi,Essonne,Assemblée nationale,14,2012-06-20,,
268019,Jean-Christophe Lagarde,,jclagarde,UDI,udi,Oise,Assemblée nationale,14,2012-06-20,,
336316,Jean-Claude Bouchet,,JCBOUCHET,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
609535,Jean-Claude Buisine,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
337568,Jean-Claude Fruteau,,,SRC,src,Oise,Assemblée nationale,14,2012-06-20,,
342997,Jean-Claude Gouget,,,SRC,src,Isère,Assemblée nationale,14,2012-07-22,2013-04-19,
1574,Jean-Claude Guibal,,jcguibal,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
2124,Jean-Claude Mathis,,,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
2191,Jean-Claude Mignon,,DeputeMIGNON,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
2365,Jean-Claude Perez,,,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
605557,Jean-David Ciot,,jdciot,SRC,src,Paris,Assemblée nationale,14,2012-06-20,,
917,Jean-François Copé,,jf_cope,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
230329,Jean-François Lamour,,JF_Lamour,LES-REP,les-rep,Hauts-de-Seine,Assemblée nationale,14,2012-06-20,,
2048,Jean-François Mancel,,JFMancel,LES-REP,les-rep,Ain,Assemblée nationale,14,2013-03-24,,
345937,Jean-Frédéric Poisson,,jfpoisson78,LES-REP,les-rep,Pas-de-Calais,Assemblée nationale,14,2012-06-20,,
672,Jean-Jacques Bridey,,,SRC,src,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
267492,Jean-Jacques Candelier,,jjcandelier,GDR,gdr,Nord,Assemblée nationale,14,2012-06-20,,
344114,Jean-Jacques Cottel,,cotteljj,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
1585,Jean-Jacques Guillet,,jjguillet,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
331594,Jean-Jacques Urvoas,,JJUrvoas,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
588,Jean-Louis Borloo,,JLBorloo,UDI,udi,Nord,Assemblée nationale,14,2012-06-20,2014-04-30,
605069,Jean-Louis Bricout,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
267358,Jean-Louis Christ,,,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
695511,Jean-Louis Costes,,jeanlouiscostes,LES-REP,les-rep,Isère,Assemblée nationale,14,2013-06-24,,
606040,Jean-Louis Destans,,JLDestans,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
1199,Jean-Louis Dumont,,,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
332636,Jean-Louis Gagnaire,,JLGagnaire,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
606545,Jean-Louis Roumegas,,jlroumegas,ECOLO,ecolo,Dordogne,Assemblée nationale,14,2012-06-20,,
334768,Jean-Louis Touraine,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
606149,Jean-Luc Bleunven,,JeanLucBleunven,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
345994,Jean-Luc Drapeau,,,SRC,src,Ain,Assemblée nationale,14,2012-07-22,2013-08-02,
610481,Jean-Luc Laurent,,,SRC,src,Pas-de-Calais,Assemblée nationale,14,2012-06-20,,
606299,Jean-Luc Moudenc,,jlmoudenc,UMP,ump,Isère,Assemblée nationale,14,2012-06-20,2014-04-10,
2529,Jean-Luc Reitzer,,,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
2952,Jean-Luc Warsmann,,,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
328,Jean-Marc Ayrault,,,SRC,src,Isère,Assemblée nationale,14,2014-05-01,,
343408,Jean-Marc Fournel,,,SRC,src,Isère,Assemblée nationale,14,2014-05-10,,
610203,Jean-Marc Germain,,jmgermain,SRC,src,Paris,Assemblée nationale,14,2012-06-20,,
342332,Jean-Marie Beffara,,jmbeffara,SRC,src,Isère,Assemblée nationale,14,2012-07-22,,
1880,Jean-Marie Le Guen,,jm_leguen,SRC,src,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,2014-05-09,
267204,Jean-Marie Sermier,,,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
609442,Jean-Marie Tetart,,JeanMarieTetart,LES-REP,les-rep,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
336439,Jean-Michel Clément,,jmclement86,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
951,Jean-Michel Couve,,jmcouve,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
334951,Jean-Michel Villaumé,,,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
610521,Jean-Noël Carpentier,,,RRDP,rrdp,Isère,Assemblée nationale,14,2012-06-20,,
332305,Jean-Patrick Gille,,jp_gille,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
334,Jean-Paul Bacquet,,jpbacquet,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
810,Jean-Paul Chanteguet,,,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
1208,Jean-Paul Dupré,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
610820,Jean-Paul Tuaiva,,,UDI,udi,Isère,Assemblée nationale,14,2012-06-20,,
609465,Jean-Philippe Mallé,,JpmMALLE,SRC,src,Nord,Assemblée nationale,14,2012-07-22,2014-09-26,
610654,Jean-Philippe Nilor,,,GDR,gdr,Nord,Assemblée nationale,14,2012-06-20,,
607892,Jean-Pierre Allossery,,,SRC,src,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
606888,Jean-Pierre Barbier,,,LES-REP,les-rep,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
536,Jean-Pierre Blazy,,jpblazy,SRC,src,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
267762,Jean-Pierre Decool,,jpdecool,LES-REP,les-rep,Paris,Assemblée nationale,14,2012-06-20,,
267289,Jean-Pierre Door,,doorjean,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
1182,Jean-Pierre Dufau,,,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
266863,Jean-Pierre Fougerat,,,SRC,src,Isère,Assemblée nationale,14,2012-07-21,2014-04-30,
1483,Jean-Pierre Giran,,JeanPierreGiran,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
267151,Jean-Pierre Gorges,,,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
607606,Jean-Pierre Le Roch,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
642684,Jean-Pierre Maggi,,jpmaggi_depute,RRDP,rrdp,Essonne,Assemblée nationale,14,2012-07-01,,
607090,Jean-Pierre Vigier,,,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
332206,Jean-René Marsac,,,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
2907,Jean-Sébastien Vialatte,,JS_Vialatte,LES-REP,les-rep,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
770,Jean-Yves Caullet,,JYCaullet,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
267835,Jean-Yves Le Bouillonnec,,,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
1871,Jean-Yves Le Déaut,,,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
608292,Jeanine Dubié,,,RRDP,rrdp,Ain,Assemblée nationale,14,2012-06-20,,
608011,Joaquim Pueyo,,JoaquimPueyo,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
610804,Jonas Tahuaitu,,,UDI,udi,Ain,Assemblée nationale,14,2012-06-20,,
267598,Josette Pons,,,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
642764,Joël Aviragnet,,,SRC,src,Essonne,Assemblée nationale,14,2014-07-04,,
267336,Joël Giraud,,,RRDP,rrdp,Ain,Assemblée nationale,14,2012-06-20,,
606924,Joëlle Huillier,,Joellehuillier,SRC,src,Pas-de-Calais,Assemblée nationale,14,2012-06-20,,
610195,Julie Sommaruga,,JulieSOMMARUGA,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
609726,Julien Aubert,,JulienAubert84,LES-REP,les-rep,Oise,Assemblée nationale,14,2012-06-20,,
706,Jérôme Cahuzac,,,SRC,src,Isère,Assemblée nationale,14,2013-04-20,2013-04-20,
267895,Jérôme Chartier,,jechartier,LES-REP,les-rep,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
1567,Jérôme Guedj,,JeromeGuedj,SRC,src,Essonne,Assemblée nationale,14,2012-07-22,2014-05-02,
1809,Jérôme Lambert,,,RRDP,rrdp,Isère,Assemblée nationale,14,2012-06-20,,
590031,Kader Arif,,,SRC,src,Pas-de-Calais,Assemblée nationale,14,2014-12-22,,
605143,Karine Berger,,Karine_Berger,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
605830,Kheira Bouziane-Laroussi,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
267479,Kléber Mesquida,,,SRC,src,Oise,Assemblée nationale,14,2012-06-20,,
331567,Laure de La Raudière,,lauredlr,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
610427,Laurence Abeille,,LaurenceAbeille,ECOLO,ecolo,Essonne,Assemblée nationale,14,2012-06-20,,
642759,Laurence Arribagé,,,LES-REP,les-rep,Isère,Assemblée nationale,14,2014-06-02,,
1198,Laurence Dumont,,,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
606793,Laurent Baumel,,laurentbaumel,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
765,Laurent Cathala,,,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
702053,Laurent Degallaix,,,UDI,udi,Nord,Assemblée nationale,14,2014-06-30,,
1268,Laurent Fabius,,,SRC,src,Nord,Assemblée nationale,14,2012-06-20,2012-07-21,
266774,Laurent Furst,,,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
605804,Laurent Grandguillaume,,LGRANDGUILLAUME,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
607691,Laurent Kalinowski,,,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
605782,Laurent Marcangeli,,LMarcangeli,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
267285,Laurent Wauquiez,,laurentwauquiez,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
609578,Linda Gourjade,,Linda_Gourjade,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
335159,Lionel Tardy,,DeputeTardy,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
2011,Lionnel Luca,,lionnelluca06,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
607310,Luc Belot,,LucBELOT,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
267165,Luc Chatel,,LucChatel,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
267534,Luce Pane,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
607283,Lucette Lousteau,,LucetteLousteau,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
1031,Lucien Degauchy,,,LES-REP,les-rep,Oise,Assemblée nationale,14,2012-06-20,,
702052,Maina Sage,,,UDI,udi,Dordogne,Assemblée nationale,14,2014-06-30,,
610045,Malek Boutih,,,SRC,src,Pas-de-Calais,Assemblée nationale,14,2012-06-20,,
267622,Manuel Valls,,,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,2012-07-21,
1141,Marc Dolez,,,GDR,gdr,Nord,Assemblée nationale,14,2012-06-20,,
267532,Marc Francina,,,LES-REP,les-rep,Oise,Assemblée nationale,14,2012-06-20,,
333043,Marc Goua,,,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
1790,Marc Laffineur,,Marclaffineur,LES-REP,les-rep,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
1874,Marc Le Fur,,marclefur,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
1001,Marc-Philippe Daubresse,,DAUBRESSE_MP,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
267576,Marcel Bonnot,,,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
2603,Marcel Rogemont,,marcelrogemont,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
342935,Marianne Dubois,,DuboisMarianne,LES-REP,les-rep,Oise,Assemblée nationale,14,2012-06-20,,
341981,Marie Récalde,,,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
606665,Marie-Anne Chapdelaine,,ma_chapdelaine,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
590034,Marie-Arlette Carlotti,,,SRC,src,Oise,Assemblée nationale,14,2014-05-03,,
332523,Marie-Christine Dalloz,,,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
605076,Marie-Françoise Bechtel,,MFBechtel,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
877,Marie-Françoise Clergeau,,clergeaumf,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
689,Marie-George Buffet,,,GDR,gdr,Nord,Assemblée nationale,14,2012-06-20,,
605349,Marie-Hélène Fabre,,MHFabre,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
2971,Marie-Jo Zimmermann,,,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
2549,Marie-Line Reynaud,,MLReynaud16,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
330546,Marie-Lou Marcel,,mloumarcel,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
336576,Marie-Louise Fort,,,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
342415,Marie-Noëlle Battistel,,,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
332843,Marie-Odile Bouillé,,,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
335054,Marietta Karamanli,,karamanli72,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
609709,Marion Maréchal-Le Pen,,Marion_M_Le_Pen,NI,ni,Isère,Assemblée nationale,14,2012-06-20,,
2825,Marisol Touraine,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,2012-07-21,
267527,Martial Saddier,,,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
267188,Martine Carrillon-Couvreur,,,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
332015,Martine Faure,,MartineFaure,SRC,src,Paris,Assemblée nationale,14,2012-06-20,,
1979,Martine Lignières-Cassou,,Lignierescassou,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
331807,Martine Martinel,,MartineMartinel,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
330981,Martine Pinville,,deputepinville,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
1893,Marylise Lebranchu,,,SRC,src,Nord,Assemblée nationale,14,2012-06-20,2012-07-21,
610245,Mathieu Hanotin,,MathieuHanotin,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
607287,Matthias Fekl,,MatthiasFekl,SRC,src,Ain,Assemblée nationale,14,2012-06-20,2014-10-04,
609983,Maud Olivier,,OlivierMaud,SRC,src,Oise,Assemblée nationale,14,2012-06-20,,
1960,Maurice Leroy,,MauriceLeroy,UDI,udi,Isère,Assemblée nationale,14,2012-06-20,,
695100,Meyer Habib,,,UDI,udi,Essonne,Assemblée nationale,14,2013-06-10,,
1116,Michel Destot,,mdestot,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
1353,Michel Françaix,,michelfrancaix,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
267246,Michel Heinrich,,,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
1630,Michel Herbillon,,,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
332384,Michel Issindou,,,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
1911,Michel Lefait,,MLEFAIT,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
1963,Michel Lesage,,,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
1977,Michel Liebgott,,,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
332796,Michel Ménard,,Michel_MENARD,SRC,src,Oise,Assemblée nationale,14,2012-06-20,,
2317,Michel Pajon,,,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
267469,Michel Piron,,MPironDepute,UDI,udi,Nord,Assemblée nationale,14,2012-06-20,,
609963,Michel Pouzol,,MichelPouzol,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
267013,Michel Sordi,,,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
2801,Michel Terrot,,,LES-REP,les-rep,Paris,Assemblée nationale,14,2012-06-20,,
2883,Michel Vauzelle,,Vauzelle,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
2895,Michel Vergnier,,MichelVERGNIER,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
2936,Michel Voisin,,,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
267330,Michel Zumkeller,,MichelZumkeller,UDI,udi,Ain,Assemblée nationale,14,2012-06-20,,
606910,Michèle Bonneton,,,ECOLO,ecolo,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
331924,Michèle Delaunay,,,SRC,src,Ain,Assemblée nationale,14,2014-05-03,,
609691,Michèle Fournier-Armand,,fournier_armand,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
267794,Michèle Tabarot,,MTabarot,LES-REP,les-rep,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
331835,Monique Iborra,,MoniqueIborra,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
610729,Monique Orphé,,moniqueorphe,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
607187,Monique Rabin,,MoniqueRabin,SRC,src,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
693008,Napole Polutélé,,,SRC,src,Dordogne,Assemblée nationale,14,2013-03-24,,
267706,Nathalie Appéré,,nathalieappere,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
608235,Nathalie Chabanne,,Chabanne_Nat,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
267628,Nathalie Kosciusko-Morizet,,nk_m,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
606030,Nathalie Nieson,,nnieson,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
608158,Nicolas Bays,,nicolasbays,SRC,src,Paris,Assemblée nationale,14,2012-06-20,,
267178,Nicolas Dhuicq,,,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
1206,Nicolas Dupont-Aignan,,dupontaignan,NI,ni,Essonne,Assemblée nationale,14,2012-06-20,,
605745,Nicolas Sansu,,,GDR,gdr,Ain,Assemblée nationale,14,2012-06-20,,
259,Nicole Ameline,,nicoleameline,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
2045,Noël Mamère,,noelmamere,ECOLO,ecolo,Isère,Assemblée nationale,14,2012-06-20,,
2685,Odile Saugues,,,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
314,Olivier Audibert Troin,,olivieraudibert,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
332886,Olivier Carré,,olivier_carre,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
998,Olivier Dassault,,ODassault,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
330357,Olivier Dussopt,,olivierdussopt,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
605694,Olivier Falorni,,OlivierFalorni,RRDP,rrdp,Dordogne,Assemblée nationale,14,2012-06-20,,
609332,Olivier Faure,,faureolivier,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
605499,Olivier Ferrand,,,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,2012-06-30,
606098,Olivier Marleix,,,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
642788,Olivier Véran,,,SRC,src,Dordogne,Assemblée nationale,14,2012-07-22,,
607699,Paola Zanetti,,,SRC,src,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
609042,Pascal Cherki,,pascalcherki,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
1032,Pascal Deguilhem,,,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
643002,Pascal Demarthe,,,SRC,src,Dordogne,Assemblée nationale,14,2014-09-27,,
610354,Pascal Popelin,,pascalpopelin,SRC,src,Paris,Assemblée nationale,14,2012-06-20,,
2799,Pascal Terrasse,,pterrasse,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
609513,Pascale Boistard,,Pascaleboistard,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,2014-09-26,
334811,Pascale Crozon,,,SRC,src,Essonne,Assemblée nationale,14,2012-06-20,,
331973,Pascale Got,,,SRC,src,Oise,Assemblée nationale,14,2012-06-20,,
754,Patrice Carvalho,,,GDR,gdr,Essonne,Assemblée nationale,14,2012-06-20,,
2099,Patrice Martin-Lalande,,,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
606225,Patrice Prat,,PatricePrat,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
334843,Patrice Verchère,,,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
267695,Patricia Adam,,,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
346,Patrick Balkany,,,LES-REP,les-rep,Oise,Assemblée nationale,14,2012-06-20,,
543,Patrick Bloche,,pbloche,SRC,src,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
1124,Patrick Devedjian,,DevedjianP,LES-REP,les-rep,Hauts-de-Seine,Assemblée nationale,14,2012-12-17,,
608416,Patrick Hetzel,,,LES-REP,les-rep,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
1778,Patrick Labaune,,patricklabaune,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
337550,Patrick Lebreton,,,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
1936,Patrick Lemasle,,,SRC,src,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
605426,Patrick Mennucci,,patrickmennucci,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
2295,Patrick Ollier,,patrick_ollier,LES-REP,les-rep,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
606639,Patrick Vignal,,PatrickVignal,SRC,src,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
267407,Paul Giacobbi,,pgiacobbi,RRDP,rrdp,Ain,Assemblée nationale,14,2012-06-20,,
607619,Paul Molac,,Paul_Molac,ECOLO,ecolo,Nord,Assemblée nationale,14,2012-06-20,,
2664,Paul Salen,,,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
610891,Philip Cordery,,PhilipCordery,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
2098,Philippe Armand Martin,,DeputeMartin,LES-REP,les-rep,Isère,Assemblée nationale,14,2012-06-20,,
608686,Philippe Baumel,,philippebaumel,SRC,src,Isère,Assemblée nationale,14,2012-06-20,,
608363,Philippe Bies,,PhilippeBIES,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
667,Philippe Briand,,,LES-REP,les-rep,Oise,Assemblée nationale,14,2012-06-20,,
267775,Philippe Cochet,,PhilippeCochet,LES-REP,les-rep,Oise,Assemblée nationale,14,2012-06-20,,
610539,Philippe Doucet,,pdoucet,SRC,src,Oise,Assemblée nationale,14,2012-06-20,,
1226,Philippe Duron,,PhilippeDuron,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
267673,Philippe Folliot,,philippefolliot,UDI,udi,Dordogne,Assemblée nationale,14,2012-06-20,,
610775,Philippe Gomes,,PhilippeGomesCE,UDI,udi,Ain,Assemblée nationale,14,2012-06-20,,
266797,Philippe Gosselin,,phgosselin,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
1521,Philippe Goujon,,Philippe_Goujon,LES-REP,les-rep,Paris,Assemblée nationale,14,2012-06-20,,
1661,Philippe Houillon,,PHouillon,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
344242,Philippe Kemel,,philippekemel,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
607603,Philippe Le Ray,,PhilippeLERAY56,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
267278,Philippe Martin,,,SRC,src,Dordogne,Assemblée nationale,14,2014-05-03,,
334906,Philippe Meunier,,MeunierPh,LES-REP,les-rep,Hauts-de-Seine,Assemblée nationale,14,2012-06-20,,
2265,Philippe Nauche,,PhilippeNauche,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
607632,Philippe Noguès,,PhilippeNogues,NI,ni,Essonne,Assemblée nationale,14,2012-06-20,,
2430,Philippe Plisson,,plisson2012,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
331582,Philippe Vigier,,VigierPhilippe,UDI,udi,Nord,Assemblée nationale,14,2012-06-20,,
267506,Philippe Vitel,,PhilippeVitel,LES-REP,les-rep,Ain,Assemblée nationale,14,2012-06-20,,
608348,Pierre Aylagas,,,SRC,src,Nord,Assemblée nationale,14,2012-06-20,,
1931,Pierre Lellouche,,LellouchePierre,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
1954,Pierre Lequiller,,,LES-REP,les-rep,Nord,Assemblée nationale,14,2012-06-20,,
642984,Pierre Léautey,,,SRC,src,Dordogne,Assemblée nationale,14,2012-07-22,2014-07-03,
2229,Pierre Morange,,PierreMorange,LES-REP,les-rep,Essonne,Assemblée nationale,14,2012-06-20,,
266788,Pierre Morel-A-L'Huissier,,MORELPIERRE,LES-REP,les-rep,Dordogne,Assemblée nationale,14,2012-06-20,,
2240,Pierre Moscovici,,,SRC,src,Nord,Assemblée nationale,14,2014-05-03,2014-10-31,
334755,Pierre-Alain Muet,,pierrealainmuet,SRC,src,Ain,Assemblée nationale,14,2012-06-20,,
610936,Pierre-Yves Le Borgn',,pyleborgn,SRC,src,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
610968,Pouria Amirshahi,,PouriaAmirshahi,SRC,src,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
610291,Razzy Hammadi,,RHammadi,SRC,src,Maine-et-Loire,Assemblée nationale,14,2012-06-20,,
1155,René Dosière,,,SRC,src,Dordogne,Assemblée nationale,14,2012-06-20,,
2631,René Rouquet,,,SRC,src,Bouches-du-Rhône,Assemblée nationale,14,2012-06-20,,
