id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
Базаев_Владимир_Гелаевич,Базаев Владимир Гелаевич,Базаев Владимир Гелаевич,,,,РПП «Единая Осетия»,РПП_«Единая_Осетия»,,,Parliament,2014,,,,
Бекоев_Геннадий_Борисович,Бекоев Геннадий Борисович,Бекоев Геннадий Борисович,,,,РПП «Единая Осетия»,РПП_«Единая_Осетия»,,,Parliament,2014,,,,
Бесаева_Зита_Григорьевна,Бесаева Зита Григорьевна,Бесаева Зита Григорьевна,,,,ПП «Ныхас»,ПП_«Ныхас»,,,Parliament,2014,,,,
Бибилов_Анатолий_Ильич,Бибилов Анатолий Ильич,Бибилов Анатолий Ильич,,,,РПП «Единая Осетия»,РПП_«Единая_Осетия»,,,Parliament,2014,,,,
Валиева_Роза_Сергеевна,Валиева Роза Сергеевна,Валиева Роза Сергеевна,,,,РПП «Единая Осетия»,РПП_«Единая_Осетия»,,,Parliament,2014,,,,
Габараев_Алан_Георгиевич,Габараев Алан Георгиевич,Габараев Алан Георгиевич,,,,ПП «Ныхас»,ПП_«Ныхас»,,,Parliament,2014,,,,
Габараев_Юрий_Константинович,Габараев Юрий Константинович,Габараев Юрий Константинович,,,,РПП «Единая Осетия»,РПП_«Единая_Осетия»,,,Parliament,2014,,,,
Гассиев_Петр_Леонидович,Гассиев Петр Леонидович,Гассиев Петр Леонидович,,,,РПП «Единая Осетия»,РПП_«Единая_Осетия»,,,Parliament,2014,,,,
Джиоев_Инал_Иванович,Джиоев Инал Иванович,Джиоев Инал Иванович,,,,РПП «Единая Осетия»,РПП_«Единая_Осетия»,,,Parliament,2014,,,,
Джиоева_Алла_Алексеевна,Джиоева Алла Алексеевна,Джиоева Алла Алексеевна,,,,ПП «Ныхас»,ПП_«Ныхас»,,,Parliament,2014,,,,
Дзукаев_Вилорд_Сергеевич,Дзукаев Вилорд Сергеевич,Дзукаев Вилорд Сергеевич,,,,РПП «Единая Осетия»,РПП_«Единая_Осетия»,,,Parliament,2014,,,,
Дудайты_Эрик_Владимирович,Дудайты Эрик Владимирович,Дудайты Эрик Владимирович,,,,ПП «Народная партия РЮО»,ПП_«Народная_партия_РЮО»,,,Parliament,2014,,,,
Дьяконов_Амиран_Евгенович,Дьяконов Амиран Евгенович,Дьяконов Амиран Евгенович,,,,ПП «Народная партия РЮО»,ПП_«Народная_партия_РЮО»,,,Parliament,2014,,,,
Каджаев_Филипп_Григорьевич,Каджаев Филипп Григорьевич,Каджаев Филипп Григорьевич,,,,РПП «Единая Осетия»,РПП_«Единая_Осетия»,,,Parliament,2014,,,,
