id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
claude_hogan,Claude Hogan,Claude Hogan,,,,PDM,pdm,,,Legislative Assembly,1,,,http://s3.amazonaws.com/election-2014/candidates/avatars/000/000/023/medium/Claude_Hogan.jpg?1410310688,
david_osborne,David Osborne,David Osborne,,,,PDM,pdm,,,Legislative Assembly,1,,,http://s3.amazonaws.com/election-2014/candidates/avatars/000/000/024/medium/David_Osborne.jpg?1410310789,
delmaude_ryan,Delmaude Ryan,Delmaude Ryan,,,,PDM,pdm,,,Legislative Assembly,1,,,http://s3.amazonaws.com/election-2014/candidates/avatars/000/000/021/medium/Delmaude_Ryan.jpg?1410310870,
donaldson_romeo,Donaldson Romeo,Donaldson Romeo,,,,PDM,pdm,,,Legislative Assembly,1,,,http://s3.amazonaws.com/election-2014/candidates/avatars/000/000/020/medium/Donaldson_Romeo.jpg?1410310886,
dr._ingrid_buffonge,Dr. Ingrid Buffonge,Dr. Ingrid Buffonge,,,,PDM,pdm,,,Legislative Assembly,1,,,http://s3.amazonaws.com/election-2014/candidates/avatars/000/000/025/medium/Dr_Ingrid_Buffonge.jpg?1410310931,
gregory_willock,Gregory Willock,Gregory Willock,,,,PDM,pdm,,,Legislative Assembly,1,,,http://s3.amazonaws.com/election-2014/candidates/avatars/000/000/026/medium/Gregory_Willock.jpg?1410311361,
joseph_farrell,Joseph Farrell,Joseph Farrell,,,,MCAP,mcap,,,Legislative Assembly,1,,,http://s3.amazonaws.com/election-2014/candidates/avatars/000/000/017/medium/2014-08-21-MCAP-Ballot_Images_TAYLORE.jpg?1410311167,
paul_lewis,Paul Lewis,Paul Lewis,,,,PDM,pdm,,,Legislative Assembly,1,,,http://s3.amazonaws.com/election-2014/candidates/avatars/000/000/022/medium/Paul_Lewis.jpg?1410311797,
reuben_t._meade,Reuben T. Meade,Reuben T. Meade,,,,MCAP,mcap,,,Legislative Assembly,1,,,http://s3.amazonaws.com/election-2014/candidates/avatars/000/000/015/medium/2014-08-21-MCAP-Ballot_Images_MEADER.jpg?1410311835,
