id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
bonsiano_f._nethon,Bonsiano F. Nethon,,,none,none,Chuuk,Congress,19,,
david_w._panuelo,David W. Panuelo,,,none,none,Pohnpei,Congress,19,,
ferny_perman,Ferny Perman,,,none,none,Pohnpei,Congress,19,,
isaac_v._figir,Isaac V. Figir,,,none,none,Yap,Congress,19,,
joseph_j._urusemal,Joseph J. Urusemal,,,none,none,Yap,Congress,19,,
paliknoa_k._welly,Paliknoa K. Welly,,,none,none,Kosrae,Congress,19,,
robson_u._romolow,Robson U. Romolow,,,none,none,Chuuk,Congress,19,,
t.h._berney_martin,T.H. Berney Martin,,,none,none,n/a,Congress,19,,
t.h._florencio_singkoro_harper,T.H. Florencio Singkoro Harper,,,none,none,n/a,Congress,19,,
t.h._wesley_w._simina,T.H. Wesley W. Simina,,,none,none,n/a,Congress,19,,
tiwiter_aritos,Tiwiter Aritos,,,none,none,Chuuk,Congress,19,,
victor_gouland,Victor Gouland,,,none,none,Chuuk,Congress,19,,
