id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
berney_martin,Berney Martin,,,none,none,n/a,Congress,17,,
bonsiano_fasy_nethon,Bonsiano Fasy Nethon,,,none,none,Chuuk,Congress,17,,
david_w._panuelo,David W. Panuelo,,,none,none,Pohnpei,Congress,17,,
dohsis_halbert,Dohsis Halbert,,,none,none,Pohnpei,Congress,17,,
florencio_singkoro_harper,Florencio Singkoro Harper,,,none,none,n/a,Congress,17,,
isaac_v._figir,Isaac V. Figir,,,none,none,n/a,Congress,17,,
joseph_j._urusemal,Joseph J. Urusemal,,,none,none,Yap,Congress,17,,
paliknoa_k._welly,Paliknoa K. Welly,,,none,none,Kosrae,Congress,17,,
peter_m._christian,Peter M. Christian,,,none,none,Pohnpei,Congress,17,,
roger_s._mori,Roger S. Mori,,,none,none,Chuuk,Congress,17,,
tiwiter_aritos,Tiwiter Aritos,,,none,none,Chuuk,Congress,17,,
tony_h._otto,Tony H. Otto,,,none,none,Chuuk,Congress,17,,
wesley_w._simina,Wesley W. Simina,,,none,none,Chuuk,Congress,17,,
yosiwo_p._george,Yosiwo P. George,,,none,none,Kosrae,Congress,17,,
