id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
87,Abdellahi Brahim Abdellahi Brahim Abdellahi Brahim,,,unknown,unknown,Liste Nationale,National Assembly,12,,
35,Abderrahmane Debbe Babbah,,,unknown,unknown,Wad Naga,National Assembly,12,,
39,Abderrahmane Lemrabott Tolba,,,unknown,unknown,R'Kiz,National Assembly,12,,
69,Abderrahmane wanaty Marrakchy,,,unknown,unknown,Nouakchott,National Assembly,12,,
132,Abdoulaye Amadou Sy,,,unknown,unknown,M'Bagne,National Assembly,12,,
32,Adama Mamadou Sy,,,unknown,unknown,M'Bout,National Assembly,12,,
138,Ahmed Amar Diagne,,,unknown,unknown,Rosso,National Assembly,12,,
43,Ahmed Baba Bouubecrine,,,unknown,unknown,Mederdra,National Assembly,12,,
76,Ahmed Ivekou R'Hill,,,unknown,unknown,Nouakchott,National Assembly,12,,
147,Ahmed Louleid abdalla,,,unknown,unknown,Atar,National Assembly,12,,
134,Ahmed Salem Sidi El Moctar Cheikh Abd   Dayem,,,unknown,unknown,Magta Lahjar,National Assembly,12,,
34,Ahmed Seyid Hemer,,,unknown,unknown,Wad Naga,National Assembly,12,,
4,Ahmoudeitt Abderrahmane Chein,,,unknown,unknown,Amourj,National Assembly,12,,
141,Aly Gueladio Kamara,,,unknown,unknown,Ould Yenge,National Assembly,12,,
56,Amadou Yero Bary,,,unknown,unknown,Selibaby,National Assembly,12,,
103,Aminata N'Daraw Niang,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
17,Aminetou taleb ahmed eleya,,,unknown,unknown,Kobeni,National Assembly,12,,
16,Babah Cheikhne Ahmed Babou,,,unknown,unknown,Kobeni,National Assembly,12,,
53,Bouya Ahmed Chrif Chrif El Moctar,,,unknown,unknown,Tichitt,National Assembly,12,,
88,Boydiel Houmeid Houmeid,,,unknown,unknown,Liste Nationale,National Assembly,12,,
5,Cheikh Bouye Abdellahi Taghiyou Ellah,,,unknown,unknown,Amourj,National Assembly,12,,
46,Cheikh Brahim Cheikh Dah,,,unknown,unknown,Chiguitti,National Assembly,12,,
91,Cheikhna Mohamed Hejbou,,,unknown,unknown,Liste Nationale,National Assembly,12,,
33,Dane Ethmane Ahmed Etmane,,,unknown,unknown,M'Bout,National Assembly,12,,
81,Djeinaba Abdoul Samba Korka,,,unknown,unknown,Liste Nationale,National Assembly,12,,
128,El Bare Mahmoud El Bare,,,unknown,unknown,Aleg,National Assembly,12,,
117,El Betoul Abdel Haye Abdel Haye,,,unknown,unknown,Nationale des Femme,National Assembly,12,,
47,El Ghassem Bellali Bellali,,,unknown,unknown,Nouadhibou,National Assembly,12,,
130,El Hacen Oumar Yongane,,,unknown,unknown,Bababé,National Assembly,12,,
80,El Khalil Mohamed Teyib,,,unknown,unknown,Liste Nationale,National Assembly,12,,
84,El Moctar Mohamed Abdellahi Mohamed   Moussa,,,unknown,unknown,Liste Nationale,National Assembly,12,,
89,El Mokhtar  Elemine,,,unknown,unknown,Liste Nationale,National Assembly,12,,
40,El Vouad Ahmed Salem Bouna Moctar,,,unknown,unknown,Boutilimit,National Assembly,12,,
145,El wenane Hamedh Bobih,,,unknown,unknown,F'Deirick,National Assembly,12,,
79,Elmoudir  Bouna,,,unknown,unknown,Liste Nationale,National Assembly,12,,
67,Fatimetou Ahmed Ebouh,,,unknown,unknown,Nouakchott,National Assembly,12,,
83,Fatimetou Mohamed El Meidah,,,unknown,unknown,Liste Nationale,National Assembly,12,,
15,Fatma Sidi Mohamed Ely Mahmoud,,,unknown,unknown,Kobeni,National Assembly,12,,
125,Habib Brahim Diah,,,unknown,unknown,Monguel,National Assembly,12,,
54,Habsa Yaya Kane,,,unknown,unknown,Selibaby,National Assembly,12,,
93,Hamadi Khatri Hamadi,,,unknown,unknown,Liste Nationale,National Assembly,12,,
63,Hamdi Brahim Beilil,,,unknown,unknown,Nouakchott,National Assembly,12,,
20,Hamidi Sid Moctar Mohamed Abdi,,,unknown,unknown,Kiffa,National Assembly,12,,
143,Hamoud Ely Malha,,,unknown,unknown,Zouerate,National Assembly,12,,
104,Hindou Mohamed Lemine Deya,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
74,Houdou Abdoul Ba,,,unknown,unknown,Nouakchott,National Assembly,12,,
90,Ibrahima Moctar Sarr,,,unknown,unknown,Liste Nationale,National Assembly,12,,
37,Ichedou Mohemd Elmoukhtar Boulley,,,unknown,unknown,Keur-Mcen,National Assembly,12,,
21,Idoumou Sidi Jyed,,,unknown,unknown,Kankossa,National Assembly,12,,
66,Issagha Adama Baba Correra,,,unknown,unknown,Nouakchott,National Assembly,12,,
31,Jaafar Melaynine Hachem,,,unknown,unknown,M'Bout,National Assembly,12,,
14,Jedou Elbou Elbou,,,unknown,unknown,Tamchekett,National Assembly,12,,
115,Kadijetou Mohamed Saghïr H'Bibi,,,unknown,unknown,Nationale des Femme,National Assembly,12,,
98,Khadijejtou Mamadou Diallo,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
1,Khattry Eli Mohamed Jidou,,,unknown,unknown,Nema,National Assembly,12,,
106,L'Malouma Bilal Said,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
114,L'Wene Ebabe El Gawthe,,,unknown,unknown,Nationale des Femme,National Assembly,12,,
107,Lalla Abdoul N'Diaye,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
108,Lalla Cherif Hachem,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
111,Lalla Hacena Ahmed Lebeid,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
57,Lassana Adama Kamara,,,unknown,unknown,Selibaby,National Assembly,12,,
22,Lemrabott Bennahi Bennahi,,,unknown,unknown,Kankossa,National Assembly,12,,
50,Lemrabott Houmeya Tanji,,,unknown,unknown,Chami,National Assembly,12,,
102,Loula Ahmed Zerough,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
146,Mahfoudh Ould Jiyed,,,unknown,unknown,Atar,National Assembly,12,,
99,Maimouna Mohamed Taghi,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
68,Mamadou Bocar Ba,,,unknown,unknown,Nouakchott,National Assembly,12,,
29,Mamoudou Mamadou Niang,,,unknown,unknown,Maghama,National Assembly,12,,
110,Mariem Sidi Diagly,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
109,Marieme Baba Sy,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
129,Mika Birama Fall,,,unknown,unknown,Bababé,National Assembly,12,,
135,Moctar Aliou Sow,,,unknown,unknown,Boghé,National Assembly,12,,
25,Mohamed Abdellahi Bebana,,,unknown,unknown,Barkeol,National Assembly,12,,
36,Mohamed Abdellahi Ivoukou Lemrabott,,,unknown,unknown,Keur-Mcen,National Assembly,12,,
77,Mohamed Ahmed Salem   Talebna,,,unknown,unknown,Nouakchott,National Assembly,12,,
96,Mohamed Ahmed Vall,,,unknown,unknown,Liste Nationale,National Assembly,12,,
9,Mohamed Ahmedou Ahmedou,,,unknown,unknown,Timédra,National Assembly,12,,
60,Mohamed Boilil M'Bareck,,,unknown,unknown,Nouakchott,National Assembly,12,,
49,Mohamed Cheik Ayé,,,unknown,unknown,Nouadhibou,National Assembly,12,,
42,Mohamed Cheikh Cheikh,,,unknown,unknown,Mederdra,National Assembly,12,,
123,Mohamed El Hacen Moud Mohamed El Moctar,,,unknown,unknown,Guerou,National Assembly,12,,
44,Mohamed El Moctar Cheikh Zamel,,,unknown,unknown,Aoujeft,National Assembly,12,,
82,Mohamed Ghoulam Abderrahmane El Hadj   Cheikh,,,unknown,unknown,Liste Nationale,National Assembly,12,,
38,Mohamed Lemine Mohamed Salem Yahya,,,unknown,unknown,R'Kiz,National Assembly,12,,
75,Mohamed Lemine Saleck Deraghly,,,unknown,unknown,Nouakchott,National Assembly,12,,
59,Mohamed Limame Goua Ebena,,,unknown,unknown,Akjoujt,National Assembly,12,,
18,Mohamed Mahmoud Cheikh El Ghouth,,,unknown,unknown,Kiffa,National Assembly,12,,
23,Mohamed Mahmoud Mohamed Ahmed El   Ghazouani,,,unknown,unknown,Boumdeid,National Assembly,12,,
65,Mohamed Mahmoud Mohamed Seydi,,,unknown,unknown,Nouakchott,National Assembly,12,,
55,Mohamed Mahmoud Mohamedou Maatalla,,,unknown,unknown,Selibaby,National Assembly,12,,
6,Mohamed Mahmoud Sidi Hanana,,,unknown,unknown,Bassiknou,National Assembly,12,,
94,Mohamed Mahmoud Sidi Mohamed El Gharachi,,,unknown,unknown,Liste Nationale,National Assembly,12,,
41,Mohamed Mahmoud Zoubeir Zoubeir,,,unknown,unknown,Boutilimit,National Assembly,12,,
8,Mohamed Mohamedou Abdellahi,,,unknown,unknown,Timédra,National Assembly,12,,
86,Mohamed Moustapha Ebou Maali,,,unknown,unknown,Liste Nationale,National Assembly,12,,
144,Mohamed Saleck Hjour,,,unknown,unknown,Zouerate,National Assembly,12,,
58,Mohamed Salem Ahmed Noueigedh,,,unknown,unknown,Bir Mogrein,National Assembly,12,,
124,Mohamed Salem Mohamed Mahmoud Abdellahi,,,unknown,unknown,Guerou,National Assembly,12,,
30,Mohamed Seydi Seydi,,,unknown,unknown,Maghama,National Assembly,12,,
3,Mohamed Tourade Tourade Aba,,,unknown,unknown,Amourj,National Assembly,12,,
12,Mohamed Vadel Ahmed El Waghef Ahmed   ElWaghef,,,unknown,unknown,Aioun,National Assembly,12,,
122,Mohamed Vadel Ahmed Saïd,,,unknown,unknown,Tintane,National Assembly,12,,
95,Mohamed Vall Mohamed Issa,,,unknown,unknown,Liste Nationale,National Assembly,12,,
62,Mohamed Yahya Mohamed Lemine El Kherchy,,,unknown,unknown,Nouakchott,National Assembly,12,,
70,Mohamed vadel Teyib Teyib,,,unknown,unknown,Nouakchott,National Assembly,12,,
13,Mohemd Lemine Sidi Mohamed Ebehah,,,unknown,unknown,Tamchekett,National Assembly,12,,
61,Moulaty El Mokhtar Lemhaimid,,,unknown,unknown,Nouakchott,National Assembly,12,,
100,Moulkhairy Mohamed Lemine Ghazwany,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
73,Moustapha Addel Aziz Ahmed El Meky,,,unknown,unknown,Nouakchott,National Assembly,12,,
26,Moustapha Yero Kane,,,unknown,unknown,Kaedi,National Assembly,12,,
136,Nagi Ahmed Mouhmou,,,unknown,unknown,Boghé,National Assembly,12,,
139,Oumoukelthoum El Yassa Soueid Ahmed,,,unknown,unknown,Moudjeria,National Assembly,12,,
48,Ousmane Moussa Thiam,,,unknown,unknown,Nouadhibou,National Assembly,12,,
92,Outhmane Eboul Mealy,,,unknown,unknown,Liste Nationale,National Assembly,12,,
85,Penda Aly Samba,,,unknown,unknown,Liste Nationale,National Assembly,12,,
142,Sadfy Sidi Mohamed Samba,,,unknown,unknown,Ould Yenge,National Assembly,12,,
113,Salma Bouh Bouh,,,unknown,unknown,Nationale des Femme,National Assembly,12,,
78,Salma  Amar Chein,,,unknown,unknown,Liste Nationale,National Assembly,12,,
112,Saoudatou Mamadou Wane,,,unknown,unknown,Nationale des Femme,National Assembly,12,,
52,Sid'Ahmed Die Mahmoud,,,unknown,unknown,Tidjikja,National Assembly,12,,
140,Sid'Ahmed Mohamed Ahmed,,,unknown,unknown,Moudjeria,National Assembly,12,,
97,Sid'El Moustapha Taleb Mohamed Taleb   Mohamed,,,unknown,unknown,Liste Nationale,National Assembly,12,,
126,Sidi Ahmed Ghaber,,,unknown,unknown,Monguel,National Assembly,12,,
11,Sidi Aly Mohamed SID'Elemine,,,unknown,unknown,Aioun,National Assembly,12,,
45,Sidi Baba Sid'Ahmad Lahah,,,unknown,unknown,Ouadane,National Assembly,12,,
120,Sidi Cheikh Diajouh,,,unknown,unknown,Oualata,National Assembly,12,,
137,Sidi Mohamed Alioune Mohamed El Abd,,,unknown,unknown,Rosso,National Assembly,12,,
133,Sidi Mohamed Cheibany Mohamed Salem,,,unknown,unknown,Magta Lahjar,National Assembly,12,,
72,Sidi Mohamed Mohamed Lemine Bouh   sid'Ahmed,,,unknown,unknown,Nouakchott,National Assembly,12,,
121,Sidi Mohamed Mohamed Lemine Seyidi,,,unknown,unknown,Tintane,National Assembly,12,,
19,Sidi Mohamed Mohamed Mahmoud Mohamed   Radhi,,,unknown,unknown,Kiffa,National Assembly,12,,
51,Sidi Mohamedi Didi Sid'Ahmed,,,unknown,unknown,Tidjikja,National Assembly,12,,
27,Souleymane Aly Ba,,,unknown,unknown,Kaedi,National Assembly,12,,
118,Taleb Mestaf Mohamed Lemine Sidi Abdella,,,unknown,unknown,Djiguenni,National Assembly,12,,
105,Toutou Sidina Taleb Taleb Nafea,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
2,Vatimetou Mohamed Yarbe Jiyid,,,unknown,unknown,Nema,National Assembly,12,,
7,Vih El Mane Khaina Ghacha,,,unknown,unknown,Bassiknou,National Assembly,12,,
28,Yahya Bocar Ba,,,unknown,unknown,Kaedi,National Assembly,12,,
71,Yahya Mahmoudi Taleb Maouloud,,,unknown,unknown,Nouakchott,National Assembly,12,,
10,Yarbe EL Mane Elemine,,,unknown,unknown,Nbeiket Lehwach,National Assembly,12,,
116,Yenna Ahmed Lelh,,,unknown,unknown,Nationale des Femme,National Assembly,12,,
131,Yero Sidy Ba,,,unknown,unknown,M'Bagne,National Assembly,12,,
127,Zein El Abidine sidi Ahmed El Hadi,,,unknown,unknown,Aleg,National Assembly,12,,
64,Zeinabou Mohamed Mahmoud Taghi,,,unknown,unknown,Nouakchott,National Assembly,12,,
24,Zeine Ahmed Salem El Bechir,,,unknown,unknown,Barkeol,National Assembly,12,,
101,Zeineb Saleck Ely Salem,,,unknown,unknown,Liste des Femmes,National Assembly,12,,
119,itawel Oumrou N'Deide Moulaye Ahmed,,,unknown,unknown,Djiguenni,National Assembly,12,,
