id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
29,Aba Djouassab Koï,,,Union Nationale pour la Démocratie et le Renouveau,UNDR,Mayo Kebbi Ouest,Assemblée Nationale,2011,,
51,Abakar Ahamat Djibrine,,,Mouvement Patriotique du Salut,MPS,Batha,Assemblée Nationale,2011,,
52,Abakar Bechir Ahmat,,,Mouvement Patriotique du Salut,MPS,Ouadaï,Assemblée Nationale,2011,,
76,Abba Oumar Gombo,,,Mouvement Patriotique du Salut,MPS,Chari Baguirmi,Assemblée Nationale,2011,,
77,Abdelghani Ouselat,,,Mouvement Patriotique du Salut,MPS,Ouadaï,Assemblée Nationale,2011,,
59,Abderamane Ahmat Borgou,,,Mouvement Patriotique du Salut,MPS,Ennedi,Assemblée Nationale,2011,,
61,Abderamane Ahmat Choukou,,,Mouvement Patriotique du Salut,MPS,Barh el Gazal,Assemblée Nationale,2011,,
78,Abdoulaye Chouah,,,Mouvement Patriotique du Salut,MPS,N’Djamena 08,Assemblée Nationale,2011,,
79,Abdoulaye Hamit Ali,,,unknown,unknown,Sila,Assemblée Nationale,2011,,
80,Acheikh  Abakar Hassane,,,Mouvement Patriotique du Salut,MPS,Hadjer Lamis,Assemblée Nationale,2011,,
81,Achta Béchi,,,Mouvement Patriotique du Salut,MPS,Kanem,Assemblée Nationale,2011,,
82,Achta Mahamat Nour,,,Mouvement Patriotique du Salut,MPS,Chari Baguirmi,Assemblée Nationale,2011,,
83,Adeli Edji  Tarsou,,,Mouvement Patriotique du Salut,MPS,Tibesti,Assemblée Nationale,2011,,
84,Adjedoué Weidou,,,Rassemblement pour la Démocratie et le Progrès,RDP,Tandjilé,Assemblée Nationale,2011,,
65,Adoum  Diar Mogodi,,,Mouvement Patriotique du Salut,MPS,Ennedi,Assemblée Nationale,2011,,
101,Adoum Ali  Kedelaye,,,Mouvement Patriotique du Salut,MPS,Kanem,Assemblée Nationale,2011,,
87,Adoum Hamdan Mahamat,,,Mouvement Patriotique du Salut,MPS,Ouadaï,Assemblée Nationale,2011,,
88,Adoum Hindi Achaïr,,,Mouvement Patriotique du Salut,MPS,Salamat,Assemblée Nationale,2011,,
192,Adoum Khamis Nguili,,,Mouvement Patriotique du Salut,MPS,Ennedi,Assemblée Nationale,2011,,
89,Adoum Moustapha Brahimi NGuili,,,Mouvement Patriotique du Salut,MPS,Lac,Assemblée Nationale,2011,,
90,Ahmat  Azaïm  Barkatallah,,,Mouvement Patriotique du Salut,MPS,Sila,Assemblée Nationale,2011,,
92,Ahmat  Digui,,,Mouvement Patriotique du Salut,MPS,Wadi Fira,Assemblée Nationale,2011,,
37,Ahmat Annadif Khatir,,,Mouvement Patriotique du Salut,MPS,Wadi Fira,Assemblée Nationale,2011,,
93,Ahmat Issa Badi,,,Mouvement Patriotique du Salut,MPS,N’Djamena 06,Assemblée Nationale,2011,,
94,Ahmat Mahamat Abdoulaye,,,Mouvement Patriotique du Salut,MPS,Hadjer Lamis,Assemblée Nationale,2011,,
95,Ahmat Tahir Ahmat,,,Mouvement Patriotique du Salut,MPS,Batha,Assemblée Nationale,2011,,
135,Al Boukhari Hapsita Souleymane,,,Mouvement Patriotique du Salut,MPS,Batha,Assemblée Nationale,2011,,
96,Al-Bachar Issa Taher,,,Mouvement Patriotique du Salut,MPS,Hadjer Lamis,Assemblée Nationale,2011,,
98,Ali Abakar Adji,,,Mouvement Patriotique du Salut,MPS,Lac,Assemblée Nationale,2011,,
99,Ali Kolotou Tchaïmi,,,Mouvement Patriotique du Salut,MPS,Barh el Gazal,Assemblée Nationale,2011,,
100,Alimé Ali Haouane,,,Mouvement Patriotique du Salut,MPS,Guera,Assemblée Nationale,2011,,
45,Alkhali Mahamat Ramat,,,unknown,unknown,Hadjer Lamis,Assemblée Nationale,2011,,
102,Alnoudjim Alladoum René,,,Mouvement Patriotique du Salut,MPS,Mandoul,Assemblée Nationale,2011,,
103,Ammo Aziza Baroud,,,Mouvement Patriotique du Salut,MPS,Wadi Fira,Assemblée Nationale,2011,,
104,Amouna Liady,,,Mouvement Patriotique du Salut,MPS,Sila,Assemblée Nationale,2011,,
105,Assaïd Gamar Sileck,,,Mouvement Patriotique du Salut,MPS,Salamat,Assemblée Nationale,2011,,
106,Aymadji Opportune,,,Mouvement Patriotique du Salut,MPS,Logone oriental,Assemblée Nationale,2011,,
27,Aziza Ahmat  Senoussi,,,Mouvement Patriotique du Salut,MPS,Wadi Fira,Assemblée Nationale,2011,,
182,Azzain Mahamat Hassane,,,Mouvement Patriotique du Salut,MPS,Kanem,Assemblée Nationale,2011,,
143,Balyamal Bansitan,,,Mouvement Patriotique du Salut,MPS,Moyen Chari,Assemblée Nationale,2011,,
180,Bana Bandiouleng,,,Rassemblement des Nationalistes et Démocrates Tchadiens,RNDT Le Réveil,Tandjilé,Assemblée Nationale,2011,,
183,Bandoum Roalate Rimingaye Ra,,,Mouvement Patriotique du Salut,MPS,Moyen Chari,Assemblée Nationale,2011,,
184,Beral Mbaïkoubou,,,unknown,unknown,N’Djamena 06,Assemblée Nationale,2011,,
185,Bichara Adoum Hassan,,,Mouvement Patriotique du Salut,MPS,Batha,Assemblée Nationale,2011,,
186,Biouh Pabamé Dallah,,,Rassemblement des Nationalistes et Démocrates Tchadiens,RNDT Le Réveil,Chari Baguirmi,Assemblée Nationale,2011,,
187,Biroué Wassi Kaïbaïna,,,Mouvement Patriotique du Salut,MPS,Mayo Kebbi Est,Assemblée Nationale,2011,,
146,Bomra Robert,,,Rassemblement des Nationalistes et Démocrates Tchadiens,RNDT Le Réveil,Mayo Kebbi Est,Assemblée Nationale,2011,,
189,Boukar Païlapi,,,Mouvement Patriotique du Salut,MPS,Mayo Kebbi Est,Assemblée Nationale,2011,,
125,Brahim Moussa Rouga,,,Mouvement Patriotique du Salut,MPS,N’Djamena 05,Assemblée Nationale,2011,,
26,Dangaye Sadjigoto,,,Union pour le Renouveau et la Démocratie,URD,Mandoul,Assemblée Nationale,2011,,
28,Delwa kassire Coumakoye,,,unknown,unknown,Tandjilé,Assemblée Nationale,2011,,
108,Dingamadji née Ngarkoutou Moryo Delphine,,,Mouvement Patriotique du Salut,MPS,Logone oriental,Assemblée Nationale,2011,,
190,Djedanem Nemba,,,Mouvement Patriotique du Salut,MPS,Logone occidental,Assemblée Nationale,2011,,
230,Djekornondé Tapambay,,,unknown,unknown,Logone occidental,Assemblée Nationale,2011,,
147,Djenguinadé Laoumbo Malachie,,,Mouvement Patriotique du Salut,MPS,Logone occidental,Assemblée Nationale,2011,,
144,Djibrine Adoum Khatir,,,Union Nationale pour la Démocratie et le Renouveau,UNDR,Salamat,Assemblée Nationale,2011,,
207,Djidda Mamar Mahamat,,,Mouvement Patriotique du Salut,MPS,N’Djamena 03,Assemblée Nationale,2011,,
62,Djiddi Allahi Mahamat,,,unknown,unknown,Barh el Gazal,Assemblée Nationale,2011,,
42,Djidengar NDjendi Bassa,,,Mouvement Patriotique du Salut,MPS,Logone oriental,Assemblée Nationale,2011,,
107,Djidi Allahi Mahamat,,,Mouvement Patriotique du Salut,MPS,Barh el Gazal,Assemblée Nationale,2011,,
91,Djimet Clement Bagou,,,unknown,unknown,Mayo Kebbi Est,Assemblée Nationale,2011,,
153,Djimé Hybi Langtar,,,Union pour le Renouveau et la Démocratie,URD,Tandjilé,Assemblée Nationale,2011,,
202,Djivihein Debeye Marsou,,,unknown,unknown,Tandjilé,Assemblée Nationale,2011,,
148,Djoblaona Atoukoum,,,Union Nationale pour la Démocratie et le Renouveau,UNDR,Mayo Kebbi Est,Assemblée Nationale,2011,,
43,Djokdelang  Angobona,,,unknown,unknown,Tandjilé,Assemblée Nationale,2011,,
122,Epaienete née Djimina Assil,,,Mouvement Patriotique du Salut,MPS,N’Djamena 07,Assemblée Nationale,2011,,
196,Fadjack Malloum,,,Mouvement Patriotique du Salut,MPS,Lac,Assemblée Nationale,2011,,
14,Fatimé Doubangar,,,Mouvement Patriotique du Salut,MPS,N’Djamena 03,Assemblée Nationale,2011,,
8,Fatimé Nouracham Ramadan,,,Mouvement Patriotique du Salut,MPS,Hadjer Lamis,Assemblée Nationale,2011,,
7,Fatouma Issakha Haroune,,,Mouvement Patriotique du Salut,MPS,Ouadaï,Assemblée Nationale,2011,,
64,Gali Ngothe Gatta,,,unknown,unknown,Moyen Chari,Assemblée Nationale,2011,,
6,Habib Hissein Issakha,,,Mouvement Patriotique du Salut,MPS,Ouadaï,Assemblée Nationale,2011,,
138,Habiba Sahoulba Gontchomé,,,Mouvement Patriotique du Salut,MPS,Mayo Kebbi Ouest,Assemblée Nationale,2011,,
4,Hadjé Zahara Affono,,,Mouvement Patriotique du Salut,MPS,Lac,Assemblée Nationale,2011,,
115,Hamid  Kodya Moustapha,,,Mouvement Patriotique du Salut,MPS,Ennedi,Assemblée Nationale,2011,,
131,Hamid Ibrahim Moustapha,,,Mouvement Patriotique du Salut,MPS,Sila,Assemblée Nationale,2011,,
2,Hamid Moussa Ibedou,,,unknown,unknown,Guera,Assemblée Nationale,2011,,
5,Haroun Kabadi,,,Mouvement Patriotique du Salut,MPS,Moyen Chari,Assemblée Nationale,2011,,
119,Hassaballah Bichara Toino,,,Mouvement Patriotique du Salut,MPS,Wadi Fira,Assemblée Nationale,2011,,
114,Homi Bagaya Badoué,,,Rassemblement pour la Démocratie et le Progrès,RDP,Tandjilé,Assemblée Nationale,2011,,
118,Idriss Ndele Moussa Yayami,,,Mouvement Patriotique du Salut,MPS,Borkou,Assemblée Nationale,2011,,
120,Idrissa Blama,,,Mouvement Patriotique du Salut,MPS,N’Djamena 10,Assemblée Nationale,2011,,
97,Ildjima Abdraman,,,Union Nationale pour la Démocratie et le Renouveau,UNDR,N’Djamena 07,Assemblée Nationale,2011,,
34,Ismaïl Mahamat Saleh,,,Mouvement Patriotique du Salut,MPS,Ouadaï,Assemblée Nationale,2011,,
168,Issa Baba Hassane,,,unknown,unknown,Chari Baguirmi,Assemblée Nationale,2011,,
71,Issa Mardo Djabir,,,Mouvement Patriotique du Salut,MPS,Guera,Assemblée Nationale,2011,,
20,Issakha Abbakari,,,Mouvement Patriotique du Salut,MPS,Barh el Gazal,Assemblée Nationale,2011,,
