id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
alred_frett,Alred FRETT,,,,VIP,vip,none,At large,Legislative Council,1995,,,,
alvin_christopher,Alvin CHRISTOPHER,,,,IND,ind,2,District 2,Legislative Council,1995,,,,male
andre_penn,Andre PENN,,,,UP,up,8,District 8,Legislative Council,1995,,,,
conrad_maduro,Conrad Maduro,,,,UP,up,none,At large,Legislative Council,1995,,,,male
eileene_parsons,Eileene PARSONS,,,,IND,ind,none,At large,Legislative Council,1995,,,,
ethlyn_eugenie_smith,Ethlyn Eugenie SMITH,,,,IND,ind,5,District 5,Legislative Council,1995,,,,
hamilton_lavity_stoutt,H. Lavity STOUTT,,,,VIP,vip,1,District 1,Legislative Council,1995,,,,male
oliver_cills,Oliver CILLS,,,,VIP,vip,3,District 3,Legislative Council,1995,,,,
omar_hodge,Omar HODGE,,,,CCM,ccm,6,District 6,Legislative Council,1995,,,,male
ralph_t._o'neal,Ralph T. O'NEAL,,,,VIP,vip,9,District 9,Legislative Council,1995,,,https://upload.wikimedia.org/wikipedia/commons/b/bf/Ralph_T._O'Neal_(cropped).jpg,male
reeial_george,Reeial George,,,,VIP,vip,none,At large,Legislative Council,1995,,,,
terrance_b._lettsome,Terrence LETTSOME,,,,VIP,vip,7,District 7,Legislative Council,1995,,,,male
walwyn_brewley,Walwyn BREWLEY,,,,CCM,ccm,4,District 4,Legislative Council,1995,,,,
