id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
abdul_aziz_yeop,Abdul Aziz Yeop,,,United Malays National Organisation,UMNO,"Padang Rengas, Perak",Dewan Rakyat,4,,,,
abdul_ghani_gilong,Abdul Ghani Gilong,,,United Sabah National Organisation,USNO,"Kinabalu, Sabah",Dewan Rakyat,4,,,,
abdul_jalal_abu_bakar,Abdul Jalal Abu Bakar,,,United Malays National Organisation,UMNO,"Batu Pahat, Johor",Dewan Rakyat,4,,,,
abdul_kadir_yusof,Abdul Kadir Yusof,,,United Malays National Organisation,UMNO,"Tenggaroh, Johor",Dewan Rakyat,4,,,,
abdul_manan_othman,Abdul Manan Othman,,,United Malays National Organisation,UMNO,"Kemaman, Terengganu",Dewan Rakyat,4,,,,
abdul_rahman_ya'kub,Abdul Rahman Ya'kub,,,Parti Pesaka Bumiputera Bersatu,PBB,"Payang, Sarawak",Dewan Rakyat,4,,,,
abdul_rashid_jais,Abdul Rashid Jais,,,United Sabah National Organisation,USNO,"Ulu Padas, Sabah",Dewan Rakyat,4,,,,
abdul_samad_idris,Abdul Samad Idris,,,United Malays National Organisation,UMNO,"Kuala Pilah, Negeri Sembilan",Dewan Rakyat,4,,,,
abdul_taib_mahmud,Abdul Taib Mahmud,,,Parti Pesaka Bumiputera Bersatu,PBB,"Samarahan, Sarawak",Dewan Rakyat,4,,,,
abdul_wahab_yunus,Abdul Wahab Yunus,,,Pan-Malaysian Islamic Party,PAS,"Dungun, Terengganu",Dewan Rakyat,4,,,,
abdullah_ahmad,Abdullah Ahmad,,,United Malays National Organisation,UMNO,"Machang, Kelantan",Dewan Rakyat,4,,,,
abdullah_majid,Abdullah Majid,,,United Malays National Organisation,UMNO,"Raub, Pahang",Dewan Rakyat,4,,,,
abit_angkin,Abit Angkin,,,Sarawak United Party,SNAP,"Kapit, Sarawak",Dewan Rakyat,4,,,,
abu_bakar_arshad,Abu Bakar Arshad,,,United Malays National Organisation,UMNO,"Hilir Perak, Perak",Dewan Rakyat,4,,,,
abu_bakar_umar,Abu Bakar Umar,,,Pan-Malaysian Islamic Party,PAS,"Kota Setar, Kedah",Dewan Rakyat,4,,,,
ahmad_ithnin,Ahmad Ithnin,,,United Malays National Organisation,UMNO,"Jasin, Malacca",Dewan Rakyat,4,,,,
ahmad_shukri_abd._shukor,Ahmad Shukri Abd. Shukor,,,Pan-Malaysian Islamic Party,PAS,"Padang Terap, Kedah",Dewan Rakyat,4,,,,
aishah_ghani,Aishah Ghani,,,United Malays National Organisation,UMNO,"Kuala Langat, Selangor",Dewan Rakyat,4,,,,
ajad_o._t._oyung,Ajad O. T. Oyung,,,United Sabah National Organisation,USNO,"Labuk-Sugut, Sabah",Dewan Rakyat,4,,,,
albert_mah,Albert Mah,,,Malaysian Chinese Association,MCA,"Bukit Bendera, Penang",Dewan Rakyat,4,,,,
aliuddin_mohd._tahir,Aliuddin Mohd. Tahir,,,United Sabah National Organisation,USNO,"Kimanis, Sabah",Dewan Rakyat,4,,,,
ariffin_md_daud,Ariffin Md Daud,,,United Malays National Organisation,UMNO,"Permatang Pauh, Penang",Dewan Rakyat,4,,,,
au_how_cheong,Au How Cheong,,,Parti Gerakan Rakyat Malaysia,Gerakan,"Telok Anson, Perak",Dewan Rakyat,4,,,,
azahari_md._taib,Azahari Md. Taib,,,United Malays National Organisation,UMNO,"Kulim-Bandar Bahru, Kedah",Dewan Rakyat,4,,,,
azharul_abidin_abdul_rahim,Azharul Abidin Abdul Rahim,,,United Malays National Organisation,UMNO,"Batang Padang, Perak",Dewan Rakyat,4,,,,
