id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
abang_abu_bakar_abang_mustapha,Abang Abu Bakar Abang Mustapha,,,Parti Pesaka Bumiputera Bersatu,PBB,"Kuala Rajang, Sarawak",Dewan Rakyat,8,,,,
abdol_mulok_awang_damit,Abdol Mulok Awang Damit,,,United Malays National Organisation,UMNO,"Labuan, Federal Territory",Dewan Rakyat,8,,,,
abdul_ajib_ahmad,Abdul Ajib Ahmad,,,United Malays National Organisation,UMNO,"Mersing, Johor",Dewan Rakyat,8,,,,
abdul_daim_zainuddin,Abdul Daim Zainuddin,,,United Malays National Organisation,UMNO,"Merbok, Kedah",Dewan Rakyat,8,,,,
abdul_ghafar_baba,Abdul Ghafar Baba,,,United Malays National Organisation,UMNO,"Jasin, Malacca",Dewan Rakyat,8,,,,
abdul_ghani_othman,Abdul Ghani Othman,,,United Malays National Organisation,UMNO,"Ledang, Johor",Dewan Rakyat,8,,,,
abdul_hadi_awang,Abdul Hadi Awang,,,Pan-Malaysian Islamic Party,PAS,"Marang, Terengganu",Dewan Rakyat,8,,,,
abdul_hamid_abdul_rahman,Abdul Hamid Abdul Rahman,,,United Malays National Organisation,UMNO,"Sungai Benut, Johor",Dewan Rakyat,8,,,,
abdul_hamid_othman,Abdul Hamid Othman,,,United Malays National Organisation,UMNO,"Sik, Kedah",Dewan Rakyat,8,,,,
abdul_kadir_sheikh_fadzir,Abdul Kadir Sheikh Fadzir,,,United Malays National Organisation,UMNO,"Baling, Kedah",Dewan Rakyat,8,,,,
abdul_malek_munip,Abdul Malek Munip,,,United Malays National Organisation,UMNO,"Muar, Johor",Dewan Rakyat,8,,,,
abdul_manan_othman,Abdul Manan Othman,,,Semangat 46,S46,"Kuala Terengganu, Terengganu",Dewan Rakyat,8,,,,
abdul_rahman_sulaiman,Abdul Rahman Sulaiman,,,United Malays National Organisation,UMNO,"Parit Buntar, Perak",Dewan Rakyat,8,,,,
abdul_rashid_muhammad,Abdul Rashid Muhammad,,,United Malays National Organisation,UMNO,"Kuala Nerus, Terengganu",Dewan Rakyat,8,,,,
abdul_taib_mahmud,Abdul Taib Mahmud,,,Parti Pesaka Bumiputera Bersatu,PBB,"Kota Samarahan, Sarawak",Dewan Rakyat,8,,,,
abdullah_ahmad_badawi,Abdullah Ahmad Badawi,,,United Malays National Organisation,UMNO,"Kepala Batas, Penang",Dewan Rakyat,8,,,,
abdullah_fadzil_che_wan,Abdullah Fadzil Che Wan,,,United Malays National Organisation,UMNO,"Bukit Gantang, Perak",Dewan Rakyat,8,,,,
abu_hassan_omar,Abu Hassan Omar,,,United Malays National Organisation,UMNO,"Kuala Selangor, Selangor",Dewan Rakyat,8,,,,
affifudin_omar,Affifudin Omar,,,United Malays National Organisation,UMNO,"Jerlun, Kedah",Dewan Rakyat,8,,,,
ahmad_nor,Ahmad Nor,,,Democratic Action Party,DAP,"Bayan Baru, Penang",Dewan Rakyat,8,,,,
ahmad_omar,Ahmad Omar,,,United Malays National Organisation,UMNO,"Pagoh, Johor",Dewan Rakyat,8,,,,
ahmad_shukri_hassan,Ahmad Shukri Hassan,,,Semangat 46,S46,"Machang, Kelantan",Dewan Rakyat,8,,,,
alexander_yu_lung_lee,Alexander Yu Lung Lee,,,Parti Gerakan Rakyat Malaysia,Gerakan,"Batu, Federal Territory",Dewan Rakyat,8,,,,
alias_md._ali,Alias Md. Ali,,,United Malays National Organisation,UMNO,"Kuala Nerus, Terengganu",Dewan Rakyat,8,,,,
amir_kahar_mustapha,Amir Kahar Mustapha,,,United Malays National Organisation,UMNO,"Masjid Tanah, Malacca",Dewan Rakyat,8,,,,
anwar_ibrahim,Anwar Ibrahim,,,United Malays National Organisation,UMNO,"Kepala Batas, Penang",Dewan Rakyat,8,,,,
awang_jabar,Awang Jabar,,,United Malays National Organisation,UMNO,"Kuala Terengganu, Terengganu",Dewan Rakyat,8,,,,
badruddin_amiruldin,Badruddin Amiruldin,,,United Malays National Organisation,UMNO,"Kuala Kedah, Kedah",Dewan Rakyat,8,,,,
basri_bajuri,Basri Bajuri,,,United Malays National Organisation,UMNO,"Kuala Langat, Selangor",Dewan Rakyat,8,,,,
bernard_giluk_dompok,Bernard Giluk Dompok,,,Parti Bersatu Sabah,PBS,"Penampang, Sabah",Dewan Rakyat,8,,,,
billy_abit_joo,Billy Abit Joo,,,Independent,IND,"Kimanis, Sabah",Dewan Rakyat,8,,,,
buniyamin_yaakob,Buniyamin Yaakob,,,Pan-Malaysian Islamic Party,PAS,"Rantau Panjang, Kelantan",Dewan Rakyat,8,,,,
chan_kong_choy,Chan Kong Choy,,,Malaysian Chinese Association,MCA,"Bagan Datok, Perak",Dewan Rakyat,8,,,,
che_ibrahim_mustafa,Che Ibrahim Mustafa,,,United Malays National Organisation,UMNO,"Merbok, Kedah",Dewan Rakyat,8,,,,
chian_heng_kai,Chian Heng Kai,,,Democratic Action Party,DAP,"Bukit Mertajam, Penang",Dewan Rakyat,8,,,,
chor_chee_heung,Chor Chee Heung,,,Malaysian Chinese Association,MCA,"Padang Terap, Kedah",Dewan Rakyat,8,,,,
