id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
mohamed_rahmat,Mohamed Rahmat,,,United Malays National Organisation,UMNO,"Pulai, Johor",Dewan Rakyat,9,,,,
mohamed_zahir_ismail,Mohamed Zahir Ismail,,,United Malays National Organisation,UMNO,,Dewan Rakyat,9,,,,
mohd_ali_rustam,Mohd Ali Rustam,,,United Malays National Organisation,UMNO,"Batu Berendam, Malacca",Dewan Rakyat,9,,,,
mohd._khalid_mohd._yunus,Mohd. Khalid Mohd. Yunus,,,United Malays National Organisation,UMNO,"Jasin, Malacca",Dewan Rakyat,9,,,,
mohd._noh_rajab,Mohd. Noh Rajab,,,United Malays National Organisation,UMNO,"Batu, Federal Territory of Kuala Lumpur",Dewan Rakyat,9,,,,
mohd._zihin_mohd._hassan,Mohd. Zihin Mohd. Hassan,,,United Malays National Organisation,UMNO,"Bukit Gantang, Perak",Dewan Rakyat,9,,,,
mokhtaruddin_wan_yusof,Mokhtaruddin Wan Yusof,,,United Malays National Organisation,UMNO,"Dungun, Terengganu",Dewan Rakyat,9,,,,
muhammad_abdullah,Muhammad Abdullah,,,United Malays National Organisation,UMNO,"Jerantut, Pahang",Dewan Rakyat,9,,,,
muhyiddin_yassin,Muhyiddin Yassin,,,United Malays National Organisation,UMNO,"Jempol, Negeri Sembilan",Dewan Rakyat,9,,,,
mustafa_muda,Mustafa Muda,,,United Malays National Organisation,UMNO,"Kepala Batas, Penang",Dewan Rakyat,9,,,,
mustapa_mohamed,Mustapa Mohamed,,,United Malays National Organisation,UMNO,"Besut, Terengganu",Dewan Rakyat,9,,,,
najib_razak,Najib Razak,,,United Malays National Organisation,UMNO,"Raub, Pahang",Dewan Rakyat,9,,,,
nik_mohd._amar_nik_abdullah,Nik Mohd. Amar Nik Abdullah,,,Pan-Malaysian Islamic Party,PAS,"Pengkalan Chepa, Kelantan",Dewan Rakyat,9,,,,
noh_omar,Noh Omar,,,United Malays National Organisation,UMNO,"Kuala Krau, Pahang",Dewan Rakyat,9,,,,
nungsari_ahmad_radhi,Nungsari Ahmad Radhi,,,United Malays National Organisation,UMNO,"Parit Buntar, Perak",Dewan Rakyat,9,,,,
nurnikman_abdullah,Nurnikman Abdullah,,,United Malays National Organisation,UMNO,"Mersing, Johor",Dewan Rakyat,9,,,,
ong_ka_ting,Ong Ka Ting,,,Malaysian Chinese Association,MCA,"Gaya, Sabah",Dewan Rakyat,9,,,,
ong_tee_keat,Ong Tee Keat,,,Malaysian Chinese Association,MCA,"Sabak Bernam, Selangor",Dewan Rakyat,9,,,,
osu_sukam,Osu Sukam,,,United Malays National Organisation,UMNO,"Sembrong, Johor",Dewan Rakyat,9,,,,
othman_abdul,Othman Abdul,,,United Malays National Organisation,UMNO,"Merbok, Kedah",Dewan Rakyat,9,,,,
palanivel_govindasamy,Palanivel Govindasamy,,,Malaysian Indian Congress,MIC,"Hulu Selangor, Selangor",Dewan Rakyat,9,,,,
patau_rubis,Patau Rubis,,,Sarawak United Party,SNAP,"Sarikei, Sarawak",Dewan Rakyat,9,,,,
paulis_nointien,Paulis Nointien,,,Parti Bersatu Sabah,PBS,"Kluang, Johor",Dewan Rakyat,9,,,,
peter_chin_fah_kui,Peter Chin Fah Kui,,,Sarawak United Peoples' Party,SUPP,"Tawau, Sabah",Dewan Rakyat,9,,,,
peter_tinggom_kamarau,Peter Tinggom Kamarau,,,Sarawak United Party,SNAP,"Betong, Sarawak",Dewan Rakyat,9,,,,
philip_yong_chew_lip,Philip Yong Chew Lip,,,Sabah Progressive Party,SAPP,"Batu Pahat, Johor",Dewan Rakyat,9,,,,
qamaruzaman_ismail,Qamaruzaman Ismail,,,United Malays National Organisation,UMNO,"Tasek Chenderoh, Perak",Dewan Rakyat,9,,,,
raden_malleh,Raden Malleh,,,Parti Bersatu Sabah,PBS,"Tebrau, Johor",Dewan Rakyat,9,,,,
rafidah_aziz,Rafidah Aziz,,,United Malays National Organisation,UMNO,"Ipoh Timor, Perak",Dewan Rakyat,9,,,,
railey_jeffrey,Railey Jeffrey,,,United Malays National Organisation,UMNO,"Sri Aman, Sarawak",Dewan Rakyat,9,,,,
raja_ariffin_raja_sulaiman,Raja Ariffin Raja Sulaiman,,,United Malays National Organisation,UMNO,"Baling, Kedah",Dewan Rakyat,9,,,,
ramli_taib,Ramli Taib,,,United Malays National Organisation,UMNO,"Kemaman, Terengganu",Dewan Rakyat,9,,,,
richard_riot_jaem,Richard Riot Jaem,,,Sarawak United Peoples' Party,SUPP,"Kota Kinabalu, Sabah",Dewan Rakyat,9,,,,
robert_lau_hoi_chew,Robert Lau Hoi Chew,,,Sarawak United Peoples' Party,SUPP,"Libaran, Sabah",Dewan Rakyat,9,,,,
rohani_abdul_karim,Rohani Abdul Karim,,,Parti Pesaka Bumiputera Bersatu,PBB,"Kuala Rajang, Sarawak",Dewan Rakyat,9,,,,
ruhanie_ahmad,Ruhanie Ahmad,,,United Malays National Organisation,UMNO,"Rembau, Negeri Sembilan",Dewan Rakyat,9,,,,
s'ng_chee_hua,S'ng Chee Hua,,,Sarawak United Peoples' Party,SUPP,"Sarikei, Sarawak",Dewan Rakyat,9,,,,
sabbaruddin_chik,Sabbaruddin Chik,,,United Malays National Organisation,UMNO,"Paya Besar, Pahang",Dewan Rakyat,9,,,,
salamon_selamat,Salamon Selamat,,,United Malays National Organisation,UMNO,"Gombak, Selangor",Dewan Rakyat,9,,,,
salleh_said_keruak,Salleh Said Keruak,,,United Malays National Organisation,UMNO,"Limbawang, Sabah",Dewan Rakyat,9,,,,
samy_vellu,Samy Vellu,,,Malaysian Indian Congress,MIC,"Bukit Gantang, Perak",Dewan Rakyat,9,,,,
seripah_noli_syed_hussin,Seripah Noli Syed Hussin,,,United Malays National Organisation,UMNO,"Serdang, Selangor",Dewan Rakyat,9,,,,
shafie_apdal,Shafie Apdal,,,United Malays National Organisation,UMNO,"Pontian, Johor",Dewan Rakyat,9,,,,
shafie_mohd._salleh,Shafie Mohd. Salleh,,,United Malays National Organisation,UMNO,"Hulu Langat, Selangor",Dewan Rakyat,9,,,,
shahrizat_abdul_jalil,Shahrizat Abdul Jalil,,,United Malays National Organisation,UMNO,"Telok Kemang, Negeri Sembilan",Dewan Rakyat,9,,,,
siti_zaharah_sulaiman,Siti Zaharah Sulaiman,,,United Malays National Organisation,UMNO,"Lipis, Pahang",Dewan Rakyat,9,,,,
siti_zainabon_abu_bakar,Siti Zainabon Abu Bakar,,,United Malays National Organisation,UMNO,"Sandakan, Sabah",Dewan Rakyat,9,,,,
song_swee_guan,Song Swee Guan,,,Sarawak United Peoples' Party,SUPP,"Kota Belud, Sabah",Dewan Rakyat,9,,,,
subramaniam_sinniah,Subramaniam Sinniah,,,Malaysian Indian Congress,MIC,"Batu Pahat, Johor",Dewan Rakyat,9,,,,
sukinam_domo,Sukinam Domo,,,Parti Pesaka Bumiputera Bersatu,PBB,"Ulu Rajang, Sarawak",Dewan Rakyat,9,,,,
sukri_mohamed,Sukri Mohamed,,,Semangat 46,S46,"Machang, Kelantan",Dewan Rakyat,9,,,,
sulaiman_daud,Sulaiman Daud,,,Parti Pesaka Bumiputera Bersatu,PBB,"Sarikei, Sarawak",Dewan Rakyat,9,,,,
suleiman_mohamed,Suleiman Mohamed,,,United Malays National Organisation,UMNO,"Seremban, Negeri Sembilan",Dewan Rakyat,9,,,,
syed_hamid_albar,Syed Hamid Albar,,,United Malays National Organisation,UMNO,"Jasin, Malacca",Dewan Rakyat,9,,,,
tajol_rosli_mohd_ghazali,Tajol Rosli Mohd Ghazali,,,United Malays National Organisation,UMNO,"Gerik, Perak",Dewan Rakyat,9,,,,
tan_chai_ho,Tan Chai Ho,,,Malaysian Chinese Association,MCA,"Kuala Langat, Selangor",Dewan Rakyat,9,,,,
tan_chong_keng,Tan Chong Keng,,,Malaysian Chinese Association,MCA,"Bukit Mertajam, Penang",Dewan Rakyat,9,,,,
tan_kee_kwong,Tan Kee Kwong,,,Parti Gerakan Rakyat Malaysia,Gerakan,"Petaling Jaya Utara, Selangor",Dewan Rakyat,9,,,,
tan_kok_wai,Tan Kok Wai,,,Democratic Action Party,DAP,"Selandar, Malacca",Dewan Rakyat,9,,,,
tan_seng_giaw,Tan Seng Giaw,,,Democratic Action Party,DAP,"Puchong, Selangor",Dewan Rakyat,9,,,,
tan_yee_kew,Tan Yee Kew,,,Malaysian Chinese Association,MCA,"Lembah Pantai, Federal Territory",Dewan Rakyat,9,,,,
teng_gaik_kwan,Teng Gaik Kwan,,,Malaysian Chinese Association,MCA,"Telok Intan, Perak",Dewan Rakyat,9,,,,
tengku_mahmud_tengku_mansor,Tengku Mahmud Tengku Mansor,,,United Malays National Organisation,UMNO,"Marang, Terengganu",Dewan Rakyat,9,,,,
tengku_razaleigh_hamzah,Tengku Razaleigh Hamzah,,,Semangat 46,S46,"Kuala Nerus, Terengganu",Dewan Rakyat,9,,,,
ting_chew_peh,Ting Chew Peh,,,Malaysian Chinese Association,MCA,"Pasir Salak, Perak",Dewan Rakyat,9,,,,
tiong_thai_king,Tiong Thai King,,,Sarawak United Peoples' Party,SUPP,"Kanowit, Sarawak",Dewan Rakyat,9,,,,
vincent_lim_kuo_phau,Vincent Lim Kuo Phau,,,Malaysian Chinese Association,MCA,"Kuala Langat, Selangor",Dewan Rakyat,9,,,,
wan_hanafiah_wan_mat_saman,Wan Hanafiah Wan Mat Saman,,,United Malays National Organisation,UMNO,"Pokok Sena, Kedah",Dewan Rakyat,9,,,,
wan_junaidi_tuanku_jaafar,Wan Junaidi Tuanku Jaafar,,,Parti Pesaka Bumiputera Bersatu,PBB,"Penampang, Sabah",Dewan Rakyat,9,,,,
wan_mohd._jamil_wan_mahmood,Wan Mohd. Jamil Wan Mahmood,,,Pan-Malaysian Islamic Party,PAS,"Kota Bharu, Kelantan",Dewan Rakyat,9,,,,
wong_kam_hoong,Wong Kam Hoong,,,Malaysian Chinese Association,MCA,"Jelutong, Penang",Dewan Rakyat,9,,,,
wong_see_wah,Wong See Wah,,,Malaysian Chinese Association,MCA,"Setiawangsa, Federal Territory of Kuala Lumpur",Dewan Rakyat,9,,,,
yap_pian_hon,Yap Pian Hon,,,Malaysian Chinese Association,MCA,"Kuala Selangor, Selangor",Dewan Rakyat,9,,,,
yap_yit_thong,Yap Yit Thong,,,Malaysian Chinese Association,MCA,"Lumut, Perak",Dewan Rakyat,9,,,,
yee_moh_chai,Yee Moh Chai,,,Parti Bersatu Sabah,PBS,"Tawau, Sabah",Dewan Rakyat,9,,,,
yeong_chee_wah,Yeong Chee Wah,,,Malaysian Chinese Association,MCA,"Tambun, Perak",Dewan Rakyat,9,,,,
yong_khoon_seng,Yong Khoon Seng,,,Sarawak United Peoples' Party,SUPP,"Kanowit, Sarawak",Dewan Rakyat,9,,,,
yunof_edward_maringking,Yunof Edward Maringking,,,Parti Bersatu Sabah,PBS,"Sri Gading, Johor",Dewan Rakyat,9,,,,
yunus_rahmat,Yunus Rahmat,,,United Malays National Organisation,UMNO,"Kota Melaka, Malacca",Dewan Rakyat,9,,,,
yusof_yacob,Yusof Yacob,,,United Malays National Organisation,UMNO,"Tenggara, Johor",Dewan Rakyat,9,,,,
zainal_abidin_osman,Zainal Abidin Osman,,,United Malays National Organisation,UMNO,"Mersing, Johor",Dewan Rakyat,9,,,,
zainuddin_mohamad_nor,Zainuddin Mohamad Nor,,,Semangat 46,S46,"Pasir Mas, Kelantan",Dewan Rakyat,9,,,,
zakaria_mohd_said,Zakaria Mohd Said,,,United Malays National Organisation,UMNO,"Kuala Kedah, Kedah",Dewan Rakyat,9,,,,
zaleha_ismail,Zaleha Ismail,,,United Malays National Organisation,UMNO,"Rompin, Pahang",Dewan Rakyat,9,,,,
