id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
aaron_ago_dagang,Aaron Ago Dagang,,,Parti Rakyat Sarawak,PRS,"Kanowit, Sarawak",Dewan Rakyat,13,,,,
abdul_azeez_abdul_rahim,Abdul Azeez Abdul Rahim,,,United Malays National Organisation,UMNO,"Baling, Kedah",Dewan Rakyat,13,,,,
abdul_aziz_sheikh_fadzir,Abdul Aziz Sheikh Fadzir,,,United Malays National Organisation,UMNO,"Kulim-Bandar Baharu, Kedah",Dewan Rakyat,13,,,,
abdul_ghapur_salleh,Abdul Ghapur Salleh,,,United Malays National Organisation,UMNO,"Kalabakan, Sabah",Dewan Rakyat,13,,,,
abdul_hadi_awang,Abdul Hadi Awang,,,Pan-Malaysian Islamic Party,PAS,"Marang, Terengganu",Dewan Rakyat,13,,,,
abdul_khalid_ibrahim,Abdul Khalid Ibrahim,,,Independent,IND,"Jasin, Malacca",Dewan Rakyat,13,,,,
abdul_latiff_ahmad,Abdul Latiff Ahmad,,,United Malays National Organisation,UMNO,"Mersing, Johor",Dewan Rakyat,13,,,,
abdul_manan_ismail,Abdul Manan Ismail,,,United Malays National Organisation,UMNO,"Paya Besar, Pahang",Dewan Rakyat,13,,,,
abdul_rahim_bakri,Abdul Rahim Bakri,,,United Malays National Organisation,UMNO,"Kuala Rajang, Sarawak",Dewan Rakyat,13,,,,
abdul_rahman_dahlan,Abdul Rahman Dahlan,,,United Malays National Organisation,UMNO,"Kota Belud, Sabah",Dewan Rakyat,13,,,,
abdul_rahman_mohamad,Abdul Rahman Mohamad,,,United Malays National Organisation,UMNO,"Lipis, Pahang",Dewan Rakyat,13,,,,
abdullah_sani_abdul_hamid,Abdullah Sani Abdul Hamid,,,People's Justice Party,PKR,"Kuala Langat, Selangor",Dewan Rakyat,13,,,,
abu_bakar_mohamad_diah,Abu Bakar Mohamad Diah,,,United Malays National Organisation,UMNO,"Tangga Batu, Malacca",Dewan Rakyat,13,,,,
ahmad_baihaki_atiqullah,Ahmad Baihaki Atiqullah,,,Pan-Malaysian Islamic Party,PAS,"Kubang Kerian, Kelantan",Dewan Rakyat,13,,,,
ahmad_fauzi_zahari,Ahmad Fauzi Zahari,,,United Malays National Organisation,UMNO,"Setiawangsa, Federal Territory of Kuala Lumpur",Dewan Rakyat,13,,,,
ahmad_hamzah,Ahmad Hamzah,,,United Malays National Organisation,UMNO,"Jasin, Malacca",Dewan Rakyat,13,,,,
ahmad_husni_hanadzlah,Ahmad Husni Hanadzlah,,,United Malays National Organisation,UMNO,"Tambun, Perak",Dewan Rakyat,13,,,,
ahmad_jazlan_yaakub,Ahmad Jazlan Yaakub,,,United Malays National Organisation,UMNO,"Machang, Kelantan",Dewan Rakyat,13,,,,
ahmad_lai_bujang,Ahmad Lai Bujang,,,Parti Pesaka Bumiputera Bersatu,PBB,"Sibuti, Sarawak",Dewan Rakyat,13,,,,
ahmad_marzuk_shaary,Ahmad Marzuk Shaary,,,Pan-Malaysian Islamic Party,PAS,"Kok Lanas, Kelantan",Dewan Rakyat,13,,,,
ahmad_maslan,Ahmad Maslan,,,United Malays National Organisation,UMNO,"Pontian, Johor",Dewan Rakyat,13,,,,
ahmad_nazlan_idris,Ahmad Nazlan Idris,,,United Malays National Organisation,UMNO,"Jerantut, Pahang",Dewan Rakyat,13,,,,
ahmad_shabery_cheek,Ahmad Shabery Cheek,,,United Malays National Organisation,UMNO,"Kemaman, Terengganu",Dewan Rakyat,13,,,,
ahmad_zahid_hamidi,Ahmad Zahid Hamidi,,,United Malays National Organisation,UMNO,"Kuantan, Pahang",Dewan Rakyat,13,,,,
