id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
abang_abu_bakar_abang_mustapha,Abang Abu Bakar Abang Mustapha,,,Parti Pesaka Bumiputera Bersatu,PBB,"Paloh, Sarawak",Dewan Rakyat,6,,,,
abdillah_abdul_hamid,Abdillah Abdul Hamid,,,Sabah People's United Front,BERJAYA,"Silam, Sabah",Dewan Rakyat,6,,,,
abdillah_hassan,Abdillah Hassan,,,Independent,IND,"Semporna, Sabah",Dewan Rakyat,6,,,,
abdul_daim_zainuddin,Abdul Daim Zainuddin,,,United Malays National Organisation,UMNO,"Kuala Muda, Kedah",Dewan Rakyat,6,,,,
abdul_ghafar_baba,Abdul Ghafar Baba,,,United Malays National Organisation,UMNO,"Jasin, Malacca",Dewan Rakyat,6,,,,
abdul_ghani_misbah,Abdul Ghani Misbah,,,Sabah People's United Front,BERJAYA,"Kinabatangan, Sabah",Dewan Rakyat,6,,,,
abdul_hamid_pawanteh,Abdul Hamid Pawanteh,,,United Malays National Organisation,UMNO,"Arau, Perlis",Dewan Rakyat,6,,,,
abdul_kadir_sheikh_fadzir,Abdul Kadir Sheikh Fadzir,,,United Malays National Organisation,UMNO,"Kulim-Bandar Bahru, Kedah",Dewan Rakyat,6,,,,
abdul_manan_othman,Abdul Manan Othman,,,United Malays National Organisation,UMNO,"Kuala Trengganu, Terengganu",Dewan Rakyat,6,,,,
abdul_rahim_abu_bakar,Abdul Rahim Abu Bakar,,,United Malays National Organisation,UMNO,"Kuantan, Pahang",Dewan Rakyat,6,,,,
abdul_rahman_sulaiman,Abdul Rahman Sulaiman,,,United Malays National Organisation,UMNO,"Parit Buntar, Perak",Dewan Rakyat,6,,,,
abdul_taib_mahmud,Abdul Taib Mahmud,,,Parti Pesaka Bumiputera Bersatu,PBB,"Samarahan, Sarawak",Dewan Rakyat,6,,,,
abdullah_ahmad_badawi,Abdullah Ahmad Badawi,,,United Malays National Organisation,UMNO,"Kepala Batas, Penang",Dewan Rakyat,6,,,,
abu_bakar_umar,Abu Bakar Umar,,,Pan-Malaysian Islamic Party,PAS,"Kota Setar, Kedah",Dewan Rakyat,6,,,,
abu_hassan_omar,Abu Hassan Omar,,,United Malays National Organisation,UMNO,"Kuala Selangor, Selangor",Dewan Rakyat,6,,,,
affendy_mohd._fuad_stephens,Affendy Mohd. Fuad Stephens,,,Independent,IND,"Marudu, Sabah",Dewan Rakyat,6,,,,
ahmad_shah_hussein_tambakau,Ahmad Shah Hussein Tambakau,,,Sabah People's United Front,BERJAYA,"Keningau, Sabah",Dewan Rakyat,6,,,,
ahmed_hambal_yeop_majlis,Ahmed Hambal Yeop Majlis,,,United Malays National Organisation,UMNO,"Parit, Perak",Dewan Rakyat,6,,,,
aishah_ghani,Aishah Ghani,,,United Malays National Organisation,UMNO,"Kuala Langat, Selangor",Dewan Rakyat,6,,,,
alfred_jabu_numpang,Alfred Jabu Numpang,,,Parti Pesaka Bumiputera Bersatu,PBB,"Betong, Sarawak",Dewan Rakyat,6,,,,
alias_md._ali,Alias Md. Ali,,,United Malays National Organisation,UMNO,"Ulu Trengganu, Terengganu",Dewan Rakyat,6,,,,
andrew_janggi_muyang,Andrew Janggi Muyang,,,Sarawak United Party,SNAP,"Lubok Antu, Sarawak",Dewan Rakyat,6,,,,
anwar_ibrahim,Anwar Ibrahim,,,United Malays National Organisation,UMNO,"Permatang Pauh, Penang",Dewan Rakyat,6,,,,
au_how_cheong,Au How Cheong,,,Parti Gerakan Rakyat Malaysia,Gerakan,"Telok Anson, Perak",Dewan Rakyat,6,,,,
awang_jabar,Awang Jabar,,,United Malays National Organisation,UMNO,"Dungun, Terengganu",Dewan Rakyat,6,,,,
azharul_abidin_abdul_rahim,Azharul Abidin Abdul Rahim,,,United Malays National Organisation,UMNO,"Batang Padang, Perak",Dewan Rakyat,6,,,,
bahari_haron,Bahari Haron,,,United Malays National Organisation,UMNO,"Labis, Johor",Dewan Rakyat,6,,,,
baharom_bakar,Baharom Bakar,,,United Malays National Organisation,UMNO,"Padang Terap, Kedah",Dewan Rakyat,6,,,,
ban_hon_keong,Ban Hon Keong,,,Malaysian Chinese Association,MCA,"Batu Gajah, Perak",Dewan Rakyat,6,,,,
bujang_ulis,Bujang Ulis,,,Parti Pesaka Bumiputera Bersatu,PBB,"Simunjan, Sarawak",Dewan Rakyat,6,,,,
chan_kok_kit,Chan Kok Kit,,,Democratic Action Party,DAP,"Sungei Besi, Federal Territory",Dewan Rakyat,6,,,,
chan_siang_sun,Chan Siang Sun,,,Malaysian Chinese Association,MCA,"Bentong, Pahang",Dewan Rakyat,6,,,,
chen_man_hin,Chen Man Hin,,,Democratic Action Party,DAP,"Seremban, Negeri Sembilan",Dewan Rakyat,6,,,,
chin_hon_ngian,Chin Hon Ngian,,,Malaysian Chinese Association,MCA,"Renggam, Johor",Dewan Rakyat,6,,,,
chong_hon_nyan,Chong Hon Nyan,,,Malaysian Chinese Association,MCA,"Batu Berendam, Malacca",Dewan Rakyat,6,,,,
chow_poh_keng,Chow Poh Keng,,,Malaysian Chinese Association,MCA,"Ulu Langat, Selangor",Dewan Rakyat,6,,,,
clarence_e._mansul,Clarence E. Mansul,,,Sabah People's United Front,BERJAYA,"Penampang, Sabah",Dewan Rakyat,6,,,,
daud_taha,Daud Taha,,,United Malays National Organisation,UMNO,"Batu Pahat, Johor",Dewan Rakyat,6,,,,
dusuki_ahmad,Dusuki Ahmad,,,United Malays National Organisation,UMNO,"Tumpat, Kelantan",Dewan Rakyat,6,,,,
edmund_langgu_saga,Edmund Langgu Saga,,,Independent,IND,"Saratok, Sarawak",Dewan Rakyat,6,,,,
edwin_tangkun,Edwin Tangkun,,,Independent,IND,"Batang Lupar, Sarawak",Dewan Rakyat,6,,,,
fung_ket_wing,Fung Ket Wing,,,Democratic Action Party,DAP,"Sandakan, Sabah",Dewan Rakyat,6,,,,
george_chan_hong_nam,George Chan Hong Nam,,,Sarawak United Peoples' Party,SUPP,"Lambir, Sarawak",Dewan Rakyat,6,,,,
ghazali_shafie,Ghazali Shafie,,,United Malays National Organisation,UMNO,"Lipis, Pahang",Dewan Rakyat,6,,,,
goh_cheng_teik,Goh Cheng Teik,,,Parti Gerakan Rakyat Malaysia,Gerakan,"Nibong Tebal, Penang",Dewan Rakyat,6,,,,
gooi_hock_seng,Gooi Hock Seng,,,Democratic Action Party,DAP,"Bukit Bendera, Penang",Dewan Rakyat,6,,,,
harris_salleh,Harris Salleh,,,Sabah People's United Front,BERJAYA,"Ulu Padas, Sabah",Dewan Rakyat,6,,,,
