id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
abdul_aziz_shamsuddin,Abdul Aziz Shamsuddin,,,United Malays National Organisation,UMNO,,Dewan Rakyat,10,,,,
abdul_daim_zainuddin,Abdul Daim Zainuddin,,,United Malays National Organisation,UMNO,"Merbok, Kedah",Dewan Rakyat,10,,,,
abdul_fatah_harun,Abdul Fatah Harun,,,Pan-Malaysian Islamic Party,PAS,"Rantau Panjang, Kelantan",Dewan Rakyat,10,,,,
abdul_ghafar_baba,Abdul Ghafar Baba,,,United Malays National Organisation,UMNO,"Batu Berendam, Malacca",Dewan Rakyat,10,,,,
abdul_hadi_awang,Abdul Hadi Awang,,,Pan-Malaysian Islamic Party,PAS,"Marang, Terengganu",Dewan Rakyat,10,,,,
abdul_hamid_abdul_rahman,Abdul Hamid Abdul Rahman,,,United Malays National Organisation,UMNO,"Sungai Benut, Johor",Dewan Rakyat,10,,,,
abdul_hamid_pawanteh,Abdul Hamid Pawanteh,,,United Malays National Organisation,UMNO,"Kangar, Perlis",Dewan Rakyat,10,,,,
abdul_hamid_zainal_abidin,Abdul Hamid Zainal Abidin,,,United Malays National Organisation,UMNO,,Dewan Rakyat,10,,,,
abdul_kadir_annuar,Abdul Kadir Annuar,,,United Malays National Organisation,UMNO,"Pulai, Johor",Dewan Rakyat,10,,,,
abdul_kadir_sheikh_fadzir,Abdul Kadir Sheikh Fadzir,,,United Malays National Organisation,UMNO,"Kulim-Bandar Baharu, Kedah",Dewan Rakyat,10,,,,
abdul_latiff_ahmad,Abdul Latiff Ahmad,,,United Malays National Organisation,UMNO,"Mersing, Johor",Dewan Rakyat,10,,,,
abdul_rahman_yusof,Abdul Rahman Yusof,,,People's Justice Party,PKR,"Kemaman, Terengganu",Dewan Rakyat,10,,,,
abdul_taib_mahmud,Abdul Taib Mahmud,,,Parti Pesaka Bumiputera Bersatu,PBB,"Kota Samarahan, Sarawak",Dewan Rakyat,10,,,,
abdullah_ahmad_badawi,Abdullah Ahmad Badawi,,,United Malays National Organisation,UMNO,"Kepala Batas, Penang",Dewan Rakyat,10,,,,
abdullah_fadzil_che_wan,Abdullah Fadzil Che Wan,,,United Malays National Organisation,UMNO,"Bukit Gantang, Perak",Dewan Rakyat,10,,,,
abu_bakar_othman,Abu Bakar Othman,,,Pan-Malaysian Islamic Party,PAS,"Jerlun, Kedah",Dewan Rakyat,10,,,,
abu_bakar_taib,Abu Bakar Taib,,,United Malays National Organisation,UMNO,"Langkawi, Kedah",Dewan Rakyat,10,,,,
abu_seman_yusop,Abu Seman Yusop,,,United Malays National Organisation,UMNO,"Alor Gajah, Malacca",Dewan Rakyat,10,,,,
abu_zahar_isnin,Abu Zahar Isnin,,,United Malays National Organisation,UMNO,"Jasin, Malacca",Dewan Rakyat,10,,,,
ahmad_husni_hanadzlah,Ahmad Husni Hanadzlah,,,United Malays National Organisation,UMNO,"Tambun, Perak",Dewan Rakyat,10,,,,
ahmad_zahid_hamidi,Ahmad Zahid Hamidi,,,United Malays National Organisation,UMNO,"Bagan Datok, Perak",Dewan Rakyat,10,,,,
alexander_nanta_linggi,Alexander Nanta Linggi,,,Parti Pesaka Bumiputera Bersatu,PBB,"Kapit, Sarawak",Dewan Rakyat,10,,,,
alwi_jusoh,Alwi Jusoh,,,Pan-Malaysian Islamic Party,PAS,"Pasir Puteh, Kelantan",Dewan Rakyat,10,,,,
amihamzah_ahmad,Amihamzah Ahmad,,,United Malays National Organisation,UMNO,"Kuantan, Pahang",Dewan Rakyat,10,,,,
amir_kahar_mustapha,Amir Kahar Mustapha,,,United Malays National Organisation,UMNO,"Marudu, Sabah",Dewan Rakyat,10,,,,
anifah_aman,Anifah Aman,,,United Malays National Organisation,UMNO,"Mersing, Johor",Dewan Rakyat,10,,,,
azmi_khalid,Azmi Khalid,,,United Malays National Organisation,UMNO,"Padang Besar, Perlis",Dewan Rakyat,10,,,,
badrul_hisham_abdul_aziz,Badrul Hisham Abdul Aziz,,,United Malays National Organisation,UMNO,"Hulu Langat, Selangor",Dewan Rakyat,10,,,,
bernard_giluk_dompok,Bernard Giluk Dompok,,,United Pasokmomogun Kadazandusun Murut Organisation,UPKO,"Kinabalu, Sabah",Dewan Rakyat,10,,,,
billy_abit_joo,Billy Abit Joo,,,Parti Rakyat Sarawak,PRS,"Hulu Rajang, Sarawak",Dewan Rakyat,10,,,,
bung_moktar_radin,Bung Moktar Radin,,,United Malays National Organisation,UMNO,"Kinabatangan, Sabah",Dewan Rakyat,10,,,,
chan_kong_choy,Chan Kong Choy,,,Malaysian Chinese Association,MCA,"Selayang, Selangor",Dewan Rakyat,10,,,,
chang_see_ten,Chang See Ten,,,Malaysian Chinese Association,MCA,"Penampang, Sabah",Dewan Rakyat,10,,,,
che_ghani_che_ambak,Che Ghani Che Ambak,,,Pan-Malaysian Islamic Party,PAS,"Marang, Terengganu",Dewan Rakyat,10,,,,
chew_mei_fun,Chew Mei Fun,,,Malaysian Chinese Association,MCA,"Kuala Langat, Selangor",Dewan Rakyat,10,,,,
chia_kwang_chye,Chia Kwang Chye,,,Parti Gerakan Rakyat Malaysia,Gerakan,"Bayan Baru, Penang",Dewan Rakyat,10,,,,
chong_eng,Chong Eng,,,Democratic Action Party,DAP,"Bukit Mertajam, Penang",Dewan Rakyat,10,,,,
chor_chee_heung,Chor Chee Heung,,,Malaysian Chinese Association,MCA,"Alor Setar, Kedah",Dewan Rakyat,10,,,,
chow_kon_yeow,Chow Kon Yeow,,,Democratic Action Party,DAP,"Bukit Bendera, Penang",Dewan Rakyat,10,,,,
chua_jui_meng,Chua Jui Meng,,,Malaysian Chinese Association,MCA,"Bakri, Johor",Dewan Rakyat,10,,,,
donald_lim_siang_chai,Donald Lim Siang Chai,,,Malaysian Chinese Association,MCA,"Petaling Jaya Selatan, Selangor",Dewan Rakyat,10,,,,
douglas_uggah_embas,Douglas Uggah Embas,,,Parti Pesaka Bumiputera Bersatu,PBB,"Betong, Sarawak",Dewan Rakyat,10,,,,
fong_chan_onn,Fong Chan Onn,,,Malaysian Chinese Association,MCA,"Selandar, Malacca",Dewan Rakyat,10,,,,
fong_kui_lun,Fong Kui Lun,,,Democratic Action Party,DAP,"Shah Alam, Selangor",Dewan Rakyat,10,,,,
fong_po_kuan,Fong Po Kuan,,,Democratic Action Party,DAP,"Tambun, Perak",Dewan Rakyat,10,,,,
fu_ah_kiow,Fu Ah Kiow,,,Malaysian Chinese Association,MCA,"Indera Mahkota, Pahang",Dewan Rakyat,10,,,,
g._palanivel,G. Palanivel,,,Malaysian Indian Congress,MIC,"Hulu Selangor, Selangor",Dewan Rakyat,10,,,,
goh_kheng_huat,Goh Kheng Huat,,,Democratic Action Party,DAP,"Nibong Tebal, Penang",Dewan Rakyat,10,,,,
goh_siow_huat,Goh Siow Huat,,,Malaysian Chinese Association,MCA,"Setiawangsa, Federal Territory of Kuala Lumpur",Dewan Rakyat,10,,,,
hasan_mohamed_ali,Hasan Mohamed Ali,,,Pan-Malaysian Islamic Party,PAS,"Parit Buntar, Perak",Dewan Rakyat,10,,,,
hashim_ismail,Hashim Ismail,,,United Malays National Organisation,UMNO,"Sungai Benut, Johor",Dewan Rakyat,10,,,,
hassan_mohamed,Hassan Mohamed,,,Pan-Malaysian Islamic Party,PAS,"Kuala Terengganu, Terengganu",Dewan Rakyat,10,,,,
henry_sum_agong,Henry Sum Agong,,,Parti Pesaka Bumiputera Bersatu,PBB,"Bukit Mas, Sarawak",Dewan Rakyat,10,,,,
hew_see_tong,Hew See Tong,,,Malaysian Chinese Association,MCA,"Kampar, Perak",Dewan Rakyat,10,,,,
hishammuddin_hussein,Hishammuddin Hussein,,,United Malays National Organisation,UMNO,"Tangga Batu, Malacca",Dewan Rakyat,10,,,,
ho_cheong_sing,Ho Cheong Sing,,,Malaysian Chinese Association,MCA,"Ipoh Barat, Perak",Dewan Rakyat,10,,,,
hon_choon_kim,Hon Choon Kim,,,Malaysian Chinese Association,MCA,"Pagoh, Johor",Dewan Rakyat,10,,,,
hoo_seong_chang,Hoo Seong Chang,,,Malaysian Chinese Association,MCA,"Rasah, Negeri Sembilan",Dewan Rakyat,10,,,,
husam_musa,Husam Musa,,,Pan-Malaysian Islamic Party,PAS,"Kubang Kerian, Kelantan",Dewan Rakyat,10,,,,
ismail_noh,Ismail Noh,,,Pan-Malaysian Islamic Party,PAS,"Pasir Mas, Kelantan",Dewan Rakyat,10,,,,
jacob_dungau_sagan,Jacob Dungau Sagan,,,Sarawak Progressive Democratic Party,SPDP,"Baram, Sarawak",Dewan Rakyat,10,,,,
jamaluddin_adnan,Jamaluddin Adnan,,,United Malays National Organisation,UMNO,"Kuala Selangor, Selangor",Dewan Rakyat,10,,,,
jamaluddin_jarjis,Jamaluddin Jarjis,,,United Malays National Organisation,UMNO,"Kuala Selangor, Selangor",Dewan Rakyat,10,,,,
james_dawos_mamit,James Dawos Mamit,,,Parti Pesaka Bumiputera Bersatu,PBB,"Kota Kinabalu, Sabah",Dewan Rakyat,10,,,,
jawah_gerang,Jawah Gerang,,,Parti Rakyat Sarawak,PRS,"Beaufort, Sabah",Dewan Rakyat,10,,,,
jimmy_donald_lim,Jimmy Donald Lim,,,Parti Rakyat Sarawak,PRS,"Kimanis, Sabah",Dewan Rakyat,10,,,,
