name,id
Abraham SHEK Lai-him,slh
Alan LEONG Kah-kit,lkk
Albert CHAN Wai-yip,cwy
Albert HO Chun-yan,hcy
Alice MAK Mei-kuen,mmk
Andrew LEUNG Kwan-yuen,lky
CHAN Chi-chuen,ccc
CHAN Hak-kan,chk
CHAN Han-pan,chp
CHAN Kam-lam,ckl
CHAN Kin-por,ckp
CHAN Yuen-han,cyh
CHEUNG Kwok-che,ckc
CHIANG Lai-wan,clw
CHUNG Kwok-pan,ckpf
Charles Peter MOK,mcp
Christopher CHEUNG Wah-fung,cwf
Christopher CHUNG Shu-kun,csk
Claudia MO,mc
Cyd HO Sau-lan,hsl
Dennis KWOK,kd
Elizabeth QUAT,qe
Emily LAU Wai-hing,lwh
Fernando CHEUNG Chiu-hung,cch
Frankie YICK Chi-ming,ycm
Frederick FUNG Kin-kee,fkk
Gary FAN Kwok-wai,fkw
Helena WONG Pik-wan,wpw
IP Kin-yuen,iky
IP Kwok-him,ikh
James TIEN Pei-chun,tpc
James TO Kun-sun,tks
Jasper TSANG Yok-sing,tys
Jeffrey LAM Kin-fung,lkf
Joseph LEE Kok-long,lklj
KWOK Ka-ki,kkk
KWOK Wai-keung,kwk
Kenneth CHAN Ka-lok,cklk
Kenneth LEUNG,lk
LAM Tai-fai,ltf
LAU Wong-fat,lwf
LEE Cheuk-yan,lcy
LEUNG Che-cheung,lcc
LEUNG Ka-lau,lkl
LEUNG Kwok-hung,lkh
LEUNG Yiu-chung,lyc
LO Wai-kwok,lwk
MA Fung-kwok,mfk
Martin LIAO Cheung-kong,lck
Michael TIEN Puk-sun,tps
NG Leung-sing,nls
POON Siu-ping,psp
Paul TSE Wai-chun,twc
Priscilla LEUNG Mei-fun,lmf
Regina IP LAU Suk-yee,ilsy
Ronny TONG Ka-wah,tkw
SIN Chung-kai,sck
Starry LEE Wai-king,lwks
Steven HO Chun-yin,hcys
TAM Yiu-chung,tyc
TANG Ka-piu,tkp
Tommy CHEUNG Yu-yan,cyy
Tony TSE Wai-chuen,twct
Vincent FANG Kang,fk
WONG Kwok-hing,wkh
WONG Kwok-kin,wkk
WONG Ting-kwong,wtk
WONG Yuk-man,wym
WU Chi-wai,wcw
YIU Si-wing,ysw
