id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
1,ABDALLAH PENE MBAKA Jefferson,ABDALLAH PENE MBAKA Jefferson,,,,PPRD,pprd,,,National Assembly,2012,,,,M
2,ADIRODU DJARI Wilson,ADIRODU DJARI Wilson,,,,MSR ET ALLIES,msr_et_allies,,,National Assembly,2012,,,,M
3,ADIRODU MAWAZO Baudoin,ADIRODU MAWAZO Baudoin,,,,AFDC ET ALLIES,afdc_et_allies,,,National Assembly,2012,,,,M
4,AKPANZA MOBULI NICOLAS,AKPANZA MOBULI NICOLAS,,,,MLC ET ALLIES,mlc_et_allies,,,National Assembly,2012,,,,M
5,ALI BIN OMARI SIMUKINJE,ALI BIN OMARI SIMUKINJE,,,,ARD,ard,,,National Assembly,2012,,,,M
6,ALONGA LIKITI Toussaint,ALONGA LIKITI Toussaint,,,,UDPS/FAC,fac,,,National Assembly,2012,,,,M
7,AMBATOBE NYONGOLO Amy,AMBATOBE NYONGOLO Amy,,,,UDPS/FAC,fac,,,National Assembly,2012,,,,M
8,AMBENA ZAINGALI Maurice,AMBENA ZAINGALI Maurice,,,,UNITE,unite,,,National Assembly,2012,,,,M
9,AMURI KABEZA MWENEBANTU,AMURI KABEZA MWENEBANTU,,,,ARD,ard,,,National Assembly,2012,,,,M
10,APAKA TOMBILA Fredric,APAKA TOMBILA Fredric,,,,EDD,edd,,,National Assembly,2012,,,,M
11,APALATA AMBO Bienvenu,APALATA AMBO Bienvenu,,,,MSR ET ALLIES,msr_et_allies,,,National Assembly,2012,,,,M
12,ASOBE IBAMBI Judith,ASOBE IBAMBI Judith,,,,ARD,ard,,,National Assembly,2012,,,,F
13,ASUMAN' LIKALANGANYO Jacques,ASUMAN' LIKALANGANYO Jacques,,,,ARD,ard,,,National Assembly,2012,,,,M
14,ATONZIA BAKOMOTO Joseph,ATONZIA BAKOMOTO Joseph,,,,GPLDS,gplds,,,National Assembly,2012,,,,M
15,AUNDAGBA PANGODI Freddy,AUNDAGBA PANGODI Freddy,,,,MLC ET ALLIES,mlc_et_allies,,,National Assembly,2012,,,,M
16,AUTSAI ASENGA Mdard,AUTSAI ASENGA Mdard,,,,PPRD,pprd,,,National Assembly,2012,,,,M
17,AWENZE MAKIABA Alphonse,AWENZE MAKIABA Alphonse,,,,AFDC ET ALLIES,afdc_et_allies,,,National Assembly,2012,,,,M
18,AYOBANGIRA SAMVURA Franois,AYOBANGIRA SAMVURA Franois,,,,MSR ET ALLIES,msr_et_allies,,,National Assembly,2012,,,,M
19,AYOMO ALIFE Jeanne,AYOMO ALIFE Jeanne,,,,PPRD,pprd,,,National Assembly,2012,,,,F
20,BABABASWE WISHIYA Zacharie,BABABASWE WISHIYA Zacharie,,,,T A,t_a,,,National Assembly,2012,,,,M
21,BABALA WANDU Fidle,BABALA WANDU Fidle,,,,MLC ET ALLIES,mlc_et_allies,,,National Assembly,2012,,,,M
22,BADIBANGA NTITA Samy .,BADIBANGA NTITA Samy .,,,,UDPS/FAC,fac,,,National Assembly,2012,,,,M
23,BADIBANGI ANUWEBE Christian,BADIBANGI ANUWEBE Christian,,,,UNC ET ALLIES,unc_et_allies,,,National Assembly,2012,,,,M
24,BAKATSURAKI KAVUSA SEMEYI,BAKATSURAKI KAVUSA SEMEYI,,,,UNC ET ALLIES,unc_et_allies,,,National Assembly,2012,,,,M
25,BAKONGA VVILIMA Willy,BAKONGA VVILIMA Willy,,,,PPRD,pprd,,,National Assembly,2012,,,,M
26,BALAMAGE N'KOLO Boniface,BALAMAGE N'KOLO Boniface,,,,R E E,r_e_e,,,National Assembly,2012,,,,M
27,BALIESIMA KADUKIMA Albert,BALIESIMA KADUKIMA Albert,,,,MSR ET ALLIES,msr_et_allies,,,National Assembly,2012,,,,M
28,BALIKWISHA MULONDI Juma,BALIKWISHA MULONDI Juma,,,,GPLDS,gplds,,,National Assembly,2012,,,,M
29,BAMBOKA LOBENDI Pierre Castro,BAMBOKA LOBENDI Pierre Castro,,,,UNITE,unite,,,National Assembly,2012,,,,M
