name,id
Aaja Chemnitz Larsen,aaja-chemnitz-larsen
Aleqa Hammond,aleqa-hammond
Alex Ahrendtsen,dfalah
Anders Samuelsen,laansa
Andreas Steenberg,rvanst
Ane Halsboe-Jørgensen,sanhl
Annette Lind,sanli
Anni Matthiesen,vannm
Astrid Krag,saskr
Benny Engelbrecht,sbeen
Bent Bøgsted,dfbenb
Bertel Haarder,vbeha
Bjarne Corydon,sbjfc
Bjarne Laustsen,sbjal
Brian Mikkelsen,kfbrmi
Britt Bager,britt-bager
Carl Holst,carl-holst
Carolina Magdalene Maier,carolina-magdalene-maier
Carsten Bach,carsten-bach
Christian Juhl,elchju
Christian Langballe,dfchla
Christian Poll,christian-poll
Christian Rabjerg Madsen,christian-rabjerg-madsen
Christina Egelund,christina-egelund
Christine Antorini,schan
Claus Hjort Frederiksen,vclhfr
Claus Kvist Hansen,claus-kvist-hansen
Dan Jørgensen,sdanj
Daniel Toft Jakobsen,sdatj
Dennis Flydtkjær,dfdefl
Dorthe Ullemose,dorthe-ullemose
Ellen Trane Nørby,veltn
Erik Christensen,erik-christensen
Erling Bonnesen,verbo
Esben Lunde Larsen,vesll
Eva Flyvholm,eva-flyvholm
Eva Kjer Hansen,vevkh
Finn Sørensen,elfins
Flemming Møller Mortensen,sflmm
Hans Andersen,vhaan
Hans Christian Schmidt,vhcsc
Hans Kristian Skibby,dfhaks
Helle Thorning-Schmidt,shets
Henning Hyllested,elhehy
Henrik Brodersen,dfhebr
Henrik Dahl,henrik-dahl
Henrik Dam Kristensen,shekr
Henrik Sass Larsen,shesl
Holger K. Nielsen,sfhoni
Høgni Hoydal,nahkah
Ib Poulsen,dfibpo
Ida Auken,rvidau
Inger Støjberg,vinst
Jacob Jensen,vjaje
Jacob Mark,jacob-mark
Jakob Ellemann-Jensen,vjaej
Jakob Sølvhøj,jakob-solvhoj
Jan E. Jørgensen,vjanj
Jan Erik Messmann,jan-erik-messmann
Jan Johansen,sjajo
Jan Rytkjær Callesen,jan-rytkjaer-callesen
Jane Heitmann,vjahe
Jens Henrik Thulesen Dahl,dfjeht
Jens Joel,sjejo
Jeppe Bruus,sjebr
Jeppe Jakobsen,jeppe-jakobsen
Jesper Petersen,sjepe
Joachim B. Olsen,lajobo
Johanne Schmidt-Nielsen,eljosn
Jonas Dahl,sfjoda
Josephine Fock,josephine-fock
Julie Skovsby,sjuls
Kaare Dybvad,kaare-dybvad
Karen Ellemann,vkael
Karen J. Klint,skakl
Karin Gaardsted,skaga
Karin Nødgaard,dfkarn
Karina Adsbøl,dfkaad
Karina Due,karina-due
Karsten Hønge,sfkarh
Karsten Lauritzen,vkala
Kenneth Kristensen Berth,dfkekr
Kim Christiansen,dfkich
Kirsten Brosbøl,skibr
Kristian Jensen,vkrje
Kristian Pihl Lorentzen,vkrlo
Kristian Thulesen Dahl,dfkrtd
Lars Christian Lilleholt,vlacl
Lars Løkke Rasmussen,vlalr
Laura Lindahl,lalatl
Lea Wermelin,lea-wermelin
Leif Lahn Jensen,slelj
Leif Mikkelsen,lalemi
Lennart Damsbo-Andersen,sleda
Lisbeth Bech Poulsen,sflibp
Lise Bech,lise-bech
Liselott Blixt,dflibl
Lotte Rod,rvloro
Louise Schack Elholm,vlose
Magnus Heunicke,smahe
Mai Mercado,kfmahe
Maja Panduro,smapa
Marcus Knuth,marcus-knuth
Maria Reumert Gjerding,maria-reumert-gjerding
Marianne Jelved,rvmaje
Marie Krarup,dfmakr
Marlene Harpsøe,dfmabh
Martin Henriksen,dfmahr
Martin Lidegaard,rvmali
Mattias Tesfaye,mattias-tesfaye
May-Britt Kattrup,may-britt-kattrup
Merete Dea Larsen,dfmed
Merete Riisager,lameri
Mette Abildgaard,mette-abildgaard
Mette Bock,lamebo
Mette Frederiksen,smefr
Mette Gjerskov,smegj
Mette Hjermind Dencker,dfmehd
Mette Reissmann,smere
Michael Aastrup Jensen,vmije
Mikkel Dencker,dfmikd
Mogens Jensen,smoje
Mogens Lykketoft,smoly
Morten Bødskov,smorb
Morten Løkkegaard,morten-lokkegaard
Morten Marinus,dfmomj
Morten Østergaard,rvmors
Naser Khader,kfnakh
Nick Hækkerup,snich
Nicolai Wammen,sniwa
Nikolaj Villumsen,elnivi
Ole Birk Olesen,laolbo
Orla Hav,sorha
Pelle Dragsted,pelle-dragsted
Pernille Bendixen,pernille-bendixen
Pernille Rosenkrantz-Theil,spert
Pernille Schnoor,pernille-schnoor
Pernille Skipper,elpesk
Peter Hummelgaard Thomsen,peter-hummelgaard-thomsen
Peter Juel Jensen,vpejj
Peter Kofod Poulsen,peter-kofod-poulsen
Peter Skaarup,dfpesk
Pia Adelsteen,dfpiad
Pia Kjærsgaard,dfpikj
Pia Olsen Dyhr,sfpiod
Preben Bang Henriksen,vprbh
Rasmus Horn Langhoff,srahl
Rasmus Jarlov,kfraja
Rasmus Nordqvist,rasmus-nordqvist
Rasmus Prehn,srapr
René Christensen,dfrech
René Gade,rene-gade
Roger Matthisen,roger-matthisen
Rune Lund,elrulu
Simon Emil Ammitzbøll,lasiea
Simon Kollerup,ssiko
Sjúrður Skaale,ssjsk
Sofie Carsten Nielsen,rvscni
Sophie Løhde,vsopl
Stine Brix,elstmb
Susanne Eilersen,susanne-eilersen
Søren Egge Rasmussen,soren-egge-rasmussen
Søren Espersen,dfsesp
Søren Gade,vsgade
Søren Pape,soren-pape
Søren Pind,vspin
Søren Søndergaard,soren-sondergaard
Thomas Danielsen,vthda
Thomas Jensen,sthje
Tilde Bork,tilde-bork
Torsten Gejl,torsten-gejl
Torsten Schack Pedersen,vtope
Trine Bramsen,strbr
Trine Torp,trine-torp
Troels Lund Poulsen,vtlpo
Uffe Elbæk,altufel
Ulla Sandbæk,ulla-sandbaek
Villum Christensen,lavich
Yildiz Akdogan,syiak
Zenia Stampe,rvzest
