id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
abilio.numa,ABÍLIO JOSÉ AUGUSTO KAMALATA NUMA,,,UNITA,f4d9c1a0-c5aa-4902-bfab-6c69002cb630,Nacional,National Assembly,3,,
adalberto.junior,ADALBERTO COSTA JÚNIOR,,,UNITA,f4d9c1a0-c5aa-4902-bfab-6c69002cb630,Nacional,National Assembly,3,,
adriano.vasconcelos,ADRIANO BOTELHO DE VASCONCELOS,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Nacional,National Assembly,3,,
adao.neto,ADÃO CRISTÓVÃO NETO,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Bengo,National Assembly,3,,
afonso.vaba,AFONSO MARIA VABA,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Cabinda,National Assembly,3,,
agostinho.ndjaka,AGOSTINHO NDJAKA,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Província do Huambo,National Assembly,3,,
albertina.limueta,ALBERTINA CHITUMBO CUVANGO LIMUETA,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Moxico,National Assembly,3,,
albertina.muxindo,ALBERTINA CUGINGOMOCO MUXINDO,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Uíge,National Assembly,3,,
albertina.ngolo,ALBERTINA NAVEMBA NGOLO,,,UNITA,f4d9c1a0-c5aa-4902-bfab-6c69002cb630,Nacional,National Assembly,3,,
albertina.jose,ALBERTINA TERESA JOSÉ,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Nacional,National Assembly,3,,
alcides.simoes,ALCIDES SAKALA SIMÕES,,,UNITA,f4d9c1a0-c5aa-4902-bfab-6c69002cb630,Nacional,National Assembly,3,,
alexandre.bastos,ALEXANDRE ANTÓNIO MOTA COELHO MOREIRA BASTOS,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Nacional,National Assembly,3,,
alexandre.andre,ALEXANDRE SEBASTIÃO ANDRÉ,,,CASA-CE,fbf65c1d-6b87-4ff2-a83d-833404623de1,Nacional,National Assembly,3,,
alfredo.berner,ALFREDO BERNER,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Nacional,National Assembly,3,,
alfredo.dala,ALFREDO JUNQUEIRA DALA,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Malange,National Assembly,3,,
amelia.quinta,AMÉLIA CALUMBO QUINTA,,,MPLA,31ee900e-04e2-45ec-876c-0374f8aceeab,Nacional,National Assembly,3,,
