id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
183,Abada Kefi,,,,Mouvement Nidaa Tounes,Mouvement_Nidaa_Tounes,area/le_kef,Le Kef,Assembly of the Representatives of the People,1,,,http://majles.marsad.tn/2014/uploads/images/Abada_Kefi.png,male
8,Abdelaziz Kotti,,,,Mouvement Nidaa Tounes,Mouvement_Nidaa_Tounes,area/ariana,Ariana,Assembly of the Representatives of the People,1,,,http://majles.marsad.tn/2014/uploads/images/Abdelaziz_Kotti.png,male
292,Abdelfattah Mourou,,,,Mouvement Ennahdha,Mouvement_Ennahdha,area/tunis_2,Tunis 2,Assembly of the Representatives of the People,1,,,http://majles.marsad.tn/2014/uploads/images/Abdelfattah_Mourou.png,male
258,Abdelkader Ben Dhifallah,,,,Union Patriotique Libre,Union_Patriotique_Libre,area/nabeul_2,Nabeul 2,Assembly of the Representatives of the People,1,,,http://majles.marsad.tn/2014/uploads/images/Ben%20Dhifallah.png,male
201,Abdellatif Mekki,,,,Mouvement Ennahdha,Mouvement_Ennahdha,area/le_kef,Le Kef,Assembly of the Representatives of the People,1,,,http://majles.marsad.tn/2014/uploads/images/Abdellatif_Mekki.png,male
42,Abdelmoumen Belanes,,,,Front Populaire,Front_Populaire,area/monastir,Monastir,Assembly of the Representatives of the People,1,,,http://majles.marsad.tn/2014/uploads/images/Abdelmoumen%20Belanes.png,male
62,Abdennaceur Chouikh,,,,Mouvement Nidaa Tounes,Mouvement_Nidaa_Tounes,area/tunis_1,Tunis 1,Assembly of the Representatives of the People,1,,,http://majles.marsad.tn/2014/uploads/images/Abdennaceur_Chouikh.png,male
257,Abderraouf Chebbi,,,,Union Patriotique Libre,Union_Patriotique_Libre,area/tozeur,Tozeur,Assembly of the Representatives of the People,1,,,http://majles.marsad.tn/2014/uploads/images/Abderraouf%20Chebbi.png,male
32,Abderraouf Cherif,,,,Mouvement Nidaa Tounes,Mouvement_Nidaa_Tounes,area/tozeur,Tozeur,Assembly of the Representatives of the People,1,,,http://majles.marsad.tn/2014/uploads/images/Abderraouf_Cherif.png,male
31,Abderraouf El May,,,,Mouvement Nidaa Tounes,Mouvement_Nidaa_Tounes,area/pays_arabes_et_reste_du_monde,Pays arabes et reste du monde,Assembly of the Representatives of the People,1,,,http://majles.marsad.tn/2014/uploads/images/El%20May.png,male
