name,id
ADA DAMJANAC,4858
ALEN PRELEC,5660
ANA KOMPARIĆ DEVČIĆ,4762
ANTE BABIĆ,4859
ANTE JEROLIMOV,5696
ANTE KULUŠIĆ,4779
ANTE SANADER,4867
BORIS BLAŽEKOVIĆ,4993
BORIS KOVAČIĆ,5096
BORO GRUBIŠIĆ,5045
BRANKA JURIČEV-MARTINČEV,4732
BRANKO BAČIĆ,4973
BRANKO HRG,5472
BRANKO KUTIJA,4783
BRANKO VUKŠIĆ,5122
DAMIR KAJIN,4741
DAMIR MATELJAN,4821
DAMIR RILJE,5108
DAMIR RIMAC,5069
DAMIR TOMIĆ,4961
DANIEL MONDEKAR,4773
DARKO LEDINSKI,5664
DARKO MILINOVIĆ,4742
DAVOR BERNARDIĆ,4987
DAVOR BOŽINOVIĆ,5001
DAVOR MILIČEVIĆ,5592
DAVORIN MLAKAR,4761
DINKO BURIĆ,5005
DOMAGOJ HAJDUKOVIĆ,5051
DOMAGOJ IVAN MILOŠEVIĆ,4746
DRAGAN CRNOGORAC,5481
DRAGICA ZGREBEC,5126
DRAGUTIN GLAVINA,5084
DRAGUTIN LESAR,4791
DRAŽEN ĐUROVIĆ,5025
DRAŽENKO PANDEK,5356
DUBRAVKO BILIĆ,5637
DUJOMIR MARASOVIĆ,4814
DUNJA ŠPOLJAR,4852
Darko Milinović,4742
Davor Bernardić,4987
Davor Božinović,5001
Domagoj Ivan Milošević,4746
FRANJO LUCIĆ,4800
FRANKO VIDOVIĆ,5110
FRANO MATUŠIĆ,4716
FURIO RADIN,4834
GIOVANNI SPONZA,4854
GORAN BEUS RICHEMBERGH,4989
GORAN MARIĆ,5607
GORDAN JANDROKOVIĆ,5090
GORDANA SOBOL,4933
GVOZDEN SREĆKO FLEGO,5031
Gordan Jandroković,5090
HRVOJE NEKIĆ,5655
Hadriana Kosor,4767
IGOR DRAGOVAN,5019
IGOR KOLMAN,5063
IGOR ČEŠEK,4869
ILIJA FILIPOVIĆ,5029
INGRID ANTIČEVIĆ MARINOVIĆ,4728
IVAN DRMIĆ,5021
IVAN GRUBIŠIĆ,5047
IVAN KLARIN,5061
IVAN RAČAN,5067
IVAN ŠANTEK,4943
IVAN ŠIMUNOVIĆ,5658
IVAN ŠUKER,4955
IVANA POSAVEC KRIVEC,5106
IVICA MANDIĆ,5098
IVO JELUŠIĆ,4722
Ivan Grubišić,5047
JADRANKA KOSOR,4767
JAKŠA BALOEVIĆ,4975
JASEN MESIĆ,4719
JOSIP BORIĆ,4997
JOSIP KREGAR,4774
JOSIP KRNIĆ,5955
JOSIP LEKO,4788
JOSIP SALAPIĆ,4877
JOSIP VUKOVIĆ,5118
JOSIP ĐAKIĆ,5023
Jadranka Kosorová,4767
Jasen Mesić,4719
KAROLINA LEAKOVIĆ,5854
KREŠIMIR BUBALO,4848
Krešimir Bubalo,4848
LJILJANA CVJETOVIĆ,5387
LUKA DENONA,5017
MARIJA ILIĆ,5721
