id,identifier__skupstina,birth_date,name,image,source,term,party,party_id,start_date,end_date
550a7f7e273a3965683bd8e6,170,1958-08-13,Rešid Adrović,http://files.parldata.eu/me/skupstina/people/550a7f7e273a3965683bd8e6/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/26-skupstina/poslanice-i-poslanici/parlamentarne-partije/demokratska-partija-socijalista/170-resid-adrovic,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f7f273a3965683bd8ea,121,1959-03-04,Džavid Šabović,http://files.parldata.eu/me/skupstina/people/550a7f7f273a3965683bd8ea/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/30-skupstina/poslanice-i-poslanici/parlamentarne-partije/socijaldemokratska-partija-crne-gore/121-dzavid-sabovic,25,Socijaldemokratska partija Crne Gore,socijaldemokratska-partija-crne-gore,2012,2015
550a7f7f273a3965683bd8ee,166,"",dr Halil Duković,http://files.parldata.eu/me/skupstina/people/550a7f7f273a3965683bd8ee/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/26-skupstina/poslanice-i-poslanici/parlamentarne-partije/demokratska-partija-socijalista/166-dr-halil-dukovic,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f80273a3965683bd8f2,162,1952-11-23,Husnija Šabović,http://files.parldata.eu/me/skupstina/people/550a7f80273a3965683bd8f2/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/26-skupstina/poslanice-i-poslanici/parlamentarne-partije/demokratska-partija-socijalista/162-husnija-sabovic,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f81273a3965683bd8f6,157,"",Marta Šćepanović,http://files.parldata.eu/me/skupstina/people/550a7f81273a3965683bd8f6/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/26-skupstina/poslanice-i-poslanici/parlamentarne-partije/demokratska-partija-socijalista/157-marta-scepanovic,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f82273a3965683bd8fa,118,1978-04-07,Draginja Vuksanović,http://files.parldata.eu/me/skupstina/people/550a7f82273a3965683bd8fa/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/30-skupstina/poslanice-i-poslanici/parlamentarne-partije/socijaldemokratska-partija-crne-gore/118-draginja-vuksanovic,25,Socijaldemokratska partija Crne Gore,socijaldemokratska-partija-crne-gore,2012,2015
550a7f83273a3965683bd8fe,248,1970-04-05,Nikola Gegaj,http://files.parldata.eu/me/skupstina/people/550a7f83273a3965683bd8fe/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/lista-poslanika-i-poslanica?layout=edit&id=248,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f83273a3965683bd902,152,"",Obrad Mišo Stanišić,http://files.parldata.eu/me/skupstina/people/550a7f83273a3965683bd902/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/26-skupstina/poslanice-i-poslanici/parlamentarne-partije/demokratska-partija-socijalista/152-obrad-miso-stanisic,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f84273a3965683bd906,154,"",Zoran Jelić,http://files.parldata.eu/me/skupstina/people/550a7f84273a3965683bd906/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/26-skupstina/poslanice-i-poslanici/parlamentarne-partije/demokratska-partija-socijalista/154-zoran-jelic,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f85273a3965683bd90a,150,"",Milorad Vuletić,http://files.parldata.eu/me/skupstina/people/550a7f85273a3965683bd90a/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/26-skupstina/poslanice-i-poslanici/parlamentarne-partije/demokratska-partija-socijalista/150-milorad-vuletic,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f86273a3965683bd90e,146,"",Luiđ Ljubo Škrelja,http://files.parldata.eu/me/skupstina/people/550a7f86273a3965683bd90e/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/26-skupstina/poslanice-i-poslanici/parlamentarne-partije/demokratska-partija-socijalista/146-luid-ljubo-skrelja,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f87273a3965683bd912,263,1947-03-06,Marija Maja Ćatović,http://files.parldata.eu/me/skupstina/people/550a7f87273a3965683bd912/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/lista-poslanika-i-poslanica?layout=edit&id=263,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f87273a3965683bd916,115,"",Prim.dr Izet Bralić,http://files.parldata.eu/me/skupstina/people/550a7f87273a3965683bd916/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/30-skupstina/poslanice-i-poslanici/parlamentarne-partije/socijaldemokratska-partija-crne-gore/115-prim-dr-izet-bralic,25,Socijaldemokratska partija Crne Gore,socijaldemokratska-partija-crne-gore,2012,2015
550a7f88273a3965683bd91a,141,"",Veljko Zarubica,http://files.parldata.eu/me/skupstina/people/550a7f88273a3965683bd91a/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/lista-poslanika-i-poslanica?layout=edit&id=141,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
550a7f89273a3965683bd91e,116,1961-07-24,Borislav Banović,http://files.parldata.eu/me/skupstina/people/550a7f89273a3965683bd91e/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/30-skupstina/poslanice-i-poslanici/parlamentarne-partije/socijaldemokratska-partija-crne-gore/116-borislav-banovic,25,Socijaldemokratska partija Crne Gore,socijaldemokratska-partija-crne-gore,2012,2015
550a7f8a273a3965683bd922,139,"",Saša Pešić,http://files.parldata.eu/me/skupstina/people/550a7f8a273a3965683bd922/image.jpeg,http://www.skupstina.me/index.php/me/skupstina/poslanice-i-poslanici/parlamentarne-partije/26-skupstina/poslanice-i-poslanici/parlamentarne-partije/demokratska-partija-socijalista/139-sasa-pesic,25,Demokratska partija socijalista,demokratska-partija-socijalista,2012,2015
