id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
abdillah_-,ABDILLAH -,,,,VPM-MMM,vpm-mmm,area/vohémar,Vohémar,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/1.jpg&w=200&h=auto,
alidy_bin_soufou,ALIDY Bin Soufou,,,,MAPAR,mapar,area/mitsinjo,Mitsinjo,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/2.jpg&w=200&h=auto,
andriamasimanana_aureline,ANDRIAMASIMANANA Aureline,,,,Indépendant,indépendant,area/ambatondrazaka,Ambatondrazaka,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/4.jpg&w=200&h=auto,
andriamboavonjy_nantenaina_herisoa,ANDRIAMBOAVONJY Nantenaina Herisoa,,,,Indépendant,indépendant,area/mandoto,Mandoto,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/5.jpg&w=200&h=auto,
andriamitantsoa_ramasindraibe_benjamin,ANDRIAMITANTSOA RAMASINDRAIBE Benjamin,,,,Mouvance RAVALOMANANA,mouvance_ravalomanana,area/antananarivo_avaradrano,Antananarivo Avaradrano,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/3.jpg&w=200&h=auto,
andrianarivo_harimampianina_razakarivelo,ANDRIANARIVO Harimampianina Razakarivelo,,,,Indépendant,indépendant,area/ambositra,Ambositra,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/6.jpg&w=200&h=auto,
andrianirina_josoa_marohajaina,ANDRIANIRINA Josoa Marohajaina,,,,Indépendant,indépendant,area/ambatondrazaka,Ambatondrazaka,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/7.jpg&w=200&h=auto,
andrianjaka_samson_goulzar,ANDRIANJAKA Samson Goulzar,,,,MAPAR,mapar,area/ampanihy_andrefana,Ampanihy Andrefana,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/8.jpg&w=200&h=auto,
andrianjanahary_fanomezantsoa,ANDRIANJANAHARY Fanomezantsoa,,,,VPM-MMM,vpm-mmm,area/manandriana,Manandriana,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/9.jpg&w=200&h=auto,
andriantsizehena_benja_urbain,ANDRIANTSIZEHENA Benja Urbain,,,,VP-MMM,vp-mmm,area/manakara,Manakara,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/10.jpg&w=200&h=auto,
angele_solange,ANGELE Solange,,,,Indépendant,indépendant,area/amboasary_atsimo,Amboasary Atsimo,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/11.jpg&w=200&h=auto,
arosy_namiandrazana_françois,AROSY Namiandrazana François,,,,Indépendant,indépendant,area/nosy_be,Nosy Be,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/12.jpg&w=200&h=auto,
delphine_florentine,DELPHINE Florentine,,,,Les As,les_as,area/besalampy,Besalampy,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/13.jpg&w=200&h=auto,
dinah_romual,DINAH Romual,,,,Leader Fanilo,leader_fanilo,area/maroantsetra,Maroantsetra,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/14.jpg&w=200&h=auto,
djaosera_irenée,DJAOSERA Irenée,,,,PSD,psd,area/analalava,Analalava,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/15.jpg&w=200&h=auto,
elitafa_basile,ELITAFA Basile,,,,VP-MMM,vp-mmm,area/morafenobe,Morafenobe,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/16.jpg&w=200&h=auto,
famindra_justin,FAMINDRA Justin,,,,MAPAR,mapar,area/toamasina_i,Toamasina I,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/17.jpg&w=200&h=auto,
farhad_houssen_houssen,FARHAD Houssen Houssen,,,,Indépendant,indépendant,area/maintirano,Maintirano,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/18.jpg&w=200&h=auto,
hanitriniaina_mamy_armand,HANITRINIAINA Mamy Armand,,,,MAPAR,mapar,area/miandrivazo,Miandrivazo,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/20.jpg&w=200&h=auto,
harinosy_rabenerika_charlot,HARINOSY Rabenerika Charlot,,,,MAPAR,mapar,area/soavinandriana,Soavinandriana,National Assembly,2013,,,http://www.assemblee-nationale.mg/wp-content/themes/ct/aero/plugins/timthumb.php?src=http://www.assemblee-nationale.mg/wp-content/plugins/internet/2014/21.jpg&w=200&h=auto,
