id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
MjAlsammak,أ. الدكتورة جميلة منصور السماك,أ. الدكتورة جميلة منصور السماك,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/jameela%2520alsamak.jpg,
MAhmedAlmulla,أحمد إبراهيم راشد الملا,أحمد إبراهيم راشد الملا,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/%D9%85%D8%B9%D8%A7%D9%84%D9%8A%2520%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3.jpg,
MQrata,أحمد عبدالواحد جاسم قراطة,أحمد عبدالواحد جاسم قراطة,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/ahmed%2520garata.jpg,
Mosama,أسامة عبدالحميد عبدالله الخاجة,أسامة عبدالحميد عبدالله الخاجة,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/osama%2520alkhaja.jpg,
MAnas,أنس علي علي سيف بوهندي,أنس علي علي سيف بوهندي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/anas%2520buhindi.jpg,
Mebrahim,إبراهيم جمعة علي محمد الحمادي,إبراهيم جمعة علي محمد الحمادي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/ebrahim%2520alhamadi.jpg,
MEssaAhmed,الدكتور عيسى أحمد مصطفى تركي,الدكتور عيسى أحمد مصطفى تركي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/isa%2520turki.jpg,
MMajeed,الشيخ الدكتور مجيد محسن محمد العصفور,الشيخ الدكتور مجيد محسن محمد العصفور,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/majeed%2520alasfoor.jpg,
MMajidEbrahim,الشيخ ماجد إبراهيم حسن إبراهيم الماجد,الشيخ ماجد إبراهيم حسن إبراهيم الماجد,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/majed%2520almajed.jpg,
Mjalal,جلال كاظم حسن كاظم,جلال كاظم حسن كاظم,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/jalal%2520kadhem.jpg,
Mjdawood,جمال داود سلمان أحمد,جمال داود سلمان أحمد,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/jamal%2520dawood.jpg,
MBuHasan,جمال علي جاسم بوحسن,جمال علي جاسم بوحسن,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/jamal%2520buhasan.jpg,
MhAldoseri,حمد سالم علي عيد الدوسري,حمد سالم علي عيد الدوسري,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/hamad%2520aldoseri.jpg,
MAlshaer,خالد عبدالعزيز يوسف الشاعر,خالد عبدالعزيز يوسف الشاعر,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/%D8%AE%D8%A7%D9%84%D8%AF%2520%D8%A7%D9%84%D8%B4%D8%A7%D8%B9%D8%B1.jpg,
MAlghanem,خليفة عبدالله محمد الغانم,خليفة عبدالله محمد الغانم,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/khalifa%2520alghanim.jpg,
Mdhiab,ذياب محمد محمد ذياب النعيمي,ذياب محمد محمد ذياب النعيمي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/theyab%2520alnoaimi.jpg,
MRoaa,رؤى بدر مبارك علي علي الحايكي,رؤى بدر مبارك علي علي الحايكي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/roua%2520alhaiki.jpg,
MadelHameed,عادل حميد عبدالحسين جعفر,عادل حميد عبدالحسين جعفر,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/adel%2520hameed.jpg,
MAsoomy,عادل عبد الرحمن محمد العسومي,عادل عبد الرحمن محمد العسومي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/alasomi.JPG,
MAlMadhi,عباس عيسى الماضي,عباس عيسى الماضي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/untitledssa.jpg,
MBumjaid,عبد الرحمن راشد بومجيد,عبد الرحمن راشد بومجيد,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/%D8%A7%D9%84%D9%86%D8%A7%D8%A6%D8%A8%2520%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86%2520%D8%B1%D8%A7%D8%B4%D8%AF%2520%D8%A8%D9%88%D9%85%D8%AC%D9%8A%D8%AF.bmp,
MMurad,عبدالحليم عبدالله أحمد مراد,عبدالحليم عبدالله أحمد مراد,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/%D8%A7%D9%84%D9%86%D8%A7%D8%A6%D8%A8%2520%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AD%D9%84%D9%8A%D9%85%2520%D9%85%D8%B1%D8%A7%D8%AF.bmp,
MAbdAlHameed,عبدالحميد عبدالحسين أحمد محمد,عبدالحميد عبدالحسين أحمد محمد,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/abdulhameed%2520ahmed.jpg,
MAbdulRahman,عبدالرحمن علي عبدالرحمن بوعلي,عبدالرحمن علي عبدالرحمن بوعلي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/abdulraman%2520buali.jpg,
MHowail,عبدالله علي جابر بن حويل,عبدالله علي جابر بن حويل,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/%D8%A7%D9%84%D9%86%D8%A7%D8%A6%D8%A8%2520%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%D9%87%2520%D8%AD%D9%88%D9%8A%D9%84.bmp,
MaliHasan,علي حسن أحمد,علي حسن أحمد,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/%D8%B9%D9%84%D9%8A%2520%D8%AD%D8%B3%D9%86%2520%D8%A7%D9%84%D8%B9%D8%B7%D9%8A%D8%B4.bmp,
MaliAlAradi,علي عبدالله علي حسين العرادي,علي عبدالله علي حسين العرادي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/PublishingImages/AliAlaradi.jpg,
MBufarsan,علي عيسى عبدالله أحمد بوفرسن,علي عيسى عبدالله أحمد بوفرسن,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/ali%2520bufarsan.jpg,
MaliAlMoqla,علي يعقوب يوسف محمد المقلة,علي يعقوب يوسف محمد المقلة,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/ali%2520almoqla.jpg,
MKooheji,عيسى عبدالجبار محمود الكوهجي,عيسى عبدالجبار محمود الكوهجي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/%D8%A7%D9%84%D9%86%D8%A7%D8%A6%D8%A8%2520%D8%B9%D9%8A%D8%B3%D9%89%2520%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%AC%D8%A8%D8%A7%D8%B1%2520%D8%A7%D9%84%D9%83%D9%88%D9%87%D8%AC%D9%8A.jpg,
MGhaziFaisal,غازي فيصل حسن حسين آل رحمه,غازي فيصل حسن حسين آل رحمه,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/ghazi%2520al-rahma.jpg,
MFatimaAlAsfoor,فاطمة عبدالمهدي يوسف العصفور,فاطمة عبدالمهدي يوسف العصفور,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/fatima%2520alasfoor.jpg,
MMohsenAlBakri,محسن علي محمد عبدالله البكري,محسن علي محمد عبدالله البكري,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/mohsen%2520albakri.jpg,
Malemadi,محمد إسماعيل العمادي,محمد إسماعيل العمادي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/%D8%A7%D9%84%D9%86%D8%A7%D8%A6%D8%A8%2520%D9%85%D8%AD%D9%85%D8%AF%2520%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D8%AF%D9%8A.jpg,
MMJaffar,محمد جعفر ميلاد عباس,محمد جعفر ميلاد عباس,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/mohd%2520melad.jpg,
MAljowder,محمد حسن راشد الجودر,محمد حسن راشد الجودر,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/mohd%2520aljowder.jpg,
MMohammedAlAhmed,محمد سلمان محمد صالح الأحمد,محمد سلمان محمد صالح الأحمد,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/mohamed%2520alahmed.jpg,
MAlMaarefi,محمد يوسف محمد المعرفي,محمد يوسف محمد المعرفي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/%D8%A7%D9%84%D9%86%D8%A7%D8%A6%D8%A8%2520%D9%85%D8%AD%D9%85%D8%AF%2520%D9%8A%D9%88%D8%B3%D9%81%2520%D8%A7%D9%84%D9%85%D8%B9%D8%B1%D9%81%D9%8A.png,
MNasser,ناصر عبدالرضا محمد علي القصير,ناصر عبدالرضا محمد علي القصير,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/nasser%2520alqaseer.jpg,
MNabeel,نبيل عبدالله محمد البلوشي,نبيل عبدالله محمد البلوشي,,,,unknown,unknown,,,Council of Representatives,2014,,,http://www.nuwab.gov.bh/CouncilMembers/PublishingImages/%D9%86%D8%A8%D9%8A%D9%84%2520%D8%A7%D9%84%D8%A8%D9%84%D9%88%D8%B4%D9%8A_2.JPG,
