id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
abel_məhərrəmov,Abel Məhərrəmov,Abel Məhərrəmov,,,,Yeni Azərbaycan Partiyası,YAP,16,Yasamal ikinci seçki dairəsi,National Assembly,4,,,,male
adil_Əliyev,Adil Əliyev,Adil Əliyev,,,,Independent,IND,20,Nərimanov ikinci seçki dairəsi,National Assembly,4,,,,male
aqil_abbas,Aqil Abbas,Aqil Abbas,,,,Independent,IND,83,Ağcabədi-Füzuli seçki dairəsi,National Assembly,4,,,,male
aqiyə_naxçıvanlı,Aqiyə Naxçıvanlı,Aqiyə Naxçıvanlı,,,,Yeni Azərbaycan Partiyası,YAP,117,Oğuz-Qəbələ seçki dairəsi,National Assembly,4,,,,
arif_alışanov,Arif Alışanov,Arif Alışanov,,,,Independent,IND,45,Abşeron seçki dairəsi,National Assembly,4,,,,male
arif_rəhimzadə,Arif Rəhimzadə,Arif Rəhimzadə,,,,Yeni Azərbaycan Partiyası,YAP,61,Neftçala seçki dairəsi,National Assembly,4,,,,male
arif_Əşrəfov,Arif Əşrəfov,Arif Əşrəfov,,,,Yeni Azərbaycan Partiyası,YAP,55,Xaçmaz şəhər seçki dairəsi,National Assembly,4,,,,male
asim_mollazadə,Asim Mollazadə,Asim Mollazadə,,,,Azərbaycan Demokratik İslahatlar Partiyası,DİP,22,Nəsimi ikinci seçki dairəsi,National Assembly,4,,,,male
aslan_cəfərov,Aslan Cəfərov,Aslan Cəfərov,,,,Yeni Azərbaycan Partiyası,YAP,77,Astara seçki dairəsi,National Assembly,4,,,,
astan_Şahverdiyev,Astan Şahverdiyev,Astan Şahverdiyev,,,,Yeni Azərbaycan Partiyası,YAP,120,Cəbrayıl-Qubadlı seçki dairəsi,National Assembly,4,,,,
asəf_hacıyev,Asəf Hacıyev,Asəf Hacıyev,,,,Yeni Azərbaycan Partiyası,YAP,38,Nizami ikinci (Gəncə) seçki dairəsi,National Assembly,4,,,,male
ayaz_orucov,Ayaz Orucov,Ayaz Orucov,,,,Yeni Azərbaycan Partiyası,YAP,81,Beyləqan seçki dairəsi,National Assembly,4,,,,
aydın_abbasov,Aydın Abbasov,Aydın Abbasov,,,,Independent,IND,37,Nizami birinci (Gəncə) seçki dairəsi,National Assembly,4,,,,male
aydın_mirzəzadə,Aydın Mirzəzadə,Aydın Mirzəzadə,,,,Yeni Azərbaycan Partiyası,YAP,47,Mingəçevir seçki dairəsi,National Assembly,4,,,,male
aytən_mustafayeva,Aytən Mustafayeva,Aytən Mustafayeva,,,,Independent,IND,21,Nəsimi birinci seçki dairəsi,National Assembly,4,,,,
azay_quliyev,Azay Quliyev,Azay Quliyev,,,,Independent,IND,46,Şirvan seçki dairəsi,National Assembly,4,,,,male
azər_badamov,Azər Badamov,Azər Badamov,,,,Yeni Azərbaycan Partiyası,YAP,51,Qusar seçki dairəsi,National Assembly,4,,,,
azər_kərimli,Azər Kərimli,Azər Kərimli,,,,Independent,IND,112,Qax seçki dairəsi,National Assembly,4,,,,
ağacan_Əbiyev,Ağacan Əbiyev,Ağacan Əbiyev,,,,Yeni Azərbaycan Partiyası,YAP,32,Suraxanı üçüncü seçki dairəsi,National Assembly,4,,,,
ağalar_vəliyev,Ağalar Vəliyev,Ağalar Vəliyev,,,,Yeni Azərbaycan Partiyası,YAP,11,Qaradağ seçki dairəsi,National Assembly,4,,,,
bahar_muradova,Bahar Muradova,Bahar Muradova,,,,Yeni Azərbaycan Partiyası,YAP,84,Füzuli seçki dairəsi,National Assembly,4,,,,
bəxtiyar_sadıqov,Bəxtiyar Sadıqov,Bəxtiyar Sadıqov,,,,Yeni Azərbaycan Partiyası,YAP,119,Ağdam kənd seçki dairəsi,National Assembly,4,,,,
bəxtiyar_Əliyev,Bəxtiyar Əliyev,Bəxtiyar Əliyev,,,,Independent,IND,118,Ağdam şəhər seçki dairəsi,National Assembly,4,,,,
cavanşir_feyziyev,Cavanşir Feyziyev,Cavanşir Feyziyev,,,,Independent,IND,115,Şəki kənd ikinci seçki dairəsi,National Assembly,4,,,,
cavanşir_paşazadə,Cavanşir Paşazadə,Cavanşir Paşazadə,,,,Yeni Azərbaycan Partiyası,YAP,75,Lənkəran-Masallı seçki dairəsi,National Assembly,4,,,,
cavid_qurbanov,Cavid Qurbanov,Cavid Qurbanov,,,,Yeni Azərbaycan Partiyası,YAP,123,Kəlbəcər seçki dairəsi,National Assembly,4,,,,
ceyhun_osmanlı,Ceyhun Osmanlı,Ceyhun Osmanlı,,,,Independent,IND,63,Sabirabad birinci seçki dairəsi,National Assembly,4,,,,
cəlal_Əliyev,Cəlal Əliyev,Cəlal Əliyev,,,,Yeni Azərbaycan Partiyası,YAP,62,Saatlı seçki dairəsi,National Assembly,4,,,,male
eldar_quliyev,Eldar Quliyev,Eldar Quliyev,,,,Independent,IND,28,Sabunçu üçüncü seçki dairəsi,National Assembly,4,,,,male
eldar_İbrahimov,Eldar İbrahimov,Eldar İbrahimov,,,,Yeni Azərbaycan Partiyası,YAP,4,Naxçıvan şəhər seçki dairəsi,National Assembly,4,,,,male
elman_məmmədov,Elman Məmmədov,Elman Məmmədov,,,,Yeni Azərbaycan Partiyası,YAP,124,Şuşa-Ağdam-Xocalı-Xocavənd seçki dairəsi,National Assembly,4,,,,male
elmira_axundova,Elmira Axundova,Elmira Axundova,,,,Independent,IND,71,Masallı kənd seçki dairəsi,National Assembly,4,,,,female
elton_məmmədov,Elton Məmmədov,Elton Məmmədov,,,,Independent,IND,91,Ucar seçki dairəsi,National Assembly,4,,,,
elxan_süleymanov,Elxan Süleymanov,Elxan Süleymanov,,,,Independent,IND,85,Şamaxı seçki dairəsi,National Assembly,4,,,,
etibar_hüseynov,Etibar Hüseynov,Etibar Hüseynov,,,,Independent,IND,15,Yasamal birinci seçki dairəsi,National Assembly,4,,,,
fazil_mustafa,Fazil Mustafa,Fazil Mustafa,,,,Böyük Quruluş Partiyası,BQP,26,Sabunçu birinci seçki dairəsi,National Assembly,4,,,,
flora_qasımova,Flora Qasımova,Flora Qasımova,,,,Independent,IND,122,Xankəndi seçki dairəsi,National Assembly,4,,,,female
fuad_muradov,Fuad Muradov,Fuad Muradov,,,,Independent,IND,29,Səbail seçki dairəsi,National Assembly,4,,,,male
fərhad_qəribov,Fərhad Qəribov,Fərhad Qəribov,,,,Yeni Azərbaycan Partiyası,YAP,57,Kürdəmir seçki dairəsi,National Assembly,4,,,,
fərəc_quliyev,Fərəc Quliyev,Fərəc Quliyev,,,,Independent,IND,31,Suraxanı ikinci seçki dairəsi,National Assembly,4,,,,
fəttah_heydərov,Fəttah Heydərov,Fəttah Heydərov,,,,Independent,IND,116,Qəbələ seçki dairəsi,National Assembly,4,,,,
