id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
andre_hylton,Andre Hylton,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._andrew/constituency:st._andrew_east,St. Andrew East,House of Representatives,2011,,,,
Q505200,Andrew Holness,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._andrew/constituency:st._andrew_west_central,St. Andrew West Central,House of Representatives,2011,,,,male
andrew_wheatley,Andrew Wheatley,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._catherine/constituency:st._catherine_south_central,St. Catherine South Central,House of Representatives,2011,,,,
Q2852879,Anthony Hylton,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._andrew/constituency:st._andrew_west,St. Andrew West,House of Representatives,2011,,,,male
arnaldo_brown,Arnaldo Brown,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._catherine/constituency:st._catherine_east_central,St. Catherine East Central,House of Representatives,2011,,,,
Q758950,Audley Shaw,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:manchester/constituency:manchester_north_east,Manchester North East,House of Representatives,2011,,,,male
colin_fagan,Colin Fagan,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._catherine/constituency:st._catherine_south_east,St. Catherine South East,House of Representatives,2011,,,,
damion_crawford,Damion Crawford,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._andrew/constituency:st._andrew_east_rural,St. Andrew East Rural,House of Representatives,2011,,,,
Q1167006,Daryl Vaz,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:portland/constituency:portland_west,Portland West,House of Representatives,2011,,,,male
dayton_campbell,Dayton Campbell,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._ann/constituency:st._ann_north_west,St. Ann North West,House of Representatives,2011,,,,
Q1184742,Delroy Chuck,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._andrew/constituency:st._andrew_north_east,St. Andrew North East,House of Representatives,2011,,,,male
denise_daley,Denise Daley,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._catherine/constituency:st._catherine_east,St. Catherine East,House of Representatives,2011,,,,
derrick_c._smith,Derrick C. Smith,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._andrew/constituency:st._andrew_north_west,St. Andrew North West,House of Representatives,2011,,,,
derrick_kellier,Derrick Kellier,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._james/constituency:st._james_south,St. James South,House of Representatives,2011,,,,
Q5264765,Desmond McKenzie,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:kingston/constituency:kingston_west,Kingston West,House of Representatives,2011,,,,male
"donald_k._""d.k.""_duncan","Donald K. ""D.K."" Duncan",,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:hanover/constituency:hanover_east,Hanover East,House of Representatives,2011,,,,
Q1285979,Edmund Bartlett,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._james/constituency:st._james_east_central,St. James East Central,House of Representatives,2011,,,,male
Q5416886,Everald Warmington,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._catherine/constituency:st._catherine_south_west,St. Catherine South West,House of Representatives,2011,,,,male
Q16211502,Fenton Ferguson,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._thomas/constituency:st._thomas_east,St. Thomas East,House of Representatives,2011,,,,male
fitz_jackson,Fitz Jackson,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._catherine/constituency:st._catherine_south,St. Catherine South,House of Representatives,2011,,,,
Q5607062,Gregory Mair,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._catherine/constituency:st._catherine_north_east,St. Catherine North East,House of Representatives,2011,,,,male
Q1627852,Horace Chang,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._james/constituency:st._james_north_west,St. James North West,House of Representatives,2011,,,,male
horace_dalley,Horace Dalley,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:clarendon/constituency:clarendon_north,Clarendon North,House of Representatives,2011,,,,
hugh_buchanan,Hugh Buchanan,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._elizabeth/constituency:st._elizabeth_south_west,St. Elizabeth South West,House of Representatives,2011,,,,
Q5981773,Ian Hayles,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:hanover/constituency:hanover_west,Hanover West,House of Representatives,2011,,,,male
Q1681050,James Robertson,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._thomas/constituency:st._thomas_west,St. Thomas West,House of Representatives,2011,,,,male
joylan_silvera,Joylan Silvera,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._mary/constituency:st._mary_west,St. Mary West,House of Representatives,2011,,,,
julian_robinson,Julian Robinson,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._andrew/constituency:st._andrew_south_east,St. Andrew South East,House of Representatives,2011,,,,
k._wykeham_mcneil,K. Wykeham McNeil,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:westmoreland/constituency:westmoreland_west,Westmoreland West,House of Representatives,2011,,,,
Q1732780,Karl Samuda,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._andrew/constituency:st._andrew_north_central,St. Andrew North Central,House of Representatives,2011,,,,male
Q6385176,Keith Walford,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._ann/constituency:st._ann_south_west,St. Ann South West,House of Representatives,2011,,,,male
Q951744,Kenneth Baugh,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:st._catherine/constituency:st._catherine_west_central,St. Catherine West Central,House of Representatives,2011,,,,male
Q446817,Lisa Hanna,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._ann/constituency:st._ann_south_east,St. Ann South East,House of Representatives,2011,,,https://upload.wikimedia.org/wikipedia/commons/e/e0/Lisa_Hanna.jpg,female
lloyd_b._smith,Lloyd B. Smith,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._james/constituency:st._james_central,St. James Central,House of Representatives,2011,,,,
luther_buchanan,Luther Buchanan,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:westmoreland/constituency:westmoreland_east,Westmoreland East,House of Representatives,2011,,,,
lynvale_bloomfield,Lynvale Bloomfield,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:portland/constituency:portland_east,Portland East,House of Representatives,2011,,,,
marisa_dalrymple-philibert,Marisa Dalrymple-Philibert,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:trelawny/constituency:trelawny_south,Trelawny South,House of Representatives,2011,,,,
Q1927789,Michael Henry,,,,Jamaica Labour Party,jamaica_labour_party,ocd-division/country:ja/parish:clarendon/constituency:clarendon_central,Clarendon Central,House of Representatives,2011,,,,male
Q17325174,Michael Peart,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:manchester/constituency:manchester_south,Manchester South,House of Representatives,2011,,,,male
mikael_phillips,Mikael Phillips,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:manchester/constituency:manchester_north_west,Manchester North West,House of Representatives,2011,,,,
morais_guy,Morais Guy,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._mary/constituency:st._mary_central,St. Mary Central,House of Representatives,2011,,,,
natalie_neita-headley,Natalie Neita-Headley,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:st._catherine/constituency:st._catherine_north_central,St. Catherine North Central,House of Representatives,2011,,,,
noel_arscott,Noel Arscott,,,,People's National Party,people's_national_party,ocd-division/country:ja/parish:clarendon/constituency:clarendon_south_west,Clarendon South West,House of Representatives,2011,,,,
