id,uuid
ottón_solís_fallas,7a98cf4f-2890-43d0-9658-a1bae52f43be
epsy_campbell_barr,89bfe7cd-7004-4abb-ba6b-e5be4f8e238c
víctor_hugo_morales_zapata,fb959706-fcbb-4268-8b31-2362e6115007
ruperto_marvin_atencio_delgado,0b87e75a-c281-4942-9ef1-75b52f989e2a
sara_Ángela_piszk_feinzilber,ab5a2f89-9777-4eae-b9cb-6a9eb646abca
carlos_manuel_arguedas_ramírez,c15b4b6c-df47-4ec5-9ef2-6e03132df4e8
juan_luis_jiménez_succar,674e3d5a-b198-4484-a277-b58e16cc5aab
natalia_díaz_quintana,1d58bd92-ef84-427a-b9e0-37dd077377ee
gerardo_fabricio_alvarado_muñoz,75fb9a3b-24b0-4f6f-b561-7eb8c62c7722
Óscar_andrés_lópez_arias,dd6a4dbb-5d5f-4057-84e3-877134937a17
gonzalo_alberto_ramírez_zamora,4f7627c4-45b3-4b5b-9ac6-9dca28b52e14
rolando_gonzález_ulloa,419dd181-e670-46c1-90c9-970d47459586
silvia_vanessa_sánchez_venegas,5a1fb860-5068-41f7-a42e-aa2b69de68d7
nidia_maría_jiménez_vásquez,eb125768-aabf-4bdb-a50d-1dda3f1e1b1a
ligia_elena_fallas_rodríguez,9ceb359a-9a43-47ce-8198-43853cd2c38a
rafael_Ángel_ortiz_fábrega,b846edaf-f1d3-4e88-b8d2-a21ed20caa57
josé_alberto_alfaro_jiménez,c42fb3c2-60b2-4379-bf6e-34449274e84b
paulina_maría_ramírez_portuguez,1f9509dd-3f80-46e6-825b-91712bdd23e4
marco_vinicio_redondo_quirós,ad0c1e8c-74bb-4e33-9492-845d6de5c033
josé_francisco_camacho_leiva,92daa8c4-4c20-4426-a37c-a4782ac7c269
jorge_rodríguez_araya,ccdd1935-960f-42bf-9625-76a7fcaf9276
henry_mora_jiménez,00d38257-806a-4a7c-89e2-1f59af2478ca
rony_monge_salas,3c072645-f50c-41ea-bb9f-7072ca5421b7
josé_antonio_ramírez_aguilar,56fdc47d-96bd-49a5-9a54-951ff802d104
juan_rafael_marín_quirós,719c3502-3f2f-4252-b24b-2b2d20d12a65
olivier_ibo_jiménez_rojas,21f34554-78be-425f-9a8f-d6f015d164cc
carlos_enrique_hernández_Álvarez,755bf327-b577-4001-9831-af94e320d21b
laura_maría_garro_sánchez,1d07e6b5-df7a-47e6-be1d-6083865e131b
luis_alberto_vásquez_castro,04ce5dd7-80b8-4e3c-b418-83bbafa69d26
