id,name,area,term,start_date,image,group,source_url,end_date,given_name,middle_name,family_name
18084,Дмитренко Олег Миколайович,Виборчому округу №210,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d210_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18084,,Миколайович,Олег,Дмитренко
15818,Добкін Дмитро Маркович,Виборчому округу №178,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d178_1.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/15818,,Маркович,Дмитро,Добкін
5578,Добкін Михайло Маркович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob3.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/5578,,Маркович,Михайло,Добкін
18085,Добродомов Дмитро Євгенович,Виборчому округу №115,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d115_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/18085,,Євгенович,Дмитро,Добродомов
6201,Довбенко Михайло Володимирович,Виборчому округу №84,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d84_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/6201,,Володимирович,Михайло,Довбенко
18086,Довгий Олесь Станіславович,Виборчому округу №102,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d102_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/18086,,Станіславович,Олесь,Довгий
15644,Долженков Олександр Валерійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob23.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/15644,,Валерійович,Олександр,Долженков
15727,Домбровський Олександр Георгійович,Виборчому округу №11,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d11_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15727,,Георгійович,Олександр,Домбровський
3849,Донець Тетяна Анатоліївна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf20.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/3849,,Анатоліївна,Тетяна,Донець
18221,Драюк Сергій Євсейович,Загальнодержавному багатомандатному округу,8,2014-12-04,http://static.rada.gov.ua/dep_img8/nf71.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/18221,,Євсейович,Сергій,Драюк
18222,Дроздик Олександр Валерійович,Загальнодержавному багатомандатному округу,8,2014-12-04,http://static.rada.gov.ua/dep_img8/nf74.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/18222,,Валерійович,Олександр,Дроздик
12272,Дубіль Валерій Олександрович,Загальнодержавному багатомандатному округу,8,2015-06-16,http://static.rada.gov.ua/dep_img8/but19.jpg,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",http://itd.rada.gov.ua/mps/info/page/12272,,Олександрович,Валерій,Дубіль
18087,Дубінін Олександр Іванович,Виборчому округу №30,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d30_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/18087,,Іванович,Олександр,Дубінін
18088,Дубневич Богдан Васильович,Виборчому округу №118,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d118_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18088,,Васильович,Богдан,Дубневич
15790,Дубневич Ярослав Васильович,Виборчому округу №120,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d120_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15790,,Васильович,Ярослав,Дубневич
15780,Дунаєв Сергій Володимирович,Виборчому округу №107,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d107_1.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/15780,,Володимирович,Сергій,Дунаєв
18089,Євлахов Анатолій Сергійович,Виборчому округу №207,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d207_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18089,,Сергійович,Анатолій,Євлахов
11728,Євтушок Сергій Миколайович,Виборчому округу №156,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d156_1.jpg,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",http://itd.rada.gov.ua/mps/info/page/11728,,Миколайович,Сергій,Євтушок
18016,Єднак Остап Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp17.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/18016,,Володимирович,Остап,Єднак
17959,Єленський Віктор Євгенович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf38.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17959,,Євгенович,Віктор,Єленський
4761,Ємець Леонід Олександрович,Виборчому округу №221,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d221_1.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/4761,,Олександрович,Леонід,Ємець
5509,Єремеєв Ігор Миронович,Виборчому округу №23,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d23_1.jpg,"Голова депутатської групи ""Воля народу""",http://itd.rada.gov.ua/mps/info/page/5509,,Миронович,Ігор,Єремеєв
18090,Єфімов Максим Вікторович,Виборчому округу №48,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d48_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18090,,Вікторович,Максим,Єфімов
16716,Єфремова Ірина Олексіївна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf63.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/16716,,Олексіївна,Ірина,Єфремова
2301,Жеваго Костянтин Валентинович,Виборчому округу №150,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d150_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/2301,,Валентинович,Костянтин,Жеваго
18091,Жолобецький Олександр Олександрович,Виборчому округу №129,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d129_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18091,,Олександрович,Олександр,Жолобецький
18015,Журжій Андрій Валерійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp16.jpg,"Член депутатської фракції Політичної партії ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18015,,Валерійович,Андрій,Журжій
15730,Заболотний Григорій Михайлович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp27.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15730,,Михайлович,Григорій,Заболотний
17991,Загорій Гліб Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp52.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17991,,Володимирович,Гліб,Загорій
17976,Заліщук Світлана Петрівна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp18.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17976,,Петрівна,Світлана,Заліщук
17955,Заставний Роман Йосипович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf31.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17955,,Йосипович,Роман,Заставний
833,Звягільський Юхим Леонідович,Виборчому округу №45,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d45_1.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/833,,Леонідович,Юхим,Звягільський
19126,Зубач Любомир Львович,Загальнодержавному багатомандатному округу,8,2015-06-05,http://static.rada.gov.ua/dep_img8/sp34.jpg,"Член депутатської фракції Політичної партії ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/19126,,Львович,Любомир,Зубач
8771,Зубик Володимир Володимирович,Виборчому округу №195,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d195_1.jpg,"Член депутатської групи ""Партія ""Відродження""",http://itd.rada.gov.ua/mps/info/page/8771,,Володимирович,Володимир,Зубик
15654,Іванчук Андрій Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf16.jpg,"Заступник голови депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15654,,Володимирович,Андрій,Іванчук
15733,Івахів Степан Петрович,Виборчому округу №21,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d21_1.jpg,"Член депутатської групи ""Воля народу""",http://itd.rada.gov.ua/mps/info/page/15733,,Петрович,Степан,Івахів
18055,Івченко Вадим Євгенович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/but6.jpg,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",http://itd.rada.gov.ua/mps/info/page/18055,,Євгенович,Вадим,Івченко
15837,Іллєнко Андрій Юрійович,Виборчому округу №215,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d215_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/15837,,Юрійович,Андрій,Іллєнко
15794,Ільюк Артем Олександрович,Виборчому округу №128,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d128_1.jpg,"Член депутатської групи ""Партія ""Відродження""",http://itd.rada.gov.ua/mps/info/page/15794,,Олександрович,Артем,Ільюк
15672,Іонова Марія Миколаївна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp23.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15672,,Миколаївна,Марія,Іонова
793,Іоффе Юлій Якович,Виборчому округу №112,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d112_1.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/793,,Якович,Юлій,Іоффе
18092,Іщейкін Костянтин Євгенович,Виборчому округу №148,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d148_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18092,,Євгенович,Костянтин,Іщейкін
15685,Іщенко Валерій Олександрович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp37.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15685,,Олександрович,Валерій,Іщенко
16618,Кадикало Микола Олегович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf51.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/16618,,Олегович,Микола,Кадикало
15801,Каплін Сергій Миколайович,Виборчому округу №144,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d144_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15801,,Миколайович,Сергій,Каплін
17967,Кацер-Бучковська Наталія Володимирівна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf54.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17967,,Володимирівна,Наталія,Кацер-Бучковська
15816,Кацуба Володимир Михайлович,Виборчому округу №175,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d175_1.jpg,"Член депутатської групи ""Партія ""Відродження""",http://itd.rada.gov.ua/mps/info/page/15816,,Михайлович,Володимир,Кацуба
1351,Кириленко Іван Григорович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/but14.jpg,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",http://itd.rada.gov.ua/mps/info/page/1351,,Григорович,Іван,Кириленко
12455,Кириченко Олексій Миколайович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp18.jpg,Член депутатської фракції Радикальної партії Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/12455,,Миколайович,Олексій,Кириченко
18006,Кишкар Павло Миколайович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp7.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/18006,,Миколайович,Павло,Кишкар
2320,Ківалов Сергій Васильович,Виборчому округу №135,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d135_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/2320,,Васильович,Сергій,Ківалов
18031,Кіраль Сергій Іванович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp32.jpg,"Член депутатської фракції Політичної партії ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18031,,Іванович,Сергій,Кіраль
18093,Кірш Олександр Вікторович,Виборчому округу №169,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d169_1.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/18093,,Вікторович,Олександр,Кірш
13694,Кісельов Андрій Миколайович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob17.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/13694,,Миколайович,Андрій,Кісельов
7371,Кіссе Антон Іванович,Виборчому округу №142,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d142_1.jpg,"Член депутатської групи ""Партія ""Відродження""",http://itd.rada.gov.ua/mps/info/page/7371,,Іванович,Антон,Кіссе
18094,Кіт Андрій Богданович,Виборчому округу №126,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d126_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18094,,Богданович,Андрій,Кіт
17997,Климпуш-Цинцадзе Іванна Орестівна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp61.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17997,,Орестівна,Іванна,Климпуш-Цинцадзе
5423,Клімов Леонід Михайлович,Виборчому округу №137,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d137_1.jpg,"Член депутатської групи ""Партія ""Відродження""",http://itd.rada.gov.ua/mps/info/page/5423,,Михайлович,Леонід,Клімов
8781,Клюєв Сергій Петрович,Виборчому округу №46,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d46_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/8781,,Петрович,Сергій,Клюєв
15645,Княжицький Микола Леонідович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf34.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15645,,Леонідович,Микола,Княжицький
1897,Князевич Руслан Петрович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp12.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/1897,,Петрович,Руслан,Князевич
17990,Кобцев Михайло Валентинович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp50.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17990,,Валентинович,Михайло,Кобцев
15309,Кодола Олександр Михайлович,Виборчому округу №209,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d209_1.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15309,,Михайлович,Олександр,Кодола
8786,Кожем'якін Андрій Анатолійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/but13.jpg,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",http://itd.rada.gov.ua/mps/info/page/8786,,Анатолійович,Андрій,Кожем'якін
18034,Козак Тарас Романович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob14.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/18034,,Романович,Тарас,Козак
7175,Козаченко Леонід Петрович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp41.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/7175,,Петрович,Леонід,Козаченко
18095,Козир Борис Юрійович,Виборчому округу №127,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d127_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18095,,Юрійович,Борис,Козир
17414,Колганова Олена Валеріївна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf28.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17414,,Валеріївна,Олена,Колганова
11098,Колєсніков Дмитро Валерійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob21.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/11098,,Валерійович,Дмитро,Колєсніков
11166,Кондратюк Олена Костянтинівна,Загальнодержавному багатомандатному округу,8,2014-12-04,http://static.rada.gov.ua/dep_img8/but18.jpg,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",http://itd.rada.gov.ua/mps/info/page/11166,,Костянтинівна,Олена,Кондратюк
17981,Кононенко Ігор Віталійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp29.jpg,"Перший заступник Голови депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17981,,Віталійович,Ігор,Кононенко
18096,Константіновський Вячеслав Леонідович,Виборчому округу №220,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d220_1.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/18096,,Леонідович,Вячеслав,Константіновський
18097,Корнацький Аркадій Олексійович,Виборчому округу №132,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d132_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18097,,Олексійович,Аркадій,Корнацький
8693,Королевська Наталія Юріївна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/ob8.jpg,"Член депутатської фракції Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",http://itd.rada.gov.ua/mps/info/page/8693,,Юріївна,Наталія,Королевська
2314,Король Віктор Миколайович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp35.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2314,,Миколайович,Віктор,Король
18167,Корчик Віталій Андрійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf67.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/18167,,Андрійович,Віталій,Корчик
18165,Корчинська Оксана Анатоліївна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp24.jpg,Член депутатської фракції Радикальної партії Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18165,,Анатоліївна,Оксана,Корчинська
18028,Костенко Павло Петрович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp29.jpg,"Член депутатської фракції Політичної партії ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18028,,Петрович,Павло,Костенко
17965,Котвіцький Ігор Олександрович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf48.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17965,,Олександрович,Ігор,Котвіцький
18048,Кошелєва Альона Володимирівна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/rp13.jpg,Член депутатської фракції Радикальної партії Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18048,,Володимирівна,Альона,Кошелєва
17969,Кремінь Тарас Дмитрович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf59.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17969,,Дмитрович,Тарас,Кремінь
17970,Кривенко Вадим Валерійович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf60.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17970,,Валерійович,Вадим,Кривенко
18005,Кривенко Віктор Миколайович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/sp5.jpg,Не входить до складу будь-якої фракції,http://itd.rada.gov.ua/mps/info/page/18005,,Миколайович,Віктор,Кривенко
18107,Кривохатько Вадим Вікторович,Виборчому округу №82,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d82_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18107,,Вікторович,Вадим,Кривохатько
15901,Кривошея Геннадій Григорович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf69.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15901,,Григорович,Геннадій,Кривошея
18108,Кришин Олег Юрійович,Виборчому округу №34,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d34_1.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/18108,,Юрійович,Олег,Кришин
6073,Крулько Іван Іванович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/but8.jpg,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",http://itd.rada.gov.ua/mps/info/page/6073,,Іванович,Іван,Крулько
17957,Ксенжук Олександр Степанович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/nf36.jpg,"Член депутатської фракції Політичної партії ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17957,,Степанович,Олександр,Ксенжук
15649,Кубів Степан Іванович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp59.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15649,,Іванович,Степан,Кубів
17999,Кудлаєнко Сергій Володимирович,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/bp63.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17999,,Володимирович,Сергій,Кудлаєнко
735,Кужель Олександра Володимирівна,Загальнодержавному багатомандатному округу,8,2014-11-27,http://static.rada.gov.ua/dep_img8/but16.jpg,"Член депутатської фракції політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",http://itd.rada.gov.ua/mps/info/page/735,,Володимирівна,Олександра,Кужель
18109,Кузьменко Анатолій Іванович,Виборчому округу №103,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d103_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18109,,Іванович,Анатолій,Кузьменко
15804,Кулініч Олег Іванович,Виборчому округу №147,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d147_1.jpg,"Член депутатської групи ""Партія ""Відродження""",http://itd.rada.gov.ua/mps/info/page/15804,,Іванович,Олег,Кулініч
18110,Куліченко Іван Іванович,Виборчому округу №28,8,2014-11-27,http://static.rada.gov.ua/dep_img8/d28_1.jpg,"Член депутатської фракції ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/18110,,Іванович,Іван,Куліченко
