id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
egill_jónsson,Egill Jónsson,,,,Independence Party,independence_party,area/eastern_region,Eastern Region,Alþingi,1995,,,,
friðrik_sophusson,Friðrik Sophusson,,,,Independence Party,independence_party,area/capital_region,Capital Region,Alþingi,1995,,,,
gunnlaugur_sigmundsson,Gunnlaugur Sigmundsson,,,,Progressive Party,progressive_party,area/westfjords,Westfjords,Alþingi,1995,,,,
guðmundur_bjarnason,Guðmundur Bjarnason,,,,Progressive Party,progressive_party,area/northeastern_region,Northeastern Region,Alþingi,1995,,,,
guðný_guðbjörnsdóttir,Guðný Guðbjörnsdóttir,,,,Women's List,women's_list,area/capital_region,Capital Region,Alþingi,1995,,,,
hjörleifur_guttormsson,Hjörleifur Guttormsson,,,,People's Alliance,people's_alliance,area/eastern_region,Eastern Region,Alþingi,1995,,,,
jón_hannibalsson,Jón Hannibalsson,,,,Social Democratic Party,social_democratic_party,area/capital_region,Capital Region,Alþingi,1995,,,,
kristín_halldórsdóttir,Kristín Halldórsdóttir,,,,Women's List,women's_list,area/reykjanes,Reykjanes,Alþingi,1995,,,,
kristín_Ástgeirsdóttir,Kristín Ástgeirsdóttir,,,,Women's List,women's_list,area/capital_region,Capital Region,Alþingi,1995,,,,
ragnar_arnalds,Ragnar Arnalds,,,,People's Alliance,people's_alliance,area/northwestern_region,Northwestern Region,Alþingi,1995,,,,
stefán_guðmundsson,Stefán Guðmundsson,,,,Progressive Party,progressive_party,area/northwestern_region,Northwestern Region,Alþingi,1995,,,,
svavar_gestsson,Svavar Gestsson,,,,People's Alliance,people's_alliance,area/capital_region,Capital Region,Alþingi,1995,,,,
Ágúst_einarsson,Ágúst Einarsson,,,,National Awakening,national_awakening,area/reykjanes,Reykjanes,Alþingi,1995,,,,
Ólafur_einarsson,Ólafur Einarsson,,,,Independence Party,independence_party,area/reykjanes,Reykjanes,Alþingi,1995,,,,
Ólafur_grímsson,Ólafur Grímsson,,,,People's Alliance,people's_alliance,area/reykjanes,Reykjanes,Alþingi,1995,,,,
Þorsteinn_pálsson,Þorsteinn Pálsson,,,,Independence Party,independence_party,area/southern_region,Southern Region,Alþingi,1995,,,,
