name,id
Aaron Schock,S001179
"Abraham Kazen, Jr.",K000025
Adam B. Schiff,S001150
"Adam Benjamin, Jr.",B000363
Adam Kinzinger,K000378
Adam Putnam,P000586
Adam Smith,S000510
Adrian Smith,S001172
Al Green,G000553
Alan Grayson,G000556
Alan Mollohan,M000844
Alan Nunnelee,N000186
Alan S. Lowenthal,L000579
Alan Wheat,W000326
Albert Bustamante,B001172
Albert Espy,E000218
"Albert Gore, Jr.",G000321
"Albert Smith, Jr.",S000514
Albert Wynn,W000784
Albio Sires,S001165
Alcee L. Hastings,H000324
Alexander X. Mooney,M001195
Alfred McCandless,M000306
Allan Swift,S001115
Allen B. West,W000807
"Allen Boyd, Jr.",B000716
Allen Ertel,E000208
Allyson Y. Schwartz,S001162
Alma S. Adams,A000370
"Alton Waldon, Jr.",W000038
Ami Bera,B001287
"Amo Houghton, Jr.",H000814
Ander Crenshaw,C001045
Andrea Seastrand,S000213
"Andrew Jacobs, Jr.",J000033
André Carson,C001072
Andy Barr,B001282
Andy Harris,H001052
Andy Ireland,I000029
Anh Cao,C001079
Ann Kirkpatrick,K000368
Ann M. Kuster,K000382
Ann Marie Buerkle,B001276
Ann Wagner,W000812
Anna G. Eshoo,E000215
Anne Northup,N000143
Anthony Beilenson,B000318
Anthony Coelho,C000581
Anthony Weiner,W000792
Antonio Colorado,C000646
Antonio Won Pat,W000686
Aníbal Acevedo-Vilá,A000359
Arlan Stangeland,S000795
Arlen Erdahl,E000198
"Arthur Ravenel, Jr.",R000072
Artur Davis,D000602
Asa Hutchinson,H001014
Aumua Amata Coleman Radewagen,R000600
Austin Murphy,M001088
Austin Scott,S001189
Baltasar Corrada-del Río,C000788
Barbara A. Mikulski,M000702
Barbara Boxer,B000711
Barbara Comstock,C001105
Barbara Cubin,C000962
Barbara Kennelly,K000118
Barbara Lee,L000551
Barbara Vucanovich,V000124
Barbara-Rose Collins,C000633
"Barber Conable, Jr.",C000666
Barney Frank,F000339
Baron Hill,H001030
"Barry Goldwater, Jr.",G000268
Barry Loudermilk,L000583
Bart Gordon,G000309
Bart Stupak,S001045
Ben Blaz,B000551
Ben Campbell,C000077
Ben Chandler,C001058
Ben Erdreich,E000201
Ben Jones,J000211
Ben Ray Luján,L000570
Benjamin Gilman,G000212
Benjamin L. Cardin,C000141
Benjamin Quayle,Q000024
Benjamin Rosenthal,R000442
Bennie G. Thompson,T000193
Berkley Bedell,B000298
Bernard Dwyer,D000586
Bernard Sanders,S000033
"Beryl Anthony, Jr.",A000213
Beto O'Rourke,O000170
Betsy Markey,M001172
Betty McCollum,M001143
Betty Sutton,S001174
Beverly Byron,B001220
"Bill Alexander, Jr.",A000103
Bill Archer,A000215
Bill Barrett,B000179
Bill Cassidy,C001075
"Bill Clay, Sr.",C000488
Bill Delahunt,D000210
Bill Emerson,E000174
Bill Flores,F000461
Bill Foster,F000454
Bill Green,G000417
Bill Hefner,H000448
Bill Huizenga,H001058
Bill Janklow,J000286
Bill Jenkins,J000082
Bill Johnson,J000292
Bill McCollum,M000350
Bill Nelson,N000032
Bill Pascrell Jr.,P000096
Bill Posey,P000599
Bill Sali,S001167
Bill Schuette,S000143
Bill Shuster,S001154
Bill Thomas,T000188
Billy Evans,E000233
Billy Long,L000576
Billy Tauzin,T000058
Blaine Luetkemeyer,L000569
Blake Farenthold,F000460
Blanche Lincoln,L000035
Bo Ginn,G000226
Bob Barr,B000169
Bob Beauprez,B001240
Bob Carr,C000178
Bob Etheridge,E000226
Bob Filner,F000116
Bob Franks,F000349
Bob Gibbs,G000563
Bob Goodlatte,G000289
Bob Inglis,I000023
Bob McEwen,M000432
Bob Ney,N000081
Bob Riley,R000258
Bob Schaffer,S000112
Bob Smith,S000606
Bobbi Fiedler,F000102
Bobby Bright,B001264
Bobby Jindal,J000287
Bobby L. Rush,R000515
Bonnie Watson Coleman,W000822
Brad Ashford,A000373
Brad Carson,C001044
Brad Ellsworth,E000289
Brad Miller,M001154
Brad R. Wenstrup,W000815
Brad Sherman,S000344
Bradley Byrne,B001289
Bradley S. Schneider,S001190
Brenda L. Lawrence,L000581
Brendan F. Boyle,B001296
Brett Guthrie,G000558
Brian Babin,B001291
Brian Baird,B001229
Brian Donnelly,D000416
Brian Higgins,H001038
Brian Kerns,K000359
Brian P. Bilbray,B000461
Bruce L. Braley,B001259
Bruce Morrison,M000992
Bruce Poliquin,P000611
Bruce Vento,V000087
Bruce Westerman,W000821
"Bud Cramer, Jr.",C000868
Bud Shuster,S000394
Buddy Darden,D000051
"Buddy MacKay, Jr.",M000023
"Buddy Roemer, III",R000384
"Butler Derrick, Jr.",D000267
Byron Dorgan,D000432
C. A. Dutch Ruppersberger,R000576
C. W. Bill Young,Y000031
C.L. Otter,O000166
Cal Dooley,D000424
Candice S. Miller,M001150
Cardiss Collins,C000634
Carl Perkins,P000229
Carl Perkins,P000230
Carl Pursell,P000574
Carlos Curbelo,C001107
Carlos Moorhead,M000926
Carlos Romero-Barceló,R000417
Carol Shea-Porter,S001170
Carolyn B. Maloney,M000087
Carolyn Kilpatrick,K000180
Carolyn McCarthy,M000309
Carrie Meek,M000628
"Carroll Campbell, Jr.",C000079
"Carroll Hubbard, Jr.",H000878
Cass Ballenger,B000104
Catherine Long,L000411
Cathy McMorris Rodgers,M001159
Cecil Heftel,H000449
Cedric L. Richmond,R000588
Chaka Fattah,F000043
Chalmers Wylie,W000781
Charles A. Gonzalez,G000544
Charles B. Rangel,R000053
Charles Bennett,B000371
Charles Britt,B000845
Charles Canady,C000107
Charles Djou,D000611
Charles Dougherty,D000446
"Charles Douglas, III",D000451
Charles Dowdy,D000466
Charles E. Schumer,S000148
Charles F. Bass,B000220
Charles Hatcher,H000340
Charles Hayes,H000388
"Charles J. ""Chuck"" Fleischmann",F000459
Charles Luken,L000507
Charles McMillen,M000573
Charles Melancon,M001161
"Charles Norwood, Jr.",N000159
"Charles Pashayan, Jr.",P000097
Charles Price,P000522
"Charles Rose, III",R000436
Charles Stenholm,S000851
Charles Taylor,T000067
Charles W. Boustany Jr.,B001255
Charles W. Dent,D000604
Charles Whitley,W000419
Charles Wilson,W000570
Charles Wilson,W000801
Chellie Pingree,P000597
Cheri Bustos,B001286
Chester Atkins,A000226
Chet Edwards,E000063
Chip Cravaack,C001086
"Chip Pickering, Jr.",P000323
Chris Bell,B001241
Chris Cannon,C000116
Chris Chocola,C001052
Chris Collins,C001092
Chris John,J000110
Chris Stewart,S001192
Chris Van Hollen,V000128
Christopher Carney,C001065
Christopher Cox,C000830
Christopher H. Smith,S000522
Christopher Lee,L000568
Christopher Murphy,M001169
Christopher P. Gibson,G000564
Christopher Shays,S001144
Ciro Rodriguez,R000568
Clair Burgener,B001080
"Clarence Brown, Jr.",B000910
Clarence Long,L000413
Clarence Miller,M000718
"Claude Harris, Jr.",H000236
Claude Pepper,P000218
Claudine Schneider,S000136
"Clay Shaw, Jr.",S000303
Clement Zablocki,Z000001
Cleo Fields,F000110
Cleveland Benedict,B000358
Cliff Stearns,S000822
Clint Roberts,R000308
Clyde Holloway,H000729
Colleen W. Hanabusa,H001050
Collin C. Peterson,P000258
Connie Mack,M001155
"Connie Mack, III",M000019
Constance Morella,M000941
Corrine Brown,B000911
Cory Gardner,G000562
Craig James,J000047
Craig Thomas,T000162
Craig Washington,W000177
Cresent Hardy,H001070
Curt Clawson,C001102
Curt Weldon,W000268
Cynthia M. Lummis,L000571
Cynthia McKinney,M000523
Dale E. Kildee,K000172
Dan Benishek,B001271
Dan Boren,B001254
Dan Burton,B001149
Dan Daniel,D000038
Dan Frisa,F000387
Dan Miller,M000720
Dan Newhouse,N000189
Dan Schaefer,S000109
Dana Rohrabacher,R000409
Daniel B. Maffei,M001171
Daniel Coats,C000542
Daniel Crane,C000871
Daniel E. Lungren,L000517
Daniel Glickman,G000240
Daniel Hamburg,H000096
Daniel K. Akaka,A000069
Daniel Lipinski,L000563
Daniel M. Donovan Jr.,D000625
Daniel Mica,M000688
Daniel Rostenkowski,R000458
"Daniel Slaughter, Jr.",S000479
Daniel T. Kildee,K000380
Daniel Webster,W000806
Danny K. Davis,D000096
Dante Fascell,F000041
Darin LaHood,L000585
Darlene Hooley,H000762
Darrell E. Issa,I000056
Dave Brat,B001290
Dave Camp,C000071
Dave Hobson,H000666
Dave Obey,O000007
"Dave Weldon, Jr.",W000267
David A. Trott,T000475
David Alan Curson,C001089
David B. McKinley,M001180
David Bonior,B000619
David Bowen,B000682
David Davis,D000606
David Dreier,D000492
David E. Price,P000523
David Emery,E000175
David Evans,E000239
David Funderburk,F000426
David G. Reichert,R000578
David G. Valadao,V000129
David Levy,L000267
David Loebsack,L000565
David Mann,M000100
David Marriott,M000143
David Martin,M000174
David McCurdy,M000398
David McIntosh,M000481
David Minge,M000795
David Monson,M000860
David N. Cicilline,C001084
David Nagle,N000003
David P. Joyce,J000295
David P. Roe,R000582
David Phelps,P000584
David Rivera,R000590
David Rouzer,R000603
David Schweikert,S001183
David Scott,S001157
David Skaggs,S000462
David Staton,S000818
David Stockman,S000935
David Vitter,V000127
David W. Jolly,J000296
David Wu,W000793
David Young,Y000066
Dean Gallo,G000025
Dean Heller,H001041
Debbie Dingell,D000624
Debbie Stabenow,S000770
Debbie Wasserman Schultz,W000797
Deborah Halvorson,H001044
Deborah Pryce,P000555
Delbert Latta,L000116
Denise Majette,M001145
Dennis A. Ross,R000593
Dennis Cardoza,C001050
Dennis Eckart,E000031
Dennis Hertel,H000547
Dennis J. Kucinich,K000336
Dennis Moore,M001140
Denny Hastert,H000323
Denny Heck,H001064
Denny Rehberg,R000571
Denny Smith,S000527
Derek Kilmer,K000381
Devin Nunes,N000181
Diana DeGette,D000197
Diane Black,B001273
Diane Watson,W000794
Dick Chrysler,C000385
Dick Gephardt,G000132
Dina Titus,T000468
Doc Hastings,H000329
Don Bonker,B000620
Don Edwards,E000064
Don Fuqua,F000430
"Don Johnson, Jr.",J000120
Don Sherwood,S001146
Don Young,Y000033
Donald A. Manzullo,M001138
Donald Albosta,A000076
Donald Bailey,B000037
"Donald Cazayoux, Jr.",C001073
Donald Clausen,C000475
Donald Lukens,L000509
Donald M. Payne Jr.,P000604
Donald Mitchell,M000808
Donald Norcross,N000188
Donald Payne,P000149
Donald Pease,P000170
Donald Ritter,R000277
Donald S. Beyer Jr.,B001292
Donald Sundquist,S001075
Donna F. Edwards,E000290
Donna M. Christensen,C000380
Doris O. Matsui,M001163
Doug Bereuter,B000403
Doug Collins,C001093
Doug LaMalfa,L000578
Doug Lamborn,L000564
Doug Ose,O000164
Douglas Applegate,A000214
Douglas Bosco,B000648
Douglas Owens,O000156
Douglas Walgren,W000044
"Druie Barnard, Jr.",B000153
Duke Cunningham,C000994
Duncan Hunter,H000981
Duncan Hunter,H001048
E. Scott Rigell,R000589
