name,id
Aage Hammeken,aage_hammeken
Aaja Chemnitz Larsen,aaja_chemnitz_larsen
Agathe Fontain,agathe_fontain
Agnethe Davidsen,agnethe_davidsen
Agnethe Nielsen,agnethe_nielsen
Akitsinnguaq Olsen,akitsinnguaq_olsen
Aleqa Hammond,aleqa_hammond
Allan Idd Jensen,allan_idd_jensen
Anders Andreassen,anders_andreassen
Anders Nilsson,anders_nilsson
Anders Olsen,anders_olsen
Andreas Sanimuinnaq,andreas_sanimuinnaq
Andreas Uldum,andreas_uldum
Ane Hansen,ane_hansen
Ane Sofie Hammeken,ane_sofie_hammeken
Anguteraq Davidsen,anguteraq_davidsen
Anthon Frederiksen,anthon_frederiksen
Aqqaluaq B. Egede,aqqaluaq_b._egede
Aqqaluk Lynge,aqqaluk_lynge
Asii Chemnitz Narup,asii_chemnitz_narup
Astrid Fleischer Rex,astrid_fleischer_rex
"Augusta Salling, Atassut","augusta_salling,_atassut"
Bent Frederiksen,bent_frederiksen
Bjarne Kreutzmann,bjarne_kreutzmann
Daniel Skifte,daniel_skifte
Debora Kleist,debora_kleist
Doris Jakobsen,doris_jakobsen
"Ellen Christoffersen, Atassut","ellen_christoffersen,_atassut"
Emil Abelsen,emil_abelsen
Emilie Lennert,emilie_lennert
Enos Lyberth,enos_lyberth
"Esmar Bergstrøm, Inuit Ataqatigiit","esmar_bergstrøm,_inuit_ataqatigiit"
Evelyn Frederiksen,evelyn_frederiksen
Finn Karlsen,finn_karlsen
Frederik Rosback,frederik_rosback
Godmand Jensen,godmand_jensen
Godmand Rasmussen,godmand_rasmussen
Hans Aronsen,hans_aronsen
Hans Enoksen,hans_enoksen
Hans Iversen,hans_iversen
Hans Pavia Egede,hans_pavia_egede
Hans Pvia Rosing,hans_pvia_rosing
Harald Bianco,harald_bianco
Hendrik Nielsen,hendrik_nielsen
Henriette Rasmussen,henriette_rasmussen
Holger Sivertsen,holger_sivertsen
Iddimanngiiu Bianco,iddimanngiiu_bianco
Ineqi Kielsen,ineqi_kielsen
Ingvar Høegh,ingvar_høegh
Isak Davidsen,isak_davidsen
