id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
873,Adriana Muñoz D'Albora,amunoz,,,Partido Por la Democracia,PPD,area/9,9,National Congress,4,,,,female
818,Alberto Cardemil Herrera,acardemil,,,Renovación Nacional,RN,area/22,22,National Congress,4,,,,male
888,Alberto Robles Pantoja,arobles,,,Partido Radical Social Demócrata,PRSD,area/6,6,National Congress,4,,,,male
897,Alejandra Sepúlveda Orbenes,asepulveda,,,Partido Demócrata Cristiano,DC,area/34,34,National Congress,4,,,,female
844,Alejandro García-Huidobro Sanfuentes,agarcia,,,Unión Demócrata Independiente,UDI,area/32,32,National Congress,4,,,,male
195,Alejandro Navarro Brain,anavarro,,,Partido Socialista,PS,area/45,45,National Congress,4,,,,male
912,Alfonso Vargas Lyng,avargas,,,Renovación Nacional,RN,area/10,10,National Congress,4,,,,male
830,Andrés Egaña Respaldiza,aegana,,,Unión Demócrata Independiente,UDI,area/44,44,National Congress,4,,,,male
859,Antonio Leal Labrín,aleal,,,Partido Por la Democracia,PPD,area/5,5,National Congress,4,,,,male
205,Aníbal Pérez Lobos,anibalpe,,,Partido Por la Democracia,PPD,area/35,35,National Congress,4,,,,male
178,Arturo Longton Guerrero,al,,,Renovación Nacional,RN,area/12,12,National Congress,4,,,,male
226,Boris Tapia Martínez,btapia,,,Partido Demócrata Cristiano,DC,area/36,36,National Congress,4,,,,male
150,Camilo Escalona Medina,cescalona,,,Partido Socialista,PS,area/46,46,National Congress,4,,,,male
855,Carlos Abel Jarpa Wevar,cjarpa,,,Partido Radical Social Demócrata,PRSD,area/41,41,National Congress,4,,,,male
164,Carlos Hidalgo González,chidalgo,,,Independientes,IND,area/15,15,National Congress,4,,,,male
172,Carlos Ignacio Kuschel Silva,kuschel,,,Renovación Nacional,RN,area/57,57,National Congress,4,,,,male
870,Carlos Montes Cisternas,cmontes,,,Partido Socialista,PS,area/26,26,National Congress,4,,,,male
878,Carlos Olivares Zepeda,colivare,,,Partido Demócrata Cristiano,DC,area/18,18,National Congress,4,,,,male
887,Carlos Recondo Lavanderos,crecondo,,,Unión Demócrata Independiente,UDI,area/56,56,National Congress,4,,,,male
962,Carlos Vilches Guzmán,cvilches,,,Renovación Nacional,RN,area/5,5,National Congress,4,,,,male
166,Carmen Ibáñez Soto,cibanez,,,Renovación Nacional,RN,area/13,13,National Congress,4,,,,female
903,Carolina Tohá Morales,ctoha,,,Partido Por la Democracia,PPD,area/22,22,National Congress,4,,,,female
805,Claudio Alvarado Andrade,alvarado,,,Unión Demócrata Independiente,UDI,area/58,58,National Congress,4,,,,male
175,Cristián Leay Morán,cleay,,,Unión Demócrata Independiente,UDI,area/19,19,National Congress,4,,,,male
202,Cristián Pareto Vergara,cpareto,,,Independientes,IND,area/20,20,National Congress,4,,,,male
187,Darío Molina Sanhueza,dmolina,,,Unión Demócrata Independiente,UDI,area/9,9,National Congress,4,,,,male
884,Darío Paya Mira,dpaya,,,Unión Demócrata Independiente,UDI,area/28,28,National Congress,4,,,,male
213,Edgardo Riveros Marín,eriveros,,,Partido Demócrata Cristiano,DC,area/30,30,National Congress,4,,,,male
220,Edmundo Salas De La Fuente,esalas,,,Partido Demócrata Cristiano,DC,area/45,45,National Congress,4,,,,male
239,Edmundo Villouta Concha,villouta,,,Partido Demócrata Cristiano,DC,area/48,48,National Congress,4,,,,male
826,Eduardo Díaz Del Río,ediaz,,,Independientes,IND,area/51,51,National Congress,4,,,,male
173,Eduardo Lagos Herrera,elagos,,,Partido Radical Social Demócrata,PRSD,area/57,57,National Congress,4,,,,male
894,Eduardo Saffirio Suárez,esaffirio,,,Partido Demócrata Cristiano,DC,area/50,50,National Congress,4,,,,male
137,Eliana Caraball Martínez,ecarabal,,,Partido Demócrata Cristiano,DC,area/27,27,National Congress,4,,,,female
800,Enrique Accorsi Opazo,eaccorsi,,,Partido Por la Democracia,PPD,area/24,24,National Congress,4,,,,male
854,Enrique Jaramillo Becker,ejaramil,,,Partido Por la Democracia,PPD,area/54,54,National Congress,4,,,,male
910,Esteban Valenzuela Van Treek,evalenzuela,,,Partido Por la Democracia,PPD,area/32,32,National Congress,4,,,,male
812,Eugenio Bauer Jouanne,ebauer,,,Unión Demócrata Independiente,UDI,area/33,33,National Congress,4,,,,male
904,Eugenio Tuma Zedan,etuma,,,Partido Por la Democracia,PPD,area/51,51,National Congress,4,,,,male
