id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
hans-m-barchue-3,Hans M. Barchue,,,Independent,Independent,Grand Bassa #1,House of Representatives,53,,
henry-b-fahnbulleh,Henry B. Fahnbulleh,,,Unity Party,UP,Montserrado #4,House of Representatives,53,,
isaac-b-roland-0,Isaac B. Roland,,,Liberty Party,LP,Maryland #3,House of Representatives,53,,
j-alex-tyler-0,J. Alex Tyler,,,Unity Party,UP,Bomi #2,House of Representatives,53,,
j-byron-browne-2,J. Byron Browne,,,Liberty Party,LP,Grand Bassa #4,House of Representatives,53,,
james-p-biney-1,James P. Biney,,,National Patriotic Party,NPP,Maryland #1,House of Representatives,53,,
jefferson-s-kanmoh,Jefferson S. Kanmoh,,,Alliance for Peace and Democracy,APD,Sinoe #1,House of Representatives,53,,
jeremiah-k-koung,Jeremiah K. Koung,,,National Union for Democratic Progress,NUDP,Nimba #1,House of Representatives,53,,
jeremiah-w-n-mccaulay,Jeremiah W. N. McCaulay,,,National Democratic Coalition,NDC,Sinoe #2,House of Representatives,53,,
johnson-toe-chea,Johnson Toe Chea,,,Independent,Independent,River Gee #1,House of Representatives,53,,
josephine-mg-francis,Josephine M.G. Francis,,,Unity Party,UP,Montserrado #1,House of Representatives,53,,
julius-f-berrian,Julius F. Berrian,,,Congress for Democratic Change,CDC,Montserrado #10,House of Representatives,53,,
larry-p-younquoi,Larry P. Younquoi,,,Alliance for Peace and Democracy,APD,Nimba #8,House of Representatives,53,,
lester-m-paye-0,Lester M. Paye,,,Independent,Independent,Bong #4,House of Representatives,53,,
malai-g-gbogar-1,Malai G. Gbogar,,,Liberty Party,LP,Gbarpolu #2,House of Representatives,53,,
mambu-m-sonii-2,Mambu M. Sonii,,,Liberty Party,LP,Grand Cape Mount #2,House of Representatives,53,,
mariamu-b-fofana-1,Mariamu B. Fofana,,,Unity Party,UP,Lofa #4,House of Representatives,53,,
mary-karwor-0,Mary Karwor,,,Unity Party,UP,Grand Bassa #2,House of Representatives,53,,
mathew-zarzar,Mathew Zarzar,,,Unity Party,UP,Sinoe #3,House of Representatives,53,,
moriais-t-waylee-0,Moriais T. Waylee,,,Unity Party,UP,Grand Gedeh #2,House of Representatives,53,,
moses-y-kollie-0,Moses Y. Kollie,,,Unity Party,UP,Lofa # 5,House of Representatives,53,,
munah-e-pelham,Munah E. Pelham,,,Congress for Democratic Change,CDC,Montserrado #9,House of Representatives,53,,
namene-th-bartekwa,Namene T.H. Bartekwa,,,Independent,Independent,Grand Kru #2,House of Representatives,53,,
prince-k-moye-0,Prince K. Moye,,,Unity Party,UP,Bong #2,House of Representatives,53,,
prince-q-s-tokpah,Prince Q. S. Tokpah,,,National Union for Democratic Progress,NUDP,Nimba #2,House of Representatives,53,,
r-matenokay-tingban,R. Matenokay Tingban,,,Independent,Independent,Nimba #9,House of Representatives,53,,
richmond-anderson,Richmond  S. Anderson,,,Liberty Party,LP,Montserrado #12,House of Representatives,53,,
ricks-y-toweh,Ricks Y. Toweh,,,National Union for Democratic Progress,NUDP,Nimba #6,House of Representatives,53,,
robertson-n-siaway-0,Robertson N. Siaway,,,Alliance for Peace and Democracy,APD,Grand Bassa # 5,House of Representatives,53,,
roland-o-cooper-0,Roland O. Cooper,,,Liberty Party,LP,Margibi #1,House of Representatives,53,,
saah-h-joseph,Saah H. Joseph,,,Congress for Democratic Change,CDC,Montserrado #13,House of Representatives,53,,
samuel-g-kogar,Samuel G. Kogar,,,National Union for Democratic Progress,NUDP,Nimba #5,House of Representatives,53,,
samuel-g-z-woleh,Samuel G. Z. Woleh,,,National Union for Democratic Progress,NUDP,Nimba #3,House of Representatives,53,,
samuel-gayah-karmo-0,Samuel Gayah Karmo,,,Unity Party,UP,Bomi #1,House of Representatives,53,,
sekou-s-kanneh,Sekou S. Kanneh,,,Unity Party,UP,Montserrado #2,House of Representatives,53,,
solomon-c-george,Solomon C. George,,,Congress for Democratic Change,CDC,Montserrado #7,House of Representatives,53,,
stephen-kafi-jr,Stephen Kafi Jr,,,Independent,Independent,Margibi #3,House of Representatives,53,,
thomas-p-fallah,Thomas P. Fallah,,,Congress for Democratic Change,CDC,Montserrado #5,House of Representatives,53,,
tokpah-j-mulbah-0,Tokpah J. Mulbah,,,Congress for Democratic Change,CDC,Bong #1,House of Representatives,53,,
william-v-dakel-sr,"William V. Dakel, Sr",,,National Democratic Coalition,NDC,Montserrado # 17,House of Representatives,53,,
zoe-e-pennue-1,Zoe E. Pennue,,,Independent,Independent,Grand Gedeh #1,House of Representatives,53,,
