id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
ADL15,Adrian Leonce,Adrian Leonce,,,,PNM,pnm,area/laventille_east/morvant,Laventille East/Morvant,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/ADL15.jpg,
AAN15,Ancil Antoine,Ancil Antoine,,,,PNM,pnm,area/d'abadie/o'meara,D'Abadie/O'Meara,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/AAN15.jpg,
AGA15,Anthony Garcia,Anthony Garcia,,,,PNM,pnm,area/arima,Arima,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/AGA15.jpg,
AWR15,Ayanna Webster-Roy,Ayanna Webster-Roy,,,,PNM,pnm,area/tobago_east,Tobago East,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/AWR15.jpg,
BRP15,Barry Padarath,Barry Padarath,,,,UNC,unc,area/princes_town,Princes Town,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/BRP15.jpg,
BTE87,Bhoendradatt Tewarie,Bhoendradatt Tewarie,,,,UNC,unc,area/caroni_central,Caroni Central,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/BTE87.jpg,
BAG01,Bridgid Annisette-George,Bridgid Annisette-George,,,,Speaker of the House,speaker_of_the_house,,,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/BAG01.jpg,
CRO01,Camille Robinson-Regis,Camille Robinson-Regis,,,,PNM,pnm,area/arouca/maloney,Arouca/Maloney,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/CRO01.jpg,
CCC15,Cherrie-Ann Crichlow-Cockburn,Cherrie-Ann Crichlow-Cockburn,,,,PNM,pnm,area/lopinot/bon_air_west,Lopinot/Bon Air West,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/CCC15.jpg,
CNH15,Christine Newallo-Hosein,Christine Newallo-Hosein,,,,UNC,unc,area/cumuto/manzanilla,Cumuto/Manzanilla,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/CNH15.jpg,
CI839,Colm Imbert,Colm Imbert,,,,PNM,pnm,area/diego_martin_north/east,Diego Martin North/East,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/CI839.jpg,
DSM15,Darryl Smith,Darryl Smith,,,,PNM,pnm,area/diego_martin_central,Diego Martin Central,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/DSM15.jpg,
DVL15,David Lee,David Lee,,,,UNC,unc,area/pointe-a-pierre,Pointe-a-Pierre,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/DVL15.jpg,
EDI15,Edmund Dillon,Edmund Dillon,,,,PNM,pnm,area/point_fortin,Point Fortin,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/EDI15.jpg,
ESF15,Esmond Forde,Esmond Forde,,,,PNM,pnm,area/tunapuna,Tunapuna,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/ESF15.jpg,
FAR55,Faris Al-Rawi,Faris Al-Rawi,,,,PNM,pnm,area/san_fernando_west,San Fernando West,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/FAR55.jpg,
FZK10,Fazal Karim,Fazal Karim,,,,UNC,unc,area/chaguanas_east,Chaguanas East,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/FZK10.jpg,
FHI05,Fitzgerald Hinds,Fitzgerald Hinds,,,,PNM,pnm,area/laventille_west,Laventille West,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/FHI05.jpg,
FKH01,Fuad Khan,Fuad Khan,,,,UNC,unc,area/barataria/san_juan,Barataria/San Juan,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/FKH01.jpg,
GSI05,Ganga Singh,Ganga Singh,,,,UNC,unc,area/chaguanas_west,Chaguanas West,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/GSI05.jpg,
GJS15,Glenda Jennings-Smith,Glenda Jennings-Smith,,,,PNM,pnm,area/toco/sangre_grande,Toco/Sangre Grande,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/GJS15.jpg,
KPB01,Kamla Persad-Bissessar,Kamla Persad-Bissessar,,,,UNC,unc,area/siparia,Siparia,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/KPB01.jpg,
KRO01,Keith Rowley,Keith Rowley,,,,PNM,pnm,area/diego_martin_west,Diego Martin West,House of Representatives,11th_republican_parliament,,,http://ttparliament.org/content_images/KRO01.jpg,
