id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
381,TARHLISSIA EP.HELLAL FATIMA,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Batna,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/170.jpg,Femme
382,TAYANE KARIMA,,,FRONT DES FORCES SOCIALISTES,front_des_forces_socialistes,Bouira,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/276.jpg,Femme
384,TAZARART KHALED,,,FRONT DES FORCES SOCIALISTES,front_des_forces_socialistes,Bejaia,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/168.jpg,Homme
386,TAZIBT RAMDANE,,,PARTI DES TRAVAILLEURS,parti_des_travailleurs,Alger,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/169.jpg,Homme
388,TEHAMI MOHAMED,,,PARTI DES TRAVAILLEURS,parti_des_travailleurs,Oran,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/171.jpg,Homme
389,TLIBA BAHAEDDINE,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Annaba,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/307.jpg,Homme
390,TORCHE TOUFIK,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Oum bouaghi,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/310.jpg,Homme
393,TORCHI BOUDJEMIA,,,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,rassemblement_national_democratique,Mila,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/311.jpg,Homme
593,TOU AMAR,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Sidi Bel Abbes,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/172.jpg,Homme
394,TOUAHRIA BRAHIM,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Illizi,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/308.jpg,Homme
397,TOUAHRIA EL MILIANI ABDELBAKI,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Aïn Defla,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/309.jpg,Homme
399,TOUHAMI EP BENABDELKRIM OUM ELKHIER,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Tamanrasset,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/173.jpg,Femme
401,YECHKOUR NEE ABBAD KHEDIDJA,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Tissemsilt,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/461.jpg,Femme
403,ZAGAD HABIB,,,MOUVEMENT DES CITOYENS LIBRES,mouvement_des_citoyens_libres,Mila,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/258.jpg,Homme
465,ZAHZOUH LAKHDAR,,,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,rassemblement_national_democratique,Nâama,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/253.jpg,Homme
467,ZAIDI OUAHIBA,,,PARTI DES JEUNES,parti_des_jeunes,Medea,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/250.jpg,Femme
469,ZAIER SAID,,,PARTI DES TRAVAILLEURS,parti_des_travailleurs,Skikda,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/257.jpg,Homme
471,ZAMOUM NEE MOUSSAOUI THAMILA,,,FRONT DES FORCES SOCIALISTES,front_des_forces_socialistes,Tizi ouzou,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/256.jpg,Femme
473,ZARROUG KAMEL,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Tebessa,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/255.jpg,Homme
475,ZEAR OCACHA,,,RASSEMBLEMENT NATIONAL DEMOCRATIQUE,rassemblement_national_democratique,Mostaganem,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/260.jpg,Homme
477,ZEBBAR BERRABAH,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Relizane,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/251.jpg,Homme
479,ZEBIRI ABDELAZIZ,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Bordj Bou Arreridj,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/474.jpg,Homme
480,ZEGGADA SALIM,,,INDEPENDANTS,independants,Khenchla,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/259.jpg,Homme
481,ZEROUAL AHMED,,,FRONT DE LIBERATION NATIONALE,front_de_liberation_nationale,Oum bouaghi,People's National Assembly,7,,,http://www.apn.dz/fr/media/com_mtree/images/listings/s/476.jpg,Homme
