id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
14013,Adam Ingram,,,,Scottish National Party,scottish-national-party,area/south_of_scotland,South of Scotland,Scottish Parliament,3,,2011-03-23,,
13966,Aileen Campbell,,,,Scottish National Party,scottish-national-party,area/south_of_scotland,South of Scotland,Scottish Parliament,3,,2011-03-23,,
13947,Alasdair Allan,,,,Scottish National Party,scottish-national-party,area/western_isles,Western Isles,Scottish Parliament,3,,2011-03-23,,
10441,Alasdair Morgan,,,,Scottish National Party,scottish-national-party,area/south_of_scotland,South of Scotland,Scottish Parliament,3,,2011-03-23,,
13985,Alex Fergusson,,,,None,none,area/galloway_and_upper_nithsdale,Galloway and Upper Nithsdale,Scottish Parliament,3,,2007-05-13,,
13985,Alex Fergusson,,,,None,none,area/galloway_and_upper_nithsdale,Galloway and Upper Nithsdale,Scottish Parliament,3,2007-05-14,2011-03-23,,
14020,Alex Johnstone,,,,Conservative,conservative,area/north_east_scotland,North East Scotland,Scottish Parliament,3,,2011-03-23,,
14071,Alex Neil,,,,Scottish National Party,scottish-national-party,area/central_scotland,Central Scotland,Scottish Parliament,3,,2011-03-23,,
10525,Alex Salmond,,,,Scottish National Party,scottish-national-party,area/gordon,Gordon,Scottish Parliament,3,,2011-03-23,,
14053,Alison McInnes,,,,Liberal Democrat,liberal-democrat,area/north_east_scotland,North East Scotland,Scottish Parliament,3,,2011-03-23,,
10628,Andrew Welsh,,,,Scottish National Party,scottish-national-party,area/angus,Angus,Scottish Parliament,3,,2011-03-23,,
14023,Andy Kerr,,,,Labour,labour,area/east_kilbride,East Kilbride,Scottish Parliament,3,,2011-03-23,,
13969,Angela Constance,,,,Scottish National Party,scottish-national-party,area/livingston,Livingston,Scottish Parliament,3,,2011-03-23,,
13998,Annabel Goldie,,,,Conservative,conservative,area/west_of_scotland,West of Scotland,Scottish Parliament,3,,2011-03-23,,
14146,Anne McLaughlin,,,,Scottish National Party,scottish-national-party,area/glasgow,Glasgow,Scottish Parliament,3,2009-02-11,2011-03-23,,
13944,Bashir Ahmad,,,,Scottish National Party,scottish-national-party,area/glasgow,Glasgow,Scottish Parliament,3,,2009-02-06,,
13945,Bill Aitken,,,,Conservative,conservative,area/glasgow,Glasgow,Scottish Parliament,3,,2011-03-23,,
13963,Bill Butler,,,,Labour,labour,area/glasgow_anniesland,Glasgow Anniesland,Scottish Parliament,3,,2011-03-23,,
14024,Bill Kidd,,,,Scottish National Party,scottish-national-party,area/glasgow,Glasgow,Scottish Parliament,3,,2011-03-23,,
14123,Bill Wilson,,,,Scottish National Party,scottish-national-party,area/west_of_scotland,West of Scotland,Scottish Parliament,3,,2011-03-23,,
13977,Bob Doris,,,,Scottish National Party,scottish-national-party,area/glasgow,Glasgow,Scottish Parliament,3,,2011-03-23,,
13943,Brian Adam,,,,Scottish National Party,scottish-national-party,area/aberdeen_north,Aberdeen North,Scottish Parliament,3,,2011-03-23,,
13971,Bruce Crawford,,,,Scottish National Party,scottish-national-party,area/stirling,Stirling,Scottish Parliament,3,,2011-03-23,,
13970,Cathie Craigie,,,,Labour,labour,area/cumbernauld_and_kilsyth,Cumbernauld and Kilsyth,Scottish Parliament,3,,2011-03-23,,
14017,Cathy Jamieson,,,,Labour,labour,"area/carrick,_cumnock_and_doon_valley","Carrick, Cumnock and Doon Valley",Scottish Parliament,3,,2011-03-23,,
14077,Cathy Peattie,,,,Labour,labour,area/falkirk_east,Falkirk East,Scottish Parliament,3,,2011-03-23,,
13999,Charlie Gordon,,,,Labour,labour,area/glasgow_cathcart,Glasgow Cathcart,Scottish Parliament,3,,2011-03-23,,
14056,Christina McKelvie,,,,Scottish National Party,scottish-national-party,area/central_scotland,Central Scotland,Scottish Parliament,3,,2011-03-23,,
14000,Christine Grahame,,,,Scottish National Party,scottish-national-party,area/south_of_scotland,South of Scotland,Scottish Parliament,3,,2011-03-23,,
14007,Christopher Harvie,,,,Scottish National Party,scottish-national-party,area/mid_scotland_and_fife,Mid Scotland and Fife,Scottish Parliament,3,,2011-03-23,,
13951,Claire Baker,,,,Labour,labour,area/mid_scotland_and_fife,Mid Scotland and Fife,Scottish Parliament,3,,2011-03-23,,
14107,Dave Thompson,,,,Scottish National Party,scottish-national-party,area/highlands_and_islands,Highlands and Islands,Scottish Parliament,3,,2011-03-23,,
14058,David McLetchie,,,,Conservative,conservative,area/edinburgh_pentlands,Edinburgh Pentlands,Scottish Parliament,3,,2011-03-23,,
14103,David Stewart,,,,Labour,labour,area/highlands_and_islands,Highlands and Islands,Scottish Parliament,3,,2011-03-23,,
14119,David Whitton,,,,Labour,labour,area/strathkelvin_and_bearsden,Strathkelvin and Bearsden,Scottish Parliament,3,,2011-03-23,,
13962,Derek Brownlee,,,,Conservative,conservative,area/south_of_scotland,South of Scotland,Scottish Parliament,3,,2011-03-23,,
14063,Des McNulty,,,,Labour,labour,area/clydebank_and_milngavie,Clydebank and Milngavie,Scottish Parliament,3,,2011-03-23,,
14061,Duncan McNeil,,,,Labour,labour,area/greenock_and_inverclyde,Greenock and Inverclyde,Scottish Parliament,3,,2011-03-23,,
14070,Elaine Murray,,,,Labour,labour,area/dumfries,Dumfries,Scottish Parliament,3,,2011-03-23,,
14099,Elaine Smith,,,,Labour,labour,area/coatbridge_and_chryston,Coatbridge and Chryston,Scottish Parliament,3,,2011-03-23,,
14096,Elizabeth Smith,,,,Conservative,conservative,area/mid_scotland_and_fife,Mid Scotland and Fife,Scottish Parliament,3,,2011-03-23,,
13980,Fergus Ewing,,,,Scottish National Party,scottish-national-party,"area/inverness_east,_nairn_and_lochaber","Inverness East, Nairn and Lochaber",Scottish Parliament,3,,2011-03-23,,
