name,id
Hon. A. Dzonzi,458
Hon. A. Lipande,364
Hon. A. Mbaya,443
Hon. A.A. Muluzi,357
Hon. A.A.N. Kachikho,409
Hon. A.C. Masi,320
Hon. A.C.M. Major,370
Hon. A.D. Kaliati,411
Hon. A.D. Ngoma Banda,314
Hon. A.H. Ngumuya,313
Hon. A.J. Dr. Chiyembekeza,447
Hon. A.K. Chitete,471
Hon. A.M. Adams,289
Hon. A.M. Naliwa,303
Hon. A.M. Nyalonje,312
Hon. A.M.M. Sangala,327
Hon. A.R. Gaffar,367
Hon. A.R. Kachale Banda,424
Hon. A.S. Nkhata,304
Hon. A.T. Mailosi,439
Hon. A.W Menyani,340
Hon. B. Kadzamira,433
Hon. B. Namasasu,307
Hon. B.A. Chambo,293
Hon. B.A.K. Banda,385
Hon. B.B Malunga,377
Hon. B.E. Kalindo,416
Hon. B.M Mtonga,381
Hon. B.R Mwale,345
Hon. C.C. Mlombwa,444
Hon. C.C. Mnyenyembe,369
Hon. C.C. Tembo,341
Hon. C.E.B. Chazama,455
Hon. C.F Mukumbwa,326
Hon. C.H.B. Kaphamtengo Yona,348
Hon. C.J. Tikhiwa,339
Hon. C.J.F. Kajawa,421
Hon. C.L. Nyirenda,306
Hon. C.L.B. Lowe,403
Hon. C.O. Mulwafu,325
Hon. C.P Mangulenje,338
Hon. C.R.W. Banda,291
Hon. C.S.M. Rev. Ngwira,398
Hon. C.T. Dr. Chiwaya,297
Hon. C.T. Mchacha,362
Hon. D. Chimalira,445
Hon. D. Lally,389
Hon. D.A. Chida,446
Hon. D.B. Namachekecha Phiri,300
Hon. D.C. Katsonga,420
Hon. D.D.S. Kadzinja,423
Hon. D.G. Banda,387
Hon. D.H.S. Chiwere,473
Hon. D.S. Zaipa,352
Hon. D.Y. Bisnowaty,386
Hon. E. Dr. Fabiano,459
Hon. E. Jolobala,298
Hon. E. Yahaya,349
Hon. E.A Makowa-Mwale,334
Hon. E.A. Chinthu-Phiri,451
Hon. E.C.K. Chihana,376
Hon. E.E. Luka,378
Hon. E.H. Chimulirenji,449
Hon. E.H. Lozo,404
Hon. E.J. Kaduya,405
Hon. E.K. Chitatanga,296
Hon. E.M. Chilenje-Nkhoma,469
Hon. E.M. Chiume,371
Hon. E.P. Ching'oma,468
Hon. E.W. Kamanga,430
