name,id
AGNES NYIRABAGENZI,174
Abbas MUKAMA,87
Adolphe BAZATOHA,2
Agnès MUKAZIBERA,126
Alfred KAYIRANGA RWASA,59
Alphonsine MUKARUGEMA,114
Amiel NGABO,153
Anitha MUTESI,330
Annonciata MUKARUGWIZA,309
Annoncée MANIRARORA,264
Athanasie GAHONDOGO,6
Athanasie NYIRAGWANEZA,180
Berthe MUJAWAMARIYA,75
Chantal KABASINGA,258
Christine MUHONGAYIRE,267
Clotilde MUKAKARANGWA,84
Constance MUKAYUHI RWAKA,123
Cécile MURUMUNAWABO,315
Donatille MUKABALISA,276
Dévote UWAMARIYA,225
Edda MUKABAGWIZA,270
Edouard BAMPORIKI,243
Emmanuel MUDIDI,72
Emmanuella MUKANYABYENDA,288
Espérance MWIZA,150
Espérance NYIRASAFARI,327
Eugène BARIKANA,246
Euthalie NYIRABEGA,177
Evariste KALISA,41
Fidèle RWIGAMBA,300
Fortunee NYIRAMADIRIDA,186
François BYABARUMWANZI,4
Françoise MUKAYISENGA,120
GIOVANNI BUSHISHI,333
Gabriel SEMASAKA,210
Gastone RUSIHA,279
Georgette RUTAYISIRE,303
Gloriose UWANYIRIGIRA,297
Henriette MUKAMURANGWA SEBERA,90
Ignatienne NYIRARUKUNDO,189
Innocent KAYITARE,62
Iphigénie MUKANDERA,306
J.Baptiste RUCIBIGANGO,198
Jacqueline MUKAKANYAMUGENGE,81
Jean Marie Vianey GATABAZI,249
Jean Thierry KAREMERA,53
Jeanne Henriette MUKABIKINO,273
Jeanne d'Arc NYINAWASE,171
Jeanne d’Arc UWIMANIMPAYE,237
John RUKU-RWABYOMA,321
Joseph Désiré NYANDWI,168
Juliana KANTENGWA,50
Justine MUKOBWA,312
Juvénal NKUSI,162
Libérata KAYITESI,63
Marie Claire UWAMAMA,294
Marie Josée KANKERA,47
Marie Mediatrice IZABIRIZA,255
Marie Rose MURESHYANKWANO,135
Marie Thérèse MUREKATETE,132
Nura NIKUZE,156
Philbert UWIRINGIYIMANA,291
Pétronille MUKANDEKEZI,285
Rose MUKANTABANA,102
SEKAMANA Connie BWIZA,5
Samuel MUSABYIMANA,141
Spéciose MUKANDUTIYE,96
Suzanne MUKAYIJORE,117
TWIKIRIZE Francesca TENGERA,318
Theogene MUNYANGEYO,282
Theoneste BEGUMISA SAFARI,3
Théobald MPORANYI,69
Théodomir NIYONSENGA,324
Théoneste KARENZI,261
Veneranda NYIRAHIRWA,183
Yvonne UWAYISENGA,231
ZENO MUTIMURA,147
