id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
013bab92-bddf-4508-b849-6150356536c4,Agathopoulou Eirini - Eleni,,,SYRIZA (Coalition of the Radical Left),syriza,Kilkis,Hellenic Parliament,14,2012-05-06,,,
98f4d133-dcb5-4c88-97ae-aef90845de32,Aidonis Christos,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Drama,Hellenic Parliament,14,2012-05-06,,,
da7ae748-9dce-4624-87ab-0cbba1233cfa,Alexopoulos Chrysovalantis,,,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,Larissa,Hellenic Parliament,14,2012-05-06,,,
6a54b198-aaf2-4f20-8d72-f0cb1364263a,Amanatidis Ioannis,,,SYRIZA (Coalition of the Radical Left),syriza,Thessaloniki A,Hellenic Parliament,14,2012-05-06,,,
2455e6cc-db1f-46de-aaa4-47b4f9f5d1a7,Ammanatidou - (Paschalidou) Evangelia (Litsa),,,SYRIZA (Coalition of the Radical Left),syriza,Thessaloniki B,Hellenic Parliament,14,2012-05-06,,,
7a88eebe-093a-4241-94cb-d43a8c3c1a46,Anagnostakis Dimitrios,,,DHM.AR (Democratic Left),dhmar,Evia,Hellenic Parliament,14,2012-05-06,,,
3412a7fa-5e0a-4404-9f47-a23707ac8d09,Andrianos Ioannis,,,N.D. (New Democracy),nd,Argolida,Hellenic Parliament,14,2012-05-06,,,
a2b75bf9-e76f-4791-ac7f-10715e9b60e6,Androulakis Dimitrios (Mimis),,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens B,Hellenic Parliament,14,2012-05-06,,,
ef815329-f549-4468-a40f-573c800551b3,Antoniou Maria,,,N.D. (New Democracy),nd,Kastoria,Hellenic Parliament,14,2012-05-06,,,
fe130b12-f712-4675-8f2a-c2249ee9756f,Apostolou Evangelos,,,SYRIZA (Coalition of the Radical Left),syriza,Evia,Hellenic Parliament,14,2012-05-06,,,
7c12ee15-1772-4d3d-8cc7-298a603c2b19,Arachovitis Stavros,,,SYRIZA (Coalition of the Radical Left),syriza,Lakonia,Hellenic Parliament,14,2012-05-06,,,
c09c98e5-74f9-4efc-88a4-0318a343787a,Arampatzi Foteini,,,N.D. (New Democracy),nd,Serres,Hellenic Parliament,14,2012-05-06,,,
b7c6971d-ee9a-47fd-bbce-747d715675a4,Arvaniti - Prevezanou Evgenia,,,ANEXARTITOI ELLINES (Independent Hellenes),anexartitoiellines,Attica,Hellenic Parliament,14,2012-05-06,,,
4d99c7ee-56f7-4b9b-9b8b-666d780d1be6,Arvanitis - Avramis Michail,,,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,Achaia,Hellenic Parliament,14,2012-05-06,,,
6919b4cf-771f-46a9-b3b5-8db81f7fab12,Arvanitopoulos Konstantinos,,,N.D. (New Democracy),nd,Piraeus A,Hellenic Parliament,14,2012-05-06,,,
544c0d0b-e2e8-472e-adb5-ffee5488f6eb,Athanasiou Athanasios (Nasos),,,SYRIZA (Coalition of the Radical Left),syriza,Attica,Hellenic Parliament,14,2012-05-06,,,
cf4f4315-7bfe-4064-9403-b07369f0b1cb,Athanasiou Charalampos,,,N.D. (New Democracy),nd,State,Hellenic Parliament,14,2012-05-06,,,
f4625b5a-b4af-41cd-8d92-a042827dbc7f,Avgerinopoulou Dionysia - Theodora,,,N.D. (New Democracy),nd,Ileia,Hellenic Parliament,14,2012-05-06,,,
6d6d25a4-53ab-40d2-84e0-830d3c6fca77,Avramidis Gavriil,,,ANEXARTITOI ELLINES (Independent Hellenes),anexartitoiellines,Thessaloniki A,Hellenic Parliament,14,2012-05-06,,,
e7de51bc-72ac-49dd-a848-7b49721dc247,Avramopoulos Dimitrios,,,N.D. (New Democracy),nd,Athens A,Hellenic Parliament,14,2012-05-06,,,
20c011bf-7d7b-4f79-a130-77944e6076ef,Barmparousis Konstantinos,,,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,Aitolo-Akarnania,Hellenic Parliament,14,2012-05-06,,,
a480dfa8-ab17-40b3-8ee9-a610cdac2156,Basiakos Evangelos,,,N.D. (New Democracy),nd,Viotia,Hellenic Parliament,14,2012-05-06,,,
1b0ab3fa-27c5-4c1b-834a-a4ce52d3c838,Bezas Antonios,,,N.D. (New Democracy),nd,Thesprotia,Hellenic Parliament,14,2012-05-06,,,
522b5d5d-e099-4857-9d9d-e894bdb24feb,Bolaris Markos,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Serres,Hellenic Parliament,14,2012-05-06,,,
8ac64aae-b18b-413c-baaa-02efe3a025d7,Boukouras Efstathios,,,LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn),laikossyndesmoschrysiavgi,Korinthia,Hellenic Parliament,14,2012-05-06,,,
96a24613-fb1d-4e23-8a85-666288512171,Bouras Athanasios,,,N.D. (New Democracy),nd,Attica,Hellenic Parliament,14,2012-05-06,,,
5b28e6cc-a01f-4e9a-b86b-409ed41fb738,Boutas Evangelos,,,K.K.E. (Communist Party of Greece),kke,Karditsa,Hellenic Parliament,14,2012-05-06,,,
