id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
917622ea-9d47-49b1-aa2b-616923f247e6,Adamopoulos Georgios,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Larissa,Hellenic Parliament,9,1996-09-22,,,
4eccae4f-e9bd-43ed-9a01-c000ad931dc3,Akifoglou Birol,,,N.D. (New Democracy),nd,Xanthi,Hellenic Parliament,9,1996-09-22,,,
38e6bfae-8ab8-4a55-b19c-aa414c3998ad,Akritidis Nikolaos,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Thessaloniki A,Hellenic Parliament,9,1996-09-22,,,
942ccdca-d387-4fb7-a8f1-e82349727699,Akrivakis Alexandros,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Viotia,Hellenic Parliament,9,1996-09-22,,,
2da3c026-443b-4760-a55c-2ad378ee61d0,Alampanos Dimitrios,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Fthiotida,Hellenic Parliament,9,1996-09-22,,,
0684b63b-5af0-4522-8794-0c215a2f2acc,Alevras Athanasios (Nasos),,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens A,Hellenic Parliament,9,1996-09-22,,,
06e0ab05-910e-4da2-857e-816d0b640837,Alexopoulos Georgios,,,N.D. (New Democracy),nd,Aitolo-Akarnania,Hellenic Parliament,9,1996-09-22,,,
ec283b83-5435-4c7b-a1bb-151343f1e4f4,Alfieri Styliani (Stella),,,Coalition of the Left and Progress,coalitionoftheleftandprogress,Piraeus A,Hellenic Parliament,9,1996-09-22,,,
c4e3413f-48ce-4fae-9f60-3f53ff911d62,Alogoskoufis Spyridon Georgios,,,N.D. (New Democracy),nd,State,Hellenic Parliament,9,1996-09-22,,,
4a3cd804-9af9-42f4-9dcf-6c3823d5c165,Anastasopoulos Nikolaos,,,N.D. (New Democracy),nd,Messinia,Hellenic Parliament,9,1996-09-22,,,
6fc923b3-3d74-42c2-8746-cc1c09aeb590,Andreoulakos Apostolos,,,N.D. (New Democracy),nd,Athens B,Hellenic Parliament,9,1996-09-22,,,
3d0b8cc2-d2b7-4fbd-a930-d2bf6dfaa329,Angourakis Charalampos,,,K.K.E. (Communist Party of Greece),kke,Athens A,Hellenic Parliament,9,1997-05-28,,,
43fbd6a8-8162-4d76-9185-fcb3955acdea,Anomeritis Georgios,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens B,Hellenic Parliament,9,1996-09-22,,,
46d6adbe-358b-44f4-8607-1a7be51719d7,Anousaki Eleni - Ilektra,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Athens A,Hellenic Parliament,9,1996-09-22,,,
345e164c-3f68-48b3-a9fc-7242edf42b17,Anthopoulos Ioannis,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Serres,Hellenic Parliament,9,1996-09-22,,,
fbedd38a-2ddf-42d4-b077-c36bb44c8b0f,Apostolakis Dimitrios,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Iraklio,Hellenic Parliament,9,1996-09-22,,,
3078f660-7100-42bf-b6d2-e3a08805b076,Apostolidis Loukas,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Viotia,Hellenic Parliament,9,1996-09-22,,,
fe130b12-f712-4675-8f2a-c2249ee9756f,Apostolou Evangelos,,,Coalition of the Left and Progress,coalitionoftheleftandprogress,Evia,Hellenic Parliament,9,1996-09-22,,,
3858e9a2-7056-4846-bc6d-e8626d204daf,Arapi - Karagianni Vasiliki,,,DI.K.KI.,dikki,Athens A,Hellenic Parliament,9,1996-09-22,,,
5056e33b-11c1-438c-b5d5-8c5678714cb2,Arapis Ioannis,,,DI.K.KI.,dikki,Piraeus B,Hellenic Parliament,9,1996-09-22,,,
c7070c81-dfbe-4d25-9d38-cb458677af57,Argyris Evangelos,,,PA.SO.K. (Panhellenic Socialist Movement),pasok,Ioannina,Hellenic Parliament,9,1996-09-22,,,
