id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date
10208,A K M Salim Osman,,,Jatiya Party,jatiya_party,Narayanganj,Jatiyo Sangshad,10,,
10283,A.B.M. Fazle Karim Chowdhury,,,Bangladesh Awami League,bangladesh_awami_league,Chittagong,Jatiyo Sangshad,10,,
10111,A.B.M. Ruhul Amin Howlader,,,Jatiya Party,jatiya_party,Patuakhali,Jatiyo Sangshad,10,,
10220,A.F.M. Bahauddin (Nasim),,,Bangladesh Awami League,bangladesh_awami_league,Madaripur,Jatiyo Sangshad,10,,
2258,A.H.M Mustafa Kamal,,,Bangladesh Awami League,bangladesh_awami_league,Comilla,Jatiyo Sangshad,10,,
10276,A.K.M Shahgahan Kamal,,,Bangladesh Awami League,bangladesh_awami_league,Laxmipur,Jatiyo Sangshad,10,,
10113,A.K.M Zahangir Hossain,,,Bangladesh Awami League,bangladesh_awami_league,Patuakhali,Jatiyo Sangshad,10,,
2254,A.K.M. Bahauddin,,,Bangladesh Awami League,bangladesh_awami_league,Comilla,Jatiyo Sangshad,10,,
2145,A.K.M. Fazlul Haque,,,Bangladesh Awami League,bangladesh_awami_league,Sherpur,Jatiyo Sangshad,10,,
2027,A.K.M. Mayeedul Islam,,,Jatiya Party,jatiya_party,Kurigram,Jatiyo Sangshad,10,,
2025,A.K.M. Mostafizur Rahman,,,Jatiya Party,jatiya_party,Kurigram,Jatiyo Sangshad,10,,
2194,A.K.M. Mozammel Huq,,,Bangladesh Awami League,bangladesh_awami_league,Gazipur,Jatiyo Sangshad,10,,
2183,A.K.M. Rahmatullah,,,Bangladesh Awami League,bangladesh_awami_league,Dhaka,Jatiyo Sangshad,10,,
1039,A.K.M. Rezaul Karim Tansen,,,Jatiya Samajtantrik Dal,jatiya_samajtantrik_dal,Bogra,Jatiyo Sangshad,10,,
2127,A.K.M.A. Awal (Saydur),,,Bangladesh Awami League,bangladesh_awami_league,Pirojpur,Jatiyo Sangshad,10,,
10168,A.M Naimur Rahman,,,Bangladesh Awami League,bangladesh_awami_league,Manikganj,Jatiyo Sangshad,10,,
2112,A.S.M. Feroz,,,Bangladesh Awami League,bangladesh_awami_league,Patuakhali,Jatiyo Sangshad,10,,
10304,ADV. UMME KULSUM SMRITY,,,Bangladesh Awami League,bangladesh_awami_league,Seat,Jatiyo Sangshad,10,,
10327,ADVOCATE NAVANA AKTER,,,Bangladesh Awami League,bangladesh_awami_league,Seat,Jatiyo Sangshad,10,,
10328,AMATUL KIBRIA KEYA,,,Bangladesh Awami League,bangladesh_awami_league,Seat,Jatiyo Sangshad,10,,
10334,AMINA AHMED,,,Bangladesh Awami League,bangladesh_awami_league,Seat,Jatiyo Sangshad,10,,
2133,Abdul Latif Siddique,,,Bangladesh Awami League,bangladesh_awami_league,Tangail,Jatiyo Sangshad,10,,
1066,Abdul Majid Mondol,,,Bangladesh Awami League,bangladesh_awami_league,Sirajganj,Jatiyo Sangshad,10,,
1036,Abdul Mannan,,,Bangladesh Awami League,bangladesh_awami_league,Bogra,Jatiyo Sangshad,10,,
2253,Abdul Matin Khasru,,,Bangladesh Awami League,bangladesh_awami_league,Comilla,Jatiyo Sangshad,10,,
2118,Abdullah Al Islam Jakob,,,Bangladesh Awami League,bangladesh_awami_league,Bhola,Jatiyo Sangshad,10,,
2297,Abdur Rahman Badi,,,Bangladesh Awami League,bangladesh_awami_league,Cox's Bazar,Jatiyo Sangshad,10,,
1078,Abdur Rouf,,,Bangladesh Awami League,bangladesh_awami_league,Kushtia,Jatiyo Sangshad,10,,
10292,Abu Reza Muhammad Nezamuddin,,,Bangladesh Awami League,bangladesh_awami_league,Chittagong,Jatiyo Sangshad,10,,
