name,id
Ahti Vielma,810
Aila Paloniemi,811
Aino-Kaisa Pekonen,1097
Aleksanders Stubs,1031
Alexander Stubb,1031
Ani Sinemeki,600
Anna Kontula,1155
Anna-Maja Henriksson,941
Anne Holmlund,630
Anne Huotari,453
Anne Kalmari,953
Anne Louhelainen,1150
Anne-Mari Virolainen,948
Anneli Jäätteenmäki,189
Anneli Kiljunen,791
Anni Sinnemäki,600
Annika Lapintie,479
Annika Saarikko,1157
Anssi Joutsenlahti,910615
Antero Kekkonen,179
Antti Kaikkonen,772
Antti Kalliomäki,166
Antti Lindtman,1147
Antti Rantakangas,592
Antti Vuolanne,961
Anu Urpalainen,1226
Anu Vehviläinen,508
Ari Jalonen,1124
Ari Torniainen,1120
Arja Alho,111
Arja Juvonen,1129
Arja Karhuvaara,918
Arto Bryggare,450
Arto Pirttilahti,1101
Arto Satonen,784
Arto Seppälä,597
Astrid Thors,770
Aulis Ranta-Muotio,496
Ben Zyskowicz,301
Bjarne Kallis,417
Christina Gestrin,623
Claes Andersson,121
Eero Akaan-Penttilä,558
Eero Heinäluoma,768
Eero Lankia,774
Eero Lehti,935
Eero Lämsä,481
Eero Reijonen,796
Eero Suutari,1111
Eeva-Johanna Eloranta,1099
Eeva-Maria Maijala,1151
Eila Tiainen,1113
Elina Lepomäki,1279
Elisabeth Nauclér,973
Elsi Katainen,939
Erkki Kanerva,567
Erkki Pulliainen,240
Erkki Tuomioja,357
Erkki Virtanen,793
Esa Lahtela,478
Esko Aho,104
Esko Ahonen,804
Esko Helle,125
Esko Kiviranta,779
Esko Kurvinen,576
Esko-Juhani Tennilä,278
Eva Biaudet,351
Gunnar Jansson,148
Hanna Markkula-Kivisilta,410
Hanna Mäntylä,1088
Hanna Tainio,1112
Hanna-Leena Hemming,777
Hannakaisa Heikkinen,938
Hannes Manninen,483
Hannu Aho,557
Hannu Hoskonen,797
Hannu Takkula,502
Harri Jaskari,972
Harry Wallin,609
Heidi Hautala,352
Heikki A. Ollila,204
Heikki Autto,1089
Heli Järvinen,930
Heli Paasio,589
Henna Virkkunen,957
Henrik Lax,165
Håkan Nordman,224
Iivo Polvi,374
Ilka Kanerva,170
Ilkka Kanerva,170
Ilkka Kantola,954
Ilkka Taipale,620
Ilkka Viljanen,968
Inkeri Kerola,613
Irina Krohn,472
Irja Tulonen,506
Ismo Seivästö,399
Ismo Soukola,1110
Jaakko Laakso,407
Jaana Pelkonen,1098
Jaana Ylä-Mononen,610
Jacob Söderman,311
