id,legacy
e3aab23e-a883-4763-be0d-92e5936024e2,47
f4f995ae-126c-468f-8f26-deec1e26adc2,372
58aff53c-e322-40e3-a8d2-49b672ae500c,373
3fdb5680-ddd6-4c06-a199-6a3a76327ece,49
2d97597a-4313-4ee9-a5bc-762c2608b4f9,422
e57828f1-e51a-41ea-a61b-7fc1b92e2b37,109
a539ff7e-cc05-4dfe-b068-a5969a0d9538,79
7877e36d-a18b-4e99-b6bb-74aac77286d3,374
7bcba90d-f015-4ea3-9243-eb1619719f61,80
5b06a945-d7f3-4290-8794-9372273aa22c,96
dd1cba32-c84c-4563-88a0-cb724a62ffce,72
069c61d9-e17f-46aa-aba9-1b255e3166e5,70
9fbcb798-95de-44a8-ae21-b8c42eb21f27,107
6338f4dd-223b-4900-8cf7-d632eaabdb0e,64
d7a8d7c9-9019-4db4-8039-0941b7ab9e1a,83
88204fba-8f58-4add-9e16-2c9aba3ad44c,425
b7fae283-e2ae-4f24-b071-473db127ed2b,76
294b101b-1db4-469e-9684-f3124f9cd061,218
d65f8266-9315-47be-9c64-0f54625c6ddf,375
212c44f3-e91d-48ad-9476-ad3ea8998ab6,642
9dbf37cd-1a94-47f5-93ac-b7de0e34083b,62
9969d9d7-ab81-4ab0-bd80-35e4c21d5b22,81
1ab91134-5837-430d-855d-6acfdce78d86,69
4116682f-f3c3-4514-a891-b9fe8afa245f,376
b7892b68-4297-47ca-a4fa-00f343925655,75
a4194905-b544-441b-a58f-7d92681398cf,82
e3c01d19-cdd8-407c-b52f-95eea87f2307,424
c1735663-4615-4bd7-bac6-68f206835bf3,65
e6f6e01b-bcb0-4374-8912-7e1eaf492f10,97
36915827-7b54-4f98-8f0a-a54db2a41136,63
73c20499-0d12-4409-b430-1ae222d6bc4c,110
c2e677f9-7320-45b6-88a4-32ef42ff1acc,91
c074f156-4e82-43ea-a999-2333b7b0f75c,71
a41f0372-a0b2-422a-b9f5-a04698a8205e,90
7e3b4661-2fe0-4f15-9970-86b98701dee1,66
884b6d85-564f-4f43-9e37-d5306e241cc5,77
acdcf89a-6477-4afd-a65e-9989bd2a1af4,377
5049236d-df09-43ab-a843-b9c910603479,111
10995076-8cb9-43a8-b1e0-ed1af900ed70,68
ed4838aa-19f8-493c-b8c4-58780b5b0d84,112
74f795c8-c159-4c18-b2e5-bfbf58502c29,86
25ac9df5-73ca-446b-8bc3-d91b80b7909b,87
7efe27f8-e3a4-4ac2-8daf-f49bdca45ab9,89
3392297b-d394-4b04-a858-3738b2931335,67
fe40bb08-5025-473d-af52-bf1e30ecc5e6,88
4519dd08-5c45-4324-a257-591aaa03c3e8,74
58467ee7-696f-4c46-91c8-7ac4110e9d32,379
