id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
genowefa-wiśniowska,Genowefa Wiśniowska,,,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,klub_parlamentarny_samoobrona_rzeczypospolitej_polskiej,Województwo podlaskie 24,Sejm,5,,,,
giovanni-roman,Giovanni Roman,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo dolnośląskie 2,Sejm,5,,,,
grażyna-ciemniak,Grażyna Ciemniak,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo kujawsko-pomorskie 4,Sejm,5,,,,
grażyna-tyszko,Grażyna Tyszko,,,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,klub_parlamentarny_samoobrona_rzeczypospolitej_polskiej,Województwo łódzkie 11,Sejm,5,,,,
grzegorz-dolniak,Grzegorz Dolniak,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo śląskie 32,Sejm,5,,,,
grzegorz-janik,Grzegorz Janik,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo śląskie 30,Sejm,5,,,,
grzegorz-kołacz,Grzegorz Kołacz,,,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,klub_parlamentarny_samoobrona_rzeczypospolitej_polskiej,Województwo dolnośląskie 2,Sejm,5,,,,
grzegorz-kurczuk,Grzegorz Kurczuk,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo lubelskie 6,Sejm,5,,,,
grzegorz-napieralski,Grzegorz Napieralski,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo zachodniopomorskie 41,Sejm,5,,,,
grzegorz-schetyna,Grzegorz Schetyna,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo dolnośląskie 1,Sejm,5,,,,
grzegorz-skwierczyński,Grzegorz Skwierczyński,,,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,klub_parlamentarny_samoobrona_rzeczypospolitej_polskiej,Województwo mazowieckie 18,Sejm,5,,,,
grzegorz-tobiszowski,Grzegorz Tobiszowski,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo śląskie 31,Sejm,5,,,,
grzegorz-woźny,Grzegorz Woźny,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo wielkopolskie 36,Sejm,5,,,,
halina-molka,Halina Molka,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo łódzkie 10,Sejm,5,,,,
halina-murias,Halina Murias,,,Klub Parlamentarny Liga Polskich Rodzin,klub_parlamentarny_liga_polskich_rodzin,Województwo podkarpackie 23,Sejm,5,,,,
halina-olendzka,Halina Olendzka,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo świętokrzyskie 33,Sejm,5,,,,
halina-rozpondek,Halina Rozpondek,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo śląskie 28,Sejm,5,,,,
hanna-foltyn-kubicka,Hanna Foltyn-Kubicka,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo pomorskie 25,Sejm,5,,2005-12-06,,
hanna-gronkiewicz-waltz,Hanna Gronkiewicz-Waltz,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo mazowieckie 19,Sejm,5,,2006-11-26,,
henryk-gołębiewski-(polityk),Henryk Gołębiewski,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo dolnośląskie 2,Sejm,5,,,,
henryk-kowalczyk,Henryk Kowalczyk,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo mazowieckie 18,Sejm,5,,,,
henryk-kroll,Henryk Kroll,,,Posłowie niezrzeszeni,posłowie_niezrzeszeni,Województwo opolskie 21,Sejm,5,,,,
henryk-milcarz,Henryk Milcarz,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo świętokrzyskie 33,Sejm,5,,,,
henryk-młynarczyk-(polityk),Henryk Młynarczyk,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo lubelskie 7,Sejm,5,,,,
henryk-siedlaczek,Henryk Siedlaczek,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo śląskie 30,Sejm,5,,,,
henryk-smolarz,Henryk Smolarz,,,Klub Poselski Polskiego Stronnictwa Ludowego,klub_poselski_polskiego_stronnictwa_ludowego,Województwo lubelskie 6,Sejm,5,,,,
hubert-costa,Hubert Costa,,,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,klub_parlamentarny_samoobrona_rzeczypospolitej_polskiej,Województwo dolnośląskie 1,Sejm,5,,,,
ireneusz-raś,Ireneusz Raś,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo małopolskie 13,Sejm,5,,,,
iwona-arent,Iwona Arent,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo warmińsko-mazurskie 35,Sejm,5,,,,
iwona-Śledzińska-katarasińska,Iwona Śledzińska-Katarasińska,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo łódzkie 9,Sejm,5,,,,
izabela-jaruga-nowacka,Izabela Jaruga-Nowacka,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo pomorskie 26,Sejm,5,,,,
izabela-kloc,Izabela Kloc,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo śląskie 30,Sejm,5,,,,
izabela-mrzygłocka,Izabela Mrzygłocka,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo dolnośląskie 2,Sejm,5,,,,
jacek-bogucki,Jacek Bogucki,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo podlaskie 24,Sejm,5,,,,
jacek-falfus,Jacek Falfus,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo śląskie 27,Sejm,5,,,,
jacek-kościelniak,Jacek Kościelniak,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo śląskie 32,Sejm,5,,,,
jacek-krupa,Jacek Krupa,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo małopolskie 13,Sejm,5,,,,
jacek-kurski,Jacek Kurski,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo pomorskie 25,Sejm,5,,,,
jacek-piechota,Jacek Piechota,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo zachodniopomorskie 41,Sejm,5,,,,
jacek-tomczak-(polityk),Jacek Tomczak,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo wielkopolskie 39,Sejm,5,,,,
jacek-wojciechowicz,Jacek Wojciechowicz,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo mazowieckie 19,Sejm,5,,2006-12-05,,
jadwiga-wiśniewska,Jadwiga Wiśniewska,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo śląskie 28,Sejm,5,,,,
jadwiga-zakrzewska,Jadwiga Zakrzewska,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo mazowieckie 20,Sejm,5,,,,
jakub-rutnicki,Jakub Rutnicki,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo wielkopolskie 38,Sejm,5,,,,
jakub-szulc,Jakub Szulc,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo dolnośląskie 2,Sejm,5,,,,
jan-bednarek,Jan Bednarek,,,Posłowie niezrzeszeni,posłowie_niezrzeszeni,Województwo zachodniopomorskie 40,Sejm,5,,,,
jan-bestry,Jan Bestry,,,Posłowie niezrzeszeni,posłowie_niezrzeszeni,Województwo kujawsko-pomorskie 4,Sejm,5,,,,
jan-bury-(ur.-1963),Jan Bury,,,Klub Poselski Polskiego Stronnictwa Ludowego,klub_poselski_polskiego_stronnictwa_ludowego,Województwo podkarpackie 23,Sejm,5,,,,
jan-jarota,Jan Jarota,,,Klub Parlamentarny Liga Polskich Rodzin,klub_parlamentarny_liga_polskich_rodzin,Województwo podlaskie 24,Sejm,5,,,,
jan-kochanowski-(polityk),Jan Kochanowski,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo lubuskie 8,Sejm,5,,,,
jan-filip-libicki,Jan Libicki,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo wielkopolskie 39,Sejm,5,,,,
jan-ołdakowski,Jan Ołdakowski,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo mazowieckie 19,Sejm,5,,,,
jan-rokita,Jan Rokita,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo małopolskie 13,Sejm,5,,,,
jan-rzymełka,Jan Rzymełka,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo śląskie 31,Sejm,5,,,,
jan-szwarc,Jan Szwarc,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo śląskie 27,Sejm,5,,,,
jan-szyszko,Jan Szyszko,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo mazowieckie 20,Sejm,5,,,,
jan-tomaka,Jan Tomaka,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo podkarpackie 23,Sejm,5,,,,
jan-wyrowiński,Jan Wyrowiński,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo kujawsko-pomorskie 5,Sejm,5,,,,
jan-zubowski,Jan Zubowski,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo dolnośląskie 1,Sejm,5,,2006-11-26,,
jan-Łopata,Jan Łopata,,,Klub Poselski Polskiego Stronnictwa Ludowego,klub_poselski_polskiego_stronnictwa_ludowego,Województwo lubelskie 6,Sejm,5,,,,
jan-Łączny,Jan Łączny,,,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,klub_parlamentarny_samoobrona_rzeczypospolitej_polskiej,Województwo zachodniopomorskie 40,Sejm,5,,,,
janusz-chwierut,Janusz Chwierut,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo małopolskie 12,Sejm,5,,,,
janusz-dobrosz,Janusz Dobrosz,,,Klub Parlamentarny Liga Polskich Rodzin,klub_parlamentarny_liga_polskich_rodzin,Województwo dolnośląskie 3,Sejm,5,,,,
janusz-kołodziej-(polityk),Janusz Kołodziej,,,Klub Parlamentarny Liga Polskich Rodzin,klub_parlamentarny_liga_polskich_rodzin,Województwo podkarpackie 22,Sejm,5,,,,
janusz-krasoń,Janusz Krasoń,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo dolnośląskie 3,Sejm,5,,,,
janusz-maksymiuk,Janusz Maksymiuk,,,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,klub_parlamentarny_samoobrona_rzeczypospolitej_polskiej,Województwo podkarpackie 22,Sejm,5,,,,
janusz-palikot,Janusz Palikot,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo lubelskie 6,Sejm,5,,,,
janusz-wójcik,Janusz Wójcik,,,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,klub_parlamentarny_samoobrona_rzeczypospolitej_polskiej,Województwo podlaskie 24,Sejm,5,,,,
janusz-zemke,Janusz Zemke,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo kujawsko-pomorskie 4,Sejm,5,,,,
jarosław-duda,Jarosław Duda,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo dolnośląskie 3,Sejm,5,,,,
jarosław-jagiełło,Jarosław Jagiełło,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo łódzkie 9,Sejm,5,,,,
jarosław-kaczyński,Jarosław Kaczyński,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo mazowieckie 19,Sejm,5,,,,
jarosław-kalinowski-(polityk),Jarosław Kalinowski,,,Klub Poselski Polskiego Stronnictwa Ludowego,klub_poselski_polskiego_stronnictwa_ludowego,Województwo mazowieckie 18,Sejm,5,,,,
jarosław-rusiecki,Jarosław Rusiecki,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo świętokrzyskie 33,Sejm,5,,,,
jarosław-sellin,Jarosław Sellin,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo pomorskie 26,Sejm,5,,,,
jarosław-stawiarski,Jarosław Stawiarski,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo lubelskie 6,Sejm,5,2006-02-15,,,
jarosław-urbaniak,Jarosław Urbaniak,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo wielkopolskie 36,Sejm,5,,,,
jarosław-wałęsa,Jarosław Wałęsa,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo pomorskie 25,Sejm,5,,,,
jarosław-zieliński-(polityk),Jarosław Zieliński,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo podlaskie 24,Sejm,5,,,,
jarosław-Żaczek,Jarosław Żaczek,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo lubelskie 6,Sejm,5,,,,
jerzy-bielecki-(polityk),Jerzy Bielecki,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo lubelskie 6,Sejm,5,,,,
jerzy-budnik,Jerzy Budnik,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo pomorskie 26,Sejm,5,,,,
jerzy-fedorowicz,Jerzy Fedorowicz,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo małopolskie 13,Sejm,5,,,,
jerzy-gosiewski,Jerzy Gosiewski,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo warmińsko-mazurskie 35,Sejm,5,,,,
jerzy-kozdroń,Jerzy Kozdroń,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo pomorskie 25,Sejm,5,,,,
jerzy-materna,Jerzy Materna,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo lubuskie 8,Sejm,5,,,,
jerzy-polaczek,Jerzy Polaczek,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo śląskie 31,Sejm,5,,,,
jerzy-szmajdziński,Jerzy Szmajdziński,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo dolnośląskie 1,Sejm,5,,,,
jerzy-wenderlich,Jerzy Wenderlich,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo kujawsko-pomorskie 5,Sejm,5,,,,
jerzy-zawisza,Jerzy Zawisza,,,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,klub_parlamentarny_samoobrona_rzeczypospolitej_polskiej,Województwo małopolskie 15,Sejm,5,,,,
jerzy-Żyszkiewicz,Jerzy Żyszkiewicz,,,Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej,klub_parlamentarny_samoobrona_rzeczypospolitej_polskiej,Województwo dolnośląskie 3,Sejm,5,,,,
joachim-brudziński,Joachim Brudziński,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo zachodniopomorskie 41,Sejm,5,,,,
joanna-fabisiak,Joanna Fabisiak,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo mazowieckie 19,Sejm,5,,,,
joanna-senyszyn,Joanna Senyszyn,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo pomorskie 26,Sejm,5,,,,
joanna-skrzydlewska,Joanna Skrzydlewska,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo łódzkie 9,Sejm,5,,,,
jolanta-hibner,Jolanta Hibner,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo mazowieckie 19,Sejm,5,,,,
jolanta-szczypińska,Jolanta Szczypińska,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo pomorskie 26,Sejm,5,,,,
jolanta-szymanek-deresz,Jolanta Szymanek-Deresz,,,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,klub_parlamentarny_sojuszu_lewicy_demokratycznej,Województwo mazowieckie 16,Sejm,5,,,,
julia-pitera,Julia Pitera,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo mazowieckie 19,Sejm,5,,,,
józef-berger,Józef Berger,,,Klub Parlamentarny Platforma Obywatelska,klub_parlamentarny_platforma_obywatelska,Województwo śląskie 31,Sejm,5,2006-10-10,,,
józef-cepil,Józef Cepil,,,Klub Parlamentarny Prawo i Sprawiedliwość,klub_parlamentarny_prawo_i_sprawiedliwość,Województwo świętokrzyskie 33,Sejm,5,,,,
