id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
adam-glapiński,Adam Glapiński,,,,Klub Parlamentarny Porozumienia Centrum[u],klub_parlamentarny_porozumienia_centrum[u],1-1,Województwo warszawskie 1,Sejm,1,,,,male
adam-halber,Adam Halber,,,,Sojusz Lewicy Demokratycznej Klub Parlamentarny,sojusz_lewicy_demokratycznej_klub_parlamentarny,area/lista_ogólnopolska,Lista ogólnopolska,Sejm,1,,,,male
adam-lipiński,Adam Lipiński,,,,Klub Parlamentarny Porozumienia Centrum[u],klub_parlamentarny_porozumienia_centrum[u],11-1,Województwo wrocławskie 11,Sejm,1,,,,male
adam-matuszczak,Adam Matuszczak,,,,Klub Parlamentarny Konwencja Polska,klub_parlamentarny_konwencja_polska,29-1,Województwa rzeszowskie i tarnobrzeskie 29,Sejm,1,,,,male
adam-piechowicz,Adam Piechowicz,,,,"Koło Poselskie Partii Emerytów i Rencistów ""Nadzieja""","koło_poselskie_partii_emerytów_i_rencistów_""nadzieja""",area/lista_ogólnopolska,Lista ogólnopolska,Sejm,1,,,,male
adam-sengebusch,Adam Sengebusch,,,,Klub Parlamentarny Konfederacji Polski Niepodległej,klub_parlamentarny_konfederacji_polski_niepodległej,17-1,Województwo bydgoskie 17,Sejm,1,,,,male
adam-słomka,Adam Słomka,,,,Klub Parlamentarny Konfederacji Polski Niepodległej,klub_parlamentarny_konfederacji_polski_niepodległej,36-1,Województwo katowickie 36,Sejm,1,,,,male
adam-ziemiński-(poseł),Adam Ziemiński,,,,Klub Parlamentarny Konfederacji Polski Niepodległej,klub_parlamentarny_konfederacji_polski_niepodległej,12-1,Województwo wałbrzyskie 12,Sejm,1,,,,male
adam-Łukomski,Adam Łukomski,,,,Klub Parlamentarny Zjednoczenia Chrześcijańsko-Narodowego[k],klub_parlamentarny_zjednoczenia_chrześcijańsko-narodowego[k],area/województwo_kieleckie,Województwo kieleckie,Sejm,1,,,,male
aleksander-bentkowski,Aleksander Bentkowski,,,,Klub Parlamentarny Polskiego Stronnictwa Ludowego[d],klub_parlamentarny_polskiego_stronnictwa_ludowego[d],29-1,Województwa rzeszowskie i tarnobrzeskie 29,Sejm,1,,,,male
aleksander-hall,Aleksander Hall,,,,Klub Parlamentarny Konwencja Polska,klub_parlamentarny_konwencja_polska,22-1,Województwo gdańskie 22,Sejm,1,,,https://upload.wikimedia.org/wikipedia/commons/c/cb/Aleksander_Hall.JPG,male
aleksander-krawczuk,Aleksander Krawczuk,,,,Sojusz Lewicy Demokratycznej Klub Parlamentarny,sojusz_lewicy_demokratycznej_klub_parlamentarny,33-1,Województwo krakowskie 33,Sejm,1,,,https://upload.wikimedia.org/wikipedia/commons/e/ef/Aleksander_Krawczuk.jpg,male
aleksander-kwaśniewski,Aleksander Kwaśniewski,,,,Sojusz Lewicy Demokratycznej Klub Parlamentarny,sojusz_lewicy_demokratycznej_klub_parlamentarny,1-1,Województwo warszawskie 1,Sejm,1,,,https://upload.wikimedia.org/wikipedia/commons/a/ad/Aleksander_kwasniewski_konferencja.jpg,male
aleksander-małachowski,Aleksander Małachowski,,,,Unia Pracy Koło Parlamentarne[z],unia_pracy_koło_parlamentarne[z],25-1,Województwa białostockie i suwalskie 25,Sejm,1,,,,male
aleksander-usakiewicz,Aleksander Usakiewicz,,,,Klub Parlamentarny Zjednoczenia Chrześcijańsko-Narodowego[k],klub_parlamentarny_zjednoczenia_chrześcijańsko-narodowego[k],25-1,Województwa białostockie i suwalskie 25,Sejm,1,,,,male
aleksander-Łuczak,Aleksander Łuczak,,,,Klub Parlamentarny Polskiego Stronnictwa Ludowego[d],klub_parlamentarny_polskiego_stronnictwa_ludowego[d],area/lista_ogólnopolska,Lista ogólnopolska,Sejm,1,,,,male
alojzy-pietrzyk,Alojzy Pietrzyk,,,,"Klub Parlamentarny NSZZ ""Solidarność""","klub_parlamentarny_nszz_""solidarność""",36-1,Województwo katowickie 36,Sejm,1,,,,male
alojzy-szablewski,Alojzy Szablewski,,,,Klub Parlamentarny Zjednoczenia Chrześcijańsko-Narodowego[k],klub_parlamentarny_zjednoczenia_chrześcijańsko-narodowego[k],22-1,Województwo gdańskie 22,Sejm,1,,,,male
andrzej-adamowicz,Andrzej Adamowicz,,,,Klub Parlamentarny Porozumienie Ludowe,klub_parlamentarny_porozumienie_ludowe,5-1,Województwo piotrkowskie 5,Sejm,1,,,,male
andrzej-andrysiak,Andrzej Andrysiak,,,,Klub Parlamentarny Porozumienia Centrum[u],klub_parlamentarny_porozumienia_centrum[u],10-1,Województwo opolskie 10,Sejm,1,,,,male
andrzej-andrzejczak,Andrzej Andrzejczak,,,,Klub Parlamentarny Konfederacji Polski Niepodległej,klub_parlamentarny_konfederacji_polski_niepodległej,37-1,Województwo katowickie 37,Sejm,1,,,,male
andrzej-anusz,Andrzej Anusz,,,,"Klub Parlamentarny ""Ruch dla Rzeczypospolitej""","klub_parlamentarny_""ruch_dla_rzeczypospolitej""",area/lista_ogólnopolska,Lista ogólnopolska,Sejm,1,,,,male
andrzej-arendarski,Andrzej Arendarski,,,,Klub Polski Program Liberalny[g],klub_polski_program_liberalny[g],2-1,Województwo warszawskie 2,Sejm,1,,,,male
