id,name,email,twitter,group,group_id,area,chamber,term,start_date,end_date,image,gender
494,Angel A. Demapan,,,Republican,republican,Election District 1,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/494.jpg,
491,Anthony T. Benavente,,,Independent,independent,Election District 3,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/491.jpg,
499,Antonio P. Sablan,,,Independent,independent,Election District 1,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/499.jpg,
490,Blas Jonathan Attao,,,Independent,independent,Election District 3,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/490.jpg,
504,Edmund S. Villagomez,,,Independent,independent,Election District 3,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/504.jpg,
498,Edwin K. Propst,,,Independent,independent,Election District 1,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/498.jpg,
489,Edwin P. Aldan,,,Independent,independent,Election District 6,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/489.jpg,
497,Felicidad T. Ogumoro,,,Republican,republican,Election District 3,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/497.jpg,
502,Francis S. Taimanao,,,Independent,independent,Election District 5,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/502.jpg,
479,George N. Camacho,,,Republican,republican,Election District 4,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/479.jpg,
496,Glenn L. Maratita,,,Republican,republican,Election District 7,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/496.jpg,
500,John Paul Sablan,,,Republican,republican,Election District 2,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/500.jpg,
495,Joseph Lee Pan Guerrero,,,Republican,republican,Election District 1,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/495.jpg,
477,Joseph P. Deleon Guerrero,,,Independent,independent,Election District 1,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/477.jpg,
493,Lorenzo I. Deleon Guerrero,,,Independent,independent,Election District 5,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/493.jpg,
478,Rafael S. Demapan,,,Republican,republican,Election District 2,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/478.jpg,
505,Ralph N. Yumul,,,Independent,independent,Election District 3,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/505.jpg,
503,Ramon A. Tebuteb,,,Independent,independent,Election District 3,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/503.jpg,
492,Roman C. Benavente,,,Independent,independent,Election District 1,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/492.jpg,
501,Vinson E. Sablan,,,Independent,independent,Election District 4,Sejm,19,,,http://www.cnmileg.gov.mp/images/members/501.jpg,
