id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
mme_aka_amanan_veronique,Mme AKA AMANAN VERONIQUE,,,,INDEPENDANT,independant,26-76,M`BATTO,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/aka_amanan.tiff,female
mme_ake_camille,Mme AKE CAMILLE,,,,PDCI,pdci,24-68,ALEPE,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/ake_camille.tiff,female
mme_assa_ahou_emilienne,Mme ASSA AHOU EMILIENNE,,,,PDCI,pdci,26-75,DIMBOKRO,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/assa_ahou.tiff,female
mme_bamba_affoussiata,Mme BAMBA AFFOUSSIATA,,,,RDR,rdr,8-22,ABIDJAN,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/affousy.jpg,female
mme_bamba_sogona,Mme BAMBA SOGONA,,,,RDR,rdr,17-47,NIAKARAMANDOUGOU,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/BAMBA_SOGONA.jpg,female
mme_bregnon_pauline,Mme BREGNON PAULINE,,,,RDR,rdr,8-22,ABIDJAN,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/BREGNON_PAULINE.jpg,female
mme_brou_amenan_florance,Mme BROU AMENAN FLORANCE,,,,PDCI,pdci,19-52,DAOUKRO,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/brou_amenan.tiff,female
mme_brou_kuha_marguerite,Mme BROU KUHA MARGUERITE,,,,PDCI,pdci,20-55,ABENGOUROU,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/brou_kuha.tiff,female
mme_coura_bakayoko,Mme COURA BAKAYOKO,,,,RDR,rdr,23-63,BOUAFLE,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/coura_bakayoko.tiff,female
mme_diallo_ma,Mme DIALLO MA,,,,RDR,rdr,8-22,ABIDJAN,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/diallo_ma_titu.jpg,female
mme_fofana_nossamba,Mme FOFANA NOSSAMBA,,,,RDR,rdr,11-28,BOUAKE,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/FOFANA_NOSSAMBA.jpg,female
mme_kamara_aminata,Mme KAMARA AMINATA,,,,RDR,rdr,8-22,ABIDJAN,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/amy.jpg,female
mme_kamissoko_kandia,Mme KAMISSOKO KANDIA,,,,RDR,rdr,8-22,ABIDJAN,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/kandia.jpg,female
mme_kayo_slaha_clarisse,Mme KAYO SLAHA CLARISSE,,,,UDPCI,udpci,31-91,ZOUAN-HOUNIEN,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/kayo_slaha_clarisse.tiff,female
mme_kouakou_akissi_colette,Mme KOUAKOU AKISSI COLETTE,,,,PDCI,pdci,11-28,BOUAKE,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/KOUAKOU_AKISSI.jpg,female
mme_nassalatou_diaby,Mme NASSALATOU DIABY,,,,RDR,rdr,8-22,ABIDJAN,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/NASSALATOU_DIABY.jpg,female
mme_ouegnin_yasmina_frederique_lucienne,Mme OUEGNIN YASMINA FREDERIQUE LUCIENNE,,,,PDCI,pdci,8-22,ABIDJAN,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/yasmina_ouegnin.jpg,female
mme_oulai_zagni_madeleine,Mme OULAI ZAGNI MADELEINE,,,,PDCI,pdci,7-19,BLOLEQUIN,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/oulai_zagni_madeleine.jpg,female
mme_ouloto_anne_desiree,Mme OULOTO ANNE DESIREE,,,,RDR,rdr,7-21,TOULEPLEU,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/anne.jpg,female
mme_sarra_fadika,Mme SARRA FADIKA,,,,RDR,rdr,2-6,TOUBA,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/SARRA_FADIKA.jpg,female
mme_tehoua_amah_marie,Mme TEHOUA AMAH MARIE,,,,PDCI,pdci,26-74,BONGOUANOU,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/tehoua_amah_marie.tiff,female
mme_traore_adjaratou,Mme TRAORE ADJARATOU,,,,RDR,rdr,8-22,ABIDJAN,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/traore_adjaratou_titu.jpg,female
mme_traore_mariame,Mme TRAORE MARIAME,,,,RDR,rdr,3-9,TENGRELA,National Assembly,2.2,,,http://www.abidjan.net/elections/legislatives/2011/resultats/thumb/TRAORE_MARIAME.jpg,female
