id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
abate_ebo_adou,ABATE EBO ADOU,,,,USN,usn,area/djibouti,Djibouti,National Assembly,6,,,,
abdi_khaireh_bouh,ABDI KHAIREH BOUH,,,,UMP,ump,area/ali_sabiix,Ali Sabiix,National Assembly,6,,,,
abdillahi_bilal_kidar,ABDILLAHI BILAL KIDAR,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
abdillahi_farah_lodon,ABDILLAHI FARAH LODON,,,,USN,usn,area/djibouti,Djibouti,National Assembly,6,,,,
abdo_sikieh_dirieh,ABDO SIKIEH DIRIEH,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
abdoulkader_ali_houmed,ABDOULKADER ALI HOUMED,,,,UMP,ump,area/tadjourah,Tadjourah,National Assembly,6,,,,
abdoulkader_kamil_moham,ABDOULKADER KAMIL MOHAM,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
abdoulkader_mohamed_moussa,ABDOULKADER MOHAMED MOUSSA,,,,UMP,ump,area/dikhil,Dikhil,National Assembly,6,,,,
abdoulwahab_barkat_gourad,ABDOULWAHAB BARKAT GOURAD,,,,UMP,ump,area/dikhil,Dikhil,National Assembly,6,,,,
abdourahman_hassan_rayaleh,ABDOURAHMAN HASSAN RAYALEH,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
adan_mohamed_abdou,ADAN MOHAMED ABDOU,,,,USN,usn,area/djibouti,Djibouti,National Assembly,6,,,,
aden_darar_moussa,ADEN DARAR MOUSSA,,,,UMP,ump,area/dikhil,Dikhil,National Assembly,6,,,,
aden_robleh_awaleh,ADEN ROBLEH AWALEH,,,,USN,usn,area/djibouti,Djibouti,National Assembly,6,,,,
ahmed_hassan_mohamed,AHMED HASSAN MOHAMED,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
aicha_dabar_guelleh,AICHA DABAR GUELLEH,,,,UMP,ump,area/dikhil,Dikhil,National Assembly,6,,,,
ali_abdi_farah,ALI ABDI FARAH,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
ali_adoyta_iwad,ALI ADOYTA IWAD,,,,UMP,ump,area/tadjourah,Tadjourah,National Assembly,6,,,,
ali_chehem_bourhan,ALI CHEHEM BOURHAN,,,,UMP,ump,area/obock,Obock,National Assembly,6,,,,
ali_hassan_houmed,ALI HASSAN HOUMED,,,,UMP,ump,area/obock,Obock,National Assembly,6,,,,
ali_mohamed_daoud,ALI MOHAMED DAOUD,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
ali_soubaneh_atteyeh,ALI SOUBANEH ATTEYEH,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
charmarke_moussa_arreh,CHARMARKE MOUSSA ARREH,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
darar_ali_amiri,DARAR ALI AMIRI,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
deka_ahmed_elmi,DEKA AHMED ELMI,,,,UMP,ump,area/ali_sabiix,Ali Sabiix,National Assembly,6,,,,
dileita_mohamed_dileita,DILEITA MOHAMED DILEITA,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
djama_houssein_robleh,DJAMA HOUSSEIN ROBLEH,,,,USN,usn,area/dikhil,Dikhil,National Assembly,6,,,,
djibril_abdillahi_miganeh,DJIBRIL ABDILLAHI MIGANEH,,,,UMP,ump,area/carta,Carta,National Assembly,6,,,,
doualeh_egueh_ofle,DOUALEH EGUEH OFLE,,,,USN,usn,area/djibouti,Djibouti,National Assembly,6,,,,
elaf_aloita_dourouy,ELAF ALOITA DOUROUY,,,,UMP,ump,area/dikhil,Dikhil,National Assembly,6,,,,
elmi_obsieh_wais,ELMI OBSIEH WAIS,,,,UMP,ump,area/ali_sabiix,Ali Sabiix,National Assembly,6,,,,
farada_witti_mohamed,FARADA WITTI MOHAMED,,,,USN,usn,area/dikhil,Dikhil,National Assembly,6,,,,
hasna_houmed_bilil,HASNA HOUMED BILIL,,,,UMP,ump,area/obock,Obock,National Assembly,6,,,,
hassan_omar_mohamed,HASSAN OMAR MOHAMED,,,,UMP,ump,area/tadjourah,Tadjourah,National Assembly,6,,,,
hassan_omar_mohamed_kamil,HASSAN OMAR MOHAMED KAMIL,,,,UMP,ump,area/tadjourah,Tadjourah,National Assembly,6,,,,
hassan_said_goumaneh,HASSAN SAID GOUMANEH,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
houssein_ali_warsame,HOUSSEIN ALI WARSAME,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
ibrahim_soultan_abdillahi,IBRAHIM SOULTAN ABDILLAHI,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
idriss_arnahoud_ali,IDRISS ARNAHOUD ALI,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
ilmi_moussa_hassan,ILMI MOUSSA HASSAN,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
ilyas_moussa_dawaleh,ILYAS MOUSSA DAWALEH,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
ismael_guedi_hared,ISMAEL GUEDI HARED,,,,USN,usn,area/djibouti,Djibouti,National Assembly,6,,,,
ismail_ahmed_assoweh,ISMAIL AHMED ASSOWEH,,,,USN,usn,area/djibouti,Djibouti,National Assembly,6,,,,
kassim_ali_dini,KASSIM ALI DINI,,,,USN,usn,area/obock,Obock,National Assembly,6,,,,
mahamoud_hassan_farah,MAHAMOUD HASSAN FARAH,,,,UMP,ump,area/dikhil,Dikhil,National Assembly,6,,,,
mahdi_moumin_hadi,MAHDI MOUMIN HADI,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
mohamed_abdoulkader_mohamed,MOHAMED ABDOULKADER MOHAMED,,,,UMP,ump,area/dikhil,Dikhil,National Assembly,6,,,,
mohamed_abdourahman_abdillahi,MOHAMED ABDOURAHMAN ABDILLAHI,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
mohamed_ali_foulieh,MOHAMED ALI FOULIEH,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
mohamed_ali_houmed,MOHAMED ALI HOUMED,,,,UMP,ump,area/tadjourah,Tadjourah,National Assembly,6,,,,
mohamed_barkat_abdillahi,MOHAMED BARKAT ABDILLAHI,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
mohamed_daoud_chehem,MOHAMED DAOUD CHEHEM,,,,USN,usn,area/djibouti,Djibouti,National Assembly,6,,,,
mohamed_youssouf_goumaneh,MOHAMED YOUSSOUF GOUMANEH,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
moussa_mohamed_said,MOUSSA MOHAMED SAID,,,,UMP,ump,area/dikhil,Dikhil,National Assembly,6,,,,
moussa_yabeh_warsama,MOUSSA YABEH WARSAMA,,,,UMP,ump,area/ali_sabiix,Ali Sabiix,National Assembly,6,,,,
nouh_hassan_gouled,NOUH HASSAN GOULED,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
omar_aden_said,OMAR ADEN SAID,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
omar_ali_wais,OMAR ALI WAIS,,,,UMP,ump,area/ali_sabiix,Ali Sabiix,National Assembly,6,,,,
omar_waberi_malow,OMAR WABERI MALOW,,,,UMP,ump,area/carta,Carta,National Assembly,6,,,,
ougoureh_kifleh_ahmed,OUGOUREH KIFLEH AHMED,,,,UMP,ump,area/dikhil,Dikhil,National Assembly,6,,,,
oumma_mohamed_hamid,OUMMA MOHAMED HAMID,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
safia_elmi_djibril,SAFIA ELMI DJIBRIL,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
wahib_ahmed_bent_ahmed,WAHIB AHMED BENT AHMED,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
youssouf_moutouna_abakari,YOUSSOUF MOUTOUNA ABAKARI,,,,UMP,ump,area/djibouti,Djibouti,National Assembly,6,,,,
youssouff_ambassa_mohamed,YOUSSOUFF AMBASSA MOHAMED,,,,USN,usn,area/tadjourah,Tadjourah,National Assembly,6,,,,
zakaria_abdillahi_ali,ZAKARIA ABDILLAHI ALI,,,,USN,usn,area/djibouti,Djibouti,National Assembly,6,,,,
