name,id
ABADA NKODO PIERRE,1
ABAKAR MAHAMAT,137
ABAKAR MAHAMAT,311
ABAKAR MAHAMAT,409
ABANDA MEKE Daniel,778
ABANDA METOGO VaLère,138
ABBA BOUKAR,139
ABBA BOUKAR,2
ABBA BOUKAR,312
ABBA BOUKAR,608
ABBA MALLA,790
ABBA MALLA BOUKAR,410
ABBA TIPOUE MALALHA,779
ABBA ZANNA,3
ABBO André Théodore,314
ABBO MOHOMADOU,315
ABDALLAH MOUSSA Haman,605
ABDOU KIDANTANG,411
ABDOU-KADRI BELLO,412
ABDOULAYE Ahamadou,607
ABDOULAYE BOUGUE,140
ABDOULAYE BOUGUE,316
ABDOULAYE BOUGUE,414
ABDOULAYE DJINTAL VAYE,780
ABDOULAYE FADIMATOU,610
ABDOULAYE FADIMATOU,781
ABDOULAYE Fadimatou,606
ABDOULAYE KOUILA,5
ABDOULAYE SEINI,6
ABDOULAYE WABI,782
ABONO Joseph Théophile,609
ABOUBAKAR OUMAROU BONGO,7
ABOUBAKAR SIDIKI,783
ABOUBAKAR WABBI,611
ABOUBAKAR WABBI,612
ABUNAW AGBOR ROSE,8
ABUNAW Rose AGBOR,141
ABUNAW Rose MAKIA AGBOR,417
ACHA Francis YAH,613
ACHIDI ACHU SIMON,9
ACHIDI ACHU Simon,784
ADAMA HOULY,614
ADAMA HOULY DJONKREO,615
ADAMA MODI,318
ADAMA MODI,419
ADAMA épse DJIBRINE,793
ADAMOU ABDOULAYE,10
ADAMOU Emmanuel,785
ADAMOU NDAM JOYA,320
ADAMOU NDAM NJOYA,142
ADAMOU NGANDA,11
ADAMOU SAÏDOU,421
ADJI Marie - Paule,12
ADJI Marie-Paule,321
ADJIBOLO Philémon,13
ADJIBOLO Philémon,143
ADJIBOLO Philémon,323
ADJIBOLO Philémon,422
AFA'A PENO Valère,14
AHANDA Dieudonné,786
AHIDJO MOHAMADOU,424
AHMADOU BAKOURA,144
AISSATOU LADI SISSINVOU,15
AKA AMUAM Joseph,145
AKA AMUAM Joseph,325
AKAMBA ASSEMBE Pierre Georges,426
AKAMTSENE Emile,787
AKENJI Salomon ANYE AWASOM,16
AKONTEH Andrew BENGKAH BABILA,327
AKOUDOU Augustin,788
AKTAI ALAOU,328
AKUM FOMUM Peter,17
AKUM FOMUM Peter,789
