id,legacy
cf186769-790b-4538-8eb2-b9154e86bf71,"adam,_a._hunter"
2a86f938-d509-4eaf-b24f-46ccb056ff79,"bebb,_elis_g."
fb8a0921-0a45-4209-bb3c-c42e6f073c3b,"brehaut,_barry_l."
22e754e3-7656-4673-9dde-a3c7f1c274a9,"brouard,_al_h."
47ebccc8-b779-49aa-a800-eb45b48e3dad,"burford,_yvonne"
f4ae0bb0-5382-4105-a4e6-012974134b3b,"collins,_garry_m."
7304e050-e141-475e-bbd4-9afbeb4be566,"conder,_richard"
ba64f08a-c809-4cb5-9fa1-9ab669574be1,"de_lisle,_david_de_g"
16b52004-d66c-479d-949b-b61050d86abe,"domaille,_roger"
a1129c34-55df-45d2-8780-e2a279ba8b47,"dorey,_mark_h."
7bb1ec99-1b27-48ba-916c-9f3261adc9eb,"duquemin,_darren_j."
615a4e62-bdaa-4ced-9528-d23cbf9a23ac,"fallaize,_matthew_j."
0a85ff4b-c495-44f9-9b33-4141e6e2b09a,"gillson,_peter_l."
188c99cd-2336-40d5-aec0-c0028f53b364,"gollop,_john_a._b."
7f503d0b-59db-4708-9f94-45684cd88c3a,"green,_christopher_j."
c38b874b-e9ba-42eb-b023-7ae395c57582,"hadley,_michael_p._j."
b6d46b0f-24ef-42c6-b7ee-8f3b08ff87e1,"harvey,_neil"
a556d367-f9ac-452e-baae-c248b0938d1c,"harwood,_peter_a."
0a9eba4a-124c-46ee-9a5c-301943824d40,"inglis,_david_a."
f157f548-0e79-46af-97fc-9886aeeabaf8,"james,_sandra_a."
bba10897-2d47-4b8d-b2e9-dcfaa16bdae5,"jean,_louis"
db266608-e1b3-4a1f-bb43-833f7b3b757c,"jones,_david_b."
84d2583a-725e-4444-bcf8-8bda48ed3f39,"jones,_robert_a."
71ec9a6c-c567-490e-baae-69dd38f57352,"kuttelwascher,_jan"
0834c5ff-9cc5-42b7-aeaa-818cc61cfaa5,"langlois,_allister_h."
fec5dc7a-6eae-4e5b-8fb4-062fca557f53,"le_clerc,_michelle_k."
7a7232be-622f-4bb1-8c40-87419c926ca9,"le_lievre,_andrew_r."
2b11b882-cb89-47a4-b930-847796867f1a,"le_pelley,_paul_r."
e06e1b58-295c-4837-be1c-6ffbcbfb9a86,"le_tocq,_jonathan_p."
2c4d1331-c726-4591-b50c-6e68bd526abc,"lowe,_mary_m."
8d947ab2-464a-4ddc-bcfd-149f6137e211,"luxon,_paul_a."
e5e619cf-d153-45b8-920e-924e4cdb5cfb,"o'hara,_michael_g."
e116bd8c-1d90-4e23-9811-611ba321cdee,"ogier,_scott_j."
705c20b5-2149-47b4-9d3e-a58e6e0d5f9b,"paint,_barry_j._e."
2b2f38bf-b57f-43ab-89a2-6afd924adea3,"perrot,_roger_a."
073c98dc-cd6d-42ce-a082-3a90eccab640,"queripel,_laurie_b."
b1c159f0-8ddc-48b1-9dca-0f8990c8d947,"queripel,_lester_c."
41f38b5b-60a4-4e5e-bd8f-02e0a6637a33,"quin,_francis_w."
9bcf918f-e618-450d-9c13-59fbb8a7a557,"sherbourne,_peter_a."
511db5d0-9ad7-4ea0-8d77-563da49e5734,"sillars,_robert_w."
a65d0059-362b-4db9-9a05-1c762afc4011,"soulsby,_heidi_j._r."
56154f65-50cd-47e1-b9c3-0e9f5b9c8cf9,"spruce,_tony"
320594a7-8505-457f-8a84-c18561b4455e,"st._pier,_gavin_a"
1d770029-1592-434e-9434-f00b6ac82965,"stewart,_kevin_a."
e88fa42f-8ee3-4a7e-ad85-338e9557fe60,"storey,_martin_j."
957adc63-eaf0-4147-a1dc-2402c576d1d1,"trott,_lyndon_s."
ff2138c8-e8f8-4456-9c16-a4ed53fbb871,"wilkie,_arrun_m."
