id,name,group,area,image,term,source
E180A6E180B8E18091E180BCE18094E180B9E180B8E18086E180AC,ဦးထြန္းဆာ,ရွမ္းတိုင္းရင္းသားမ်ားဒီမိုကရက္တစ္ပါတီ,တန္႔ယန္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/13.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8%E1%80%86%E1%80%AC%28%E1%80%81%29%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%85%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%E1%80%B8%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8%E1%81%80%E1%80%84%E1%80%B9%E1%80%B8%20%28%E1%80%90%E1%80%94%E1%80%B9%E1%82%94%E1%80%9A%E1%80%94%E1%80%B9%E1%80%B8%29.jpg?itok=Bnp5n1Vb,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8%E1%80%86%E1%80%AC
E180A5E180AEE180B8E18081E18084E180B9E180B1E18099E180ACE18084E180B9E1809CE180BCE18084E180B9,ဦးခင္ေမာင္လြင္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,စလင္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/27/4.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%84%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%9C%E1%80%BC%E1%80%84%E1%80%B9%20%28%E1%80%85%E1%80%9C%E1%80%84%E1%80%B9%E1%80%B8%29.jpg?itok=SSMvIxmG,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%84%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%9C%E1%80%BC%E1%80%84%E1%80%B9
E180A5E180AEE180B8E180B1E180A1E180B8E1809EE180B0,ဦးေအးသူ,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,မင္းဘူး မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/27/17.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%B8%E1%80%9E%E1%80%B0%28%E1%80%99%E1%80%84%E1%80%B9%E1%80%B8%E1%80%98%E1%80%B0%E1%80%B8%29.jpg?itok=ybcaoTfz,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%B8%E1%80%9E%E1%80%B0
E180A5E180AEE180B8E180B1E180A1E180ACE18084E180B9E180B1E18080E180BAE180ACE180B9E18085E180ADE180AFE180B8,ဦးေအာင္ေက်ာ္စိုး,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,နတ္ေမာက္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/27/11.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9%E1%80%85%E1%80%AD%E1%80%AF%E1%80%B8%20%28%E1%80%94%E1%80%90%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%80%E1%80%B9%29.jpg?itok=sGmIb0j8,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9%E1%80%85%E1%80%AD%E1%80%AF%E1%80%B8
E180A5E180AEE180B8E180BBE18099E18084E180B9E180B7E1809EE180B0-28E18099E180B1E18080E180BCE180B829,ဦးျမင့္သူ,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ၿမိဳ႕သစ္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/27/19.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%BB%E1%80%99%E1%80%84%E1%80%B9%E1%80%B7%E1%80%9E%E1%80%B0%20%28%E1%80%BB%E1%80%99%E1%80%AD%E1%80%B3%E1%82%95%E1%80%9E%E1%80%85%E1%80%B9%29.jpg?itok=Isv57rqM,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%BB%E1%80%99%E1%80%84%E1%80%B9%E1%80%B7%E1%80%9E%E1%80%B0-%28%E1%80%99%E1%80%B1%E1%80%80%E1%80%BC%E1%80%B8%29
E180A5E180AEE180B8E1809EE18094E180B9E180B8E18180E18084E180B9E180B8,ဦးသန္း၀င္း,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေတာင္တြင္းႀကီး မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/27/9.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9E%E1%80%94%E1%80%B9%E1%80%B8%E1%81%80%E1%80%84%E1%80%B9%E1%80%B8%28%E1%80%B1%E1%80%90%E1%80%AC%E1%80%84%E1%80%B9%E1%80%90%E1%80%BC%E1%80%84%E1%80%B9%E1%80%B8%E1%82%80%E1%80%80%E1%80%AE%E1%80%B8%29.jpg?itok=BSrkn8u4,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9E%E1%80%94%E1%80%B9%E1%80%B8%E1%81%80%E1%80%84%E1%80%B9%E1%80%B8
E180A5E180AEE180B8E1809EE180ADE18094E180B9E180B8E1809CE180BCE18084E180B9,ဦးသိန္းလြင္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေခ်ာက္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/27/1.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9E%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B8%E1%80%9C%E1%80%BC%E1%80%84%E1%80%B9%20%28%E1%80%B1%E1%80%81%E1%80%BA%E1%80%AC%E1%80%80%E1%80%B9%29.jpg?itok=8emtesCH,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9E%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B8%E1%80%9C%E1%80%BC%E1%80%84%E1%80%B9
E180B1E18092E1819AE18081E18084E180B9E1809EE1828FE180ACE181B1,ေဒၚခင္သႏာၱ,အမ်ိဳးသားဒီမိုကေရစီအဖြဲ႔ခ်ဳပ္,တံတားဦး မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/11.%E1%80%B1%E1%80%92%E1%81%9A%E1%80%81%E1%80%84%E1%80%B9%E1%80%9E%E1%82%8F%E1%81%B1%E1%80%AC%28%E1%80%90%E1%80%B6%E1%80%90%E1%80%AC%E1%80%B8%E1%80%A5%E1%80%AE%E1%80%B8%29.jpg?itok=p2psBp0m,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%B1%E1%80%92%E1%81%9A%E1%80%81%E1%80%84%E1%80%B9%E1%80%9E%E1%82%8F%E1%80%AC%E1%81%B1
E180A5E180AEE180B8E180B1E18080E180BAE180ACE180B9E18085E180ADE180AFE180B8E180B1E1809CE180B8,ဦးေက်ာ္စိုးေလး,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,မိုးညွင္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/10.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9%E1%80%85%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%B1%E1%80%9C%E1%80%B8%20%28%E1%80%99%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%8A%E1%80%BD%E1%80%84%E1%80%B9%E1%80%B8%29.jpg?itok=H2zpNOMN,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9%E1%80%85%E1%80%AD%E1%80%AF%E1%80%B8%E1%80%B1%E1%80%9C%E1%80%B8
E180A5E180AEE180B8E18081E18099E180ADE180AFE18084E180B9E18099E180B6E180AFE18080E180BCE18099E180B9,ဦးခမိုင္မံုကြမ္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ဆြမ္ပရာဘြမ္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/4.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%99%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%E1%80%99%E1%80%AF%E1%80%B6%E1%80%80%E1%80%BC%E1%80%99%E1%80%B9%20%28%E1%80%81%20%29%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%99%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%E1%80%90%E1%80%94%E1%80%B9%20%28%E1%80%86%E1%80%BC%E1%80%99%E1%80%B9%E1%80%95%E1%80%9B%E1%80%AC%E1%80%98%E1%80%BC%E1%80%99%E1%80%B9%29.jpg?itok=JuDI4Ykf,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%99%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%E1%80%99%E1%80%B6%E1%80%AF%E1%80%80%E1%80%BC%E1%80%99%E1%80%B9
E180A5E180AEE180B8E18082E180BAE180AEE18096E180AFE18094E180B9E18086E180ACE180B8E1809BE180B9,ဦးဂ်ီဖုန္ဆားရ္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေနာင္မြန္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/6.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%82%E1%80%BA%E1%80%AE%E1%80%96%E1%80%AF%E1%80%94%E1%80%B9%E1%80%86%E1%80%AC%E1%80%B8%E1%80%9B%E1%80%B9%20%28%E1%80%B1%E1%80%94%E1%80%AC%E1%80%84%E1%80%B9%E1%80%99%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8%29.jpg?itok=ynlDZQY0,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%82%E1%80%BA%E1%80%AE%E1%80%96%E1%80%AF%E1%80%94%E1%80%B9%E1%80%86%E1%80%AC%E1%80%B8%E1%80%9B%E1%80%B9
E180A5E180AEE180B8E18085E180AEE18081E18094E180B9E1809BE18099E180B9,ဦးစီခန္ရမ္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေခါင္လန္ဖူး မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/1.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%85%E1%80%AE%E1%80%81%E1%80%94%E1%80%B9%E1%80%9B%E1%80%99%E1%80%B9%20%28%E1%80%B1%E1%80%81%E1%80%AB%E1%80%84%E1%80%B9%E1%80%9C%E1%80%94%E1%80%B9%E1%80%96%E1%80%B0%E1%80%B8%29.jpg?itok=ILZ9oIFF,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%85%E1%80%AE%E1%80%81%E1%80%94%E1%80%B9%E1%80%9B%E1%80%99%E1%80%B9
E180A5E180AEE180B8E18087E180B6E180AFE180B8E18090E180ADE18094E180B9E18294,ဦးဇံုးတိန္႔,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ခ်ီေဖြ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/10/2.%20%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%87%E1%80%B6%E1%80%AF%E1%80%B8%E1%80%90%E1%80%AD%E1%80%94%E1%80%B9%E1%82%94%20%28%E1%80%81%E1%80%BA%E1%80%AE%E1%80%B1%E1%80%96%E1%80%BC%29.jpg?itok=2zmR4JE3,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%87%E1%80%B6%E1%80%AF%E1%80%B8%E1%80%90%E1%80%AD%E1%80%94%E1%80%B9%E1%82%94
E180B1E18092E1819AE18085E180AFE18085E180AFE1809CE180BCE18084E180B9,ေဒၚစုစုလြင္,အမ်ိဳးသားဒီမိုကေရစီအဖြဲ႔ခ်ဳပ္,သံုးခြ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/16/40.%E1%80%B1%E1%80%92%E1%81%9A%E1%80%85%E1%80%AF%E1%80%85%E1%80%AF%E1%80%9C%E1%80%BC%E1%80%84%E1%80%B9%20%28%E1%80%9E%E1%80%B6%E1%80%AF%E1%80%B8%E1%80%81%E1%80%BC%29.jpg?itok=bEwNpYPf,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%B1%E1%80%92%E1%81%9A%E1%80%85%E1%80%AF%E1%80%85%E1%80%AF%E1%80%9C%E1%80%BC%E1%80%84%E1%80%B9
E180B1E18092E180ABE18080E180B9E18090E180ACE180B1E18099E1809DE18084E180B9E180B8E180BBE18099E18084E180B9E180B7,ေဒါက္တာေမဝင္းျမင့္,အမ်ိဳးသားဒီမိုကေရစီအဖြဲ႔ခ်ဳပ္,မရမ္းကုန္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/11/26.%E1%80%B1%E1%80%92%E1%80%AB%E1%80%80%E1%80%B9%E1%80%90%E1%80%AC%E1%80%B1%E1%80%99%E1%81%80%E1%80%84%E1%80%B9%E1%80%B8%E1%80%BB%E1%80%99%E1%80%84%E1%80%B9%E1%80%B7%20%28%E1%80%99%E1%80%9B%E1%80%99%E1%80%B9%E1%80%B8%E1%80%80%E1%80%AF%E1%80%94%E1%80%B9%E1%80%B8%29.jpg?itok=fUCwPze4,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%B1%E1%80%92%E1%80%AB%E1%80%80%E1%80%B9%E1%80%90%E1%80%AC%E1%80%B1%E1%80%99%E1%80%9D%E1%80%84%E1%80%B9%E1%80%B8%E1%80%BB%E1%80%99%E1%80%84%E1%80%B9%E1%80%B7
E180A6E180B8E1809DE18084E180B9E180B8E18090E18084E180B9-E2808B,ဦးဝင္းတင္ ​,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,မင္းလွ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/18.%E1%80%A5%E1%80%AE%E1%80%B8%E1%81%80%E1%80%84%E1%80%B9%E1%80%B8%E1%80%90%E1%80%84%E1%80%B9%20%28%E1%80%99%E1%80%84%E1%80%B9%E1%80%B8%E1%80%9C%E1%80%BD%29.jpg?itok=0Mx5L8ou,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%9D%E1%80%84%E1%80%B9%E1%80%B8%E1%80%90%E1%80%84%E1%80%B9-%E2%80%8B
E180A6E180B8E1809DE18084E180B9E180B8E180B1E18080E180BAE180ACE180B9,ဦးဝင္းေက်ာ္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,သရက္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/03/22.%20%E1%80%A5%E1%80%AE%E1%80%B8%E1%81%80%E1%80%84%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9%28%E1%80%9E%E1%80%9B%E1%80%80%E1%80%B9%29.jpg?itok=wAHhBtE9,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%9D%E1%80%84%E1%80%B9%E1%80%B8%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9
E180A6E180B8E1809BE180BDE180ADE18094E180B9E180B1E18080E180BAE180ACE180B9E1809DE18084E180B9E180B8,ဦးရွိန္ေက်ာ္ဝင္း,တိုင္းရင္းသားစည္းလုံးညီညြတ္ေရးပါတီ,ဆိပ္ျဖဴ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/26/8.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9B%E1%80%BD%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9%E1%81%80%E1%80%84%E1%80%B9%E1%80%B8%28%E1%80%86%E1%80%AD%E1%80%95%E1%80%B9%E1%80%BB%E1%80%96%E1%80%B4%29.jpg?itok=UhovqQ2g,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%9B%E1%80%BD%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B1%E1%80%80%E1%80%BA%E1%80%AC%E1%80%B9%E1%80%9D%E1%80%84%E1%80%B9%E1%80%B8
E180A5E180AEE180B8E18085E180ADE180AFE180B8E1828FE180ADE180AFE18084E180B9,ဦးစိုးႏိုင္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,မင္းတုန္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/26/16.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%85%E1%80%AD%E1%80%AF%E1%80%B8%E1%82%8F%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9%20%28%E1%80%99%E1%80%84%E1%80%B9%E1%80%B8%E1%80%90%E1%80%AF%E1%80%94%E1%80%B9%E1%80%B8%29.jpg?itok=OEA2Ascu,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%85%E1%80%AD%E1%80%AF%E1%80%B8%E1%82%8F%E1%80%AD%E1%80%AF%E1%80%84%E1%80%B9
E180A6E180B8E18081E18084E180B9E180B1E18099E180ACE18084E180B9E180B1E1808CE180B8,ဦးခင္ေမာင္ေဌး,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ထီးလင္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/26/10.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%84%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%B1%E1%80%8C%E1%80%B8%20%28%E1%80%91%E1%80%AE%E1%80%B8%E1%80%9C%E1%80%84%E1%80%B9%E1%80%B8%29.jpg?itok=lsANvJTX,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%81%E1%80%84%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%B1%E1%80%8C%E1%80%B8
E180A5E180AEE180B8E18081E18084E180B9E180B1E18099E180ACE18084E180B9E181ABE180ADE180AF,ဦးခင္ေမာင္ၫို,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေပါက္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/26/13.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%84%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%80%8A%E1%80%AD%E1%80%B3%20%28%E1%80%B1%E1%80%95%E1%80%AB%E1%80%80%E1%80%B9%29.jpg?itok=v9lqC3K2,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%81%E1%80%84%E1%80%B9%E1%80%B1%E1%80%99%E1%80%AC%E1%80%84%E1%80%B9%E1%81%AB%E1%80%AD%E1%80%AF
E180A6E180B8E18080E180ADE180AFE18080E180ADE180AFE18091E180BCE18094E180B9E180B8,ဦးကိုကိုထြန္း,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,​ေအာင္လံ ​ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/02/26/23.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%80%E1%80%AD%E1%80%AF%E1%80%80%E1%80%AD%E1%80%AF%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8%20%28%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%9C%E1%80%B6%29.jpg?itok=5KIlSJx-,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%80%E1%80%AD%E1%80%AF%E1%80%80%E1%80%AD%E1%80%AF%E1%80%91%E1%80%BC%E1%80%94%E1%80%B9%E1%80%B8
E180A6E180B8E180B1E180A1E180ACE18084E180B9E180BBE18099E18084E180B9E180B7E1809EE180ADE18094E180B9E180B8,ဦးေအာင္ျမင့္သိန္း,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေပါင္းတည္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/06/13.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%BB%E1%80%99%E1%80%84%E1%80%B9%E1%80%B7%E1%80%9E%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B8%20%28%E1%80%B1%E1%80%95%E1%80%AB%E1%80%84%E1%80%B9%E1%80%B8%E1%80%90%E1%80%8A%E1%80%B9%29.jpg?itok=FY5Pa4HP,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%AC%E1%80%84%E1%80%B9%E1%80%BB%E1%80%99%E1%80%84%E1%80%B9%E1%80%B7%E1%80%9E%E1%80%AD%E1%80%94%E1%80%B9%E1%80%B8
E180A6E180B8E180B1E180A1E180B8E1809FE18094E180B9,ဦးေအးဟန္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေပါက္ေခါင္း မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/06/12.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%B8%E1%80%9F%E1%80%94%E1%80%B9%20%28%E1%80%B1%E1%80%95%E1%80%AB%E1%80%80%E1%80%B9%E1%80%B1%E1%80%81%E1%80%AB%E1%80%84%E1%80%B9%E1%80%B8%29.jpg?itok=EhPLCWc_,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%B1%E1%80%A1%E1%80%B8%E1%80%9F%E1%80%94%E1%80%B9
E18095E180ABE180B1E18099E180ACE18080E181A1-E2808BE180B1E18092E180ABE18080E180B9E18090E180ACE180B1E18092E1819AE180B1E180A1E180B8E180BBE18099E18084E180B9E180B7,ပါေမာကၡ ​ေဒါက္တာေဒၚေအးျမင့္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ေရႊေတာင္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/06/21.%E1%80%B1%E1%80%92%E1%80%AB%E1%80%80%E1%80%B9%E1%80%90%E1%80%AC%E1%80%B1%E1%80%92%E1%81%9A%E1%80%B1%E1%80%A1%E1%80%B8%E1%80%BB%E1%80%99%E1%80%84%E1%80%B9%E1%80%B7%20%28%E1%80%B1%E1%80%9B%E1%82%8A%E1%80%B1%E1%80%90%E1%80%AC%E1%80%84%E1%80%B9%29.jpg?itok=VgxjTBjn,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%95%E1%80%AB%E1%80%B1%E1%80%99%E1%80%AC%E1%80%80%E1%81%A1-%E2%80%8B%E1%80%B1%E1%80%92%E1%80%AB%E1%80%80%E1%80%B9%E1%80%90%E1%80%AC%E1%80%B1%E1%80%92%E1%81%9A%E1%80%B1%E1%80%A1%E1%80%B8%E1%80%BB%E1%80%99%E1%80%84%E1%80%B9%E1%80%B7
E180A6E180B8E1809EE18094E180B9E18294E18087E18084E180B9,ဦးသန္႔ဇင္,ျပည္ေထာင္စုႀကံ႕ခိုင္ေရးႏွင့္ဖြံ႔ျဖိဳးေရးပါတီ,ႀကိဳ႕ပင္ေကာက္ မဲဆႏၵနယ္,http://www.pyithuhluttaw.gov.mm/sites/default/files/styles/174x220/public/representatives/2015/03/06/4.%E1%80%A5%E1%80%AE%E1%80%B8%E1%80%9E%E1%80%94%E1%80%B9%E1%82%94%E1%80%87%E1%80%84%E1%80%B9%28%E1%82%80%E1%80%80%E1%80%AD%E1%80%B3%E1%82%95%E1%80%95%E1%80%84%E1%80%B9%E1%80%B1%E1%80%80%E1%80%AC%E1%80%80%E1%80%B9%29.jpg?itok=NBfKnJCa,1,http://www.pyithuhluttaw.gov.mm/?q=representative/%E1%80%A6%E1%80%B8%E1%80%9E%E1%80%94%E1%80%B9%E1%82%94%E1%80%87%E1%80%84%E1%80%B9
