id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
atalina_asifoa,Atalina Asifoa,,,,Independent,independent,17,Leasina,House of Representatives,2014,,,,
faimealelei_anthony_fu’e_allen,Faimealelei Anthony Fu’e Allen,,,,Independent,independent,11,Maoputasi,House of Representatives,2014,,,,
fetu_fetui_jr.,Fetu Fetui Jr.,,,,Independent,independent,1,Manu'a,House of Representatives,2014,,,,
larry_simou_sanitoa,Larry Simou Sanitoa,,,,Independent,independent,15,Tualauta,House of Representatives,2014,,,,
legae’e_mauga,Legae’e Mauga,,,,Independent,independent,3,Vaifanua,House of Representatives,2014,,,,
manumaua_wayne_wilson,Manumaua Wayne Wilson,,,,Independent,independent,12,Ituau,House of Representatives,2014,,,,
maugaoali’i_sipa_anoa’i,Maugaoali’i Sipa Anoa’i,,,,Independent,independent,8,Maoputasi,House of Representatives,2014,,,,
mulinu’u_vae’iaitu_filo_maluia,Mulinu’u Vae’iaitu Filo Maluia,,,,Independent,independent,12,Ituau,House of Representatives,2014,,,,
puleleiite_lia_tufele_jr.,Puleleiite Lia Tufele Jr.,,,,Independent,independent,5,Sua,House of Representatives,2014,,,,
puletu_d._koko,Puletu D. Koko,,,,Independent,independent,13,Fofo,House of Representatives,2014,,,,
talaimatai_elisara_su’a,Talaimatai Elisara Su’a,,,,Independent,independent,4,Saole,House of Representatives,2014,,,,
timusa_tini_lam_yuen,Timusa Tini Lam Yuen,,,,Independent,independent,16,Tualautai,House of Representatives,2014,,,,
toea’ina_f._autele,Toea’ina F. Autele,,,,Independent,independent,2,Manu'a,House of Representatives,2014,,,,
vailoata_eteuati_amituana’i,Vailoata Eteuati Amituana’i,,,,Independent,independent,7,Maoputasi,House of Representatives,2014,,,,
vesi_talalelei_fautanu_jr.,Vesi Talalelei Fautanu Jr.,,,,Independent,independent,1,Manu'a,House of Representatives,2014,,,,
vui_florence_tuaumu_saulo,Vui Florence Tuaumu Saulo,,,,Independent,independent,15,Tualauta,House of Representatives,2014,,,,
