id,name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
Q4700892,Akierra Mary Deanne Missick,,,,PNP,pnp,area/leeward,Leeward,House of Assembly,2012,,,https://lh5.googleusercontent.com/-j8C1vgFGa-Q/VE_todgs8gI/AAAAAAAAAOo/hDlNlutEmSQ/w721-h577-no/hon-akierra-missick.png,female
amanda_missick,Amanda Missick,,,,PNP,pnp,area/cheshire_hall_and_richmond_hill,Cheshire Hall and Richmond Hill,House of Assembly,2012,,,https://lh3.googleusercontent.com/-25MXEVeNxU0/VE_too2B1JI/AAAAAAAAAOY/VKD4gUOR-Vs/w721-h577-no/hon-amanda-misick.JPG,
Q7972058,Charles Washington Misick,,,,PNP,pnp,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh5.googleusercontent.com/-2_WkSa0gBxQ/VE_tt2Y2GNI/AAAAAAAAAQk/vmjFDo-2NMU/w721-h577-no/hon-washington-misick.JPG,male
clarence_selver,Clarence Selver,,,,unknown,unknown,area/opposition’s_appointed_member,Opposition’s Appointed Member,House of Assembly,2012,,,https://lh5.googleusercontent.com/-FTfwjasxQx4/VE_torLlvLI/AAAAAAAAAOk/LgELricFmbE/w721-h577-no/hon-clarence-selver.JPG,
Q5262064,Derek Taylor,,,,PDM,pdm,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh5.googleusercontent.com/-yP39HgAAXYg/VE_tp_TosjI/AAAAAAAAAQU/XF0qxoQLmx4/w721-h577-no/hon-derek-taylor.png,male
Q7378029,Dr. Rufus Washington Ewing,,docrewing,,PNP,pnp,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh6.googleusercontent.com/--SCaVgExEkA/VE_tnGEk6bI/AAAAAAAAAN4/eJTSCXVfF_g/w721-h577-no/dr-rufus-ewing.JPG,male
george_alexander_lightbourne,George Alexander Lightbourne,,,,PNP,pnp,area/grand_turk_north,Grand Turk North,House of Assembly,2012,,,https://lh4.googleusercontent.com/-mH5dgfvpBSQ/VE_tpwDjnnI/AAAAAAAAAO8/HDTcLcdIiH0/w721-h577-no/hon-george-lightbourne.JPG,
goldray_mcmillin_ewing,Goldray McMillin Ewing,,,,PDM,pdm,area/blue_hills,Blue Hills,House of Assembly,2012,,,https://lh4.googleusercontent.com/IA9vUNEdwPtI0xwgibrG6rdWNtit3T7Y1OXcE5s8jBU=w721-h577-no,
john_philips,John Philips,,,,unknown,unknown,area/governor’s_appointed_member,Governor’s Appointed Member,House of Assembly,2012,,,https://lh4.googleusercontent.com/-ZZdvuyz9lN4/VE_tqtKkudI/AAAAAAAAAP8/Gc66Nx5ECOo/w721-h577-no/hon-john-philips.JPG,
josephine_conolly,Josephine Conolly,,,,PDM,pdm,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh5.googleusercontent.com/-pNXe7tMdaaM/VE_tqz8oydI/AAAAAAAAAPU/jzLK8GTUfbA/w721-h577-no/hon-josephine-conolly.JPG,
lillian_swann-misick,Lillian Swann-Misick,,,,unknown,unknown,area/governor’s_appointed_member,Governor’s Appointed Member,House of Assembly,2012,,,https://lh5.googleusercontent.com/-lGg6MF_USn4/VE_tnWF21gI/AAAAAAAAAOU/FKBwsrZBiwg/w721-h577-no/gov-appointed.png,
Q3343818,Norman Benjamin Saunders,,,,PNP,pnp,area/south_caicos,South Caicos,House of Assembly,2012,,,https://lh3.googleusercontent.com/-0RxfNPyCYCo/VE_trBrFuhI/AAAAAAAAAPc/cLbhuQXwqfI/w721-h577-no/hon-norman-saunders.JPG,male
porsha_monique_stubbs-smith,Porsha Monique Stubbs-Smith,,,,PNP,pnp,area/the_bight,The Bight,House of Assembly,2012,,,https://lh3.googleusercontent.com/-8Bwmp2S-Zfg/VE_tran2tWI/AAAAAAAAAPs/gU4ajC-hMsk/w721-h577-no/hon-porsha-stubbs-smith.JPG,
ricardo_don-hue_gardiner,Ricardo Don-Hue Gardiner,,,,PNP,pnp,area/north_and_middle_caicos,North and Middle Caicos,House of Assembly,2012,,,https://lh6.googleusercontent.com/-Obv6dn5OE5s/VE_tr2MJ8sI/AAAAAAAAAPw/tx-dFCrpWBA/w721-h577-no/hon-ricardo-don-hue-gardiner.JPG,
ruth_delores_blackman,Ruth Delores Blackman,,,,unknown,unknown,area/government’s_appointed_member,Government’s Appointed Member,House of Assembly,2012,,,https://lh3.googleusercontent.com/-v92p1uCR0yE/VE_tutNBQRI/AAAAAAAAAQ4/7fM0dzhIzv4/w721-h577-no/pnp-appointed.JPG,
sean_rickard_astwood,Sean Rickard Astwood,,,,PDM,pdm,area/five_cays,Five Cays,House of Assembly,2012,,,https://lh4.googleusercontent.com/-gT4HiPMc2Sk/VE_tsyBPfjI/AAAAAAAAAQM/EC6y3WfJAhM/w721-h577-no/hon-sean-astwood.JPG,
Q7489886,Sharlene Linette Catrwright-Robinson,,,,PDM,pdm,area/all_island_district,All Island District,House of Assembly,2012,,,https://lh3.googleusercontent.com/-PhisVKBnhGU/VE_tt4TmZFI/AAAAAAAAAQ0/HPXv54geCmU/w721-h577-no/hon-sharlene-cartwright-robinson.png,female
vaden_delroy_williams,Vaden Delroy Williams,,,,PDM,pdm,area/wheeland,Wheeland,House of Assembly,2012,,,https://lh6.googleusercontent.com/-R71ffV0z9GE/VE_tpSuZm6I/AAAAAAAAAO0/UlbEPM2Pql8/w769-h577-no/hon-delroy-williams.JPG,
